round_number,team_name,archetype,active_product_count,active_project_count,launch_ready_project_count,launched_project_count,retired_product_count,total_forecast_units,total_actual_demand_units,forecast_error_units,absolute_forecast_error_units,forecast_wape,service_gap_units,weighted_average_selling_price,planned_production_units,actual_production_units,effective_capacity_units,utilization_pct,weighted_material_unit_cost,defect_rate,good_units_produced,demand_allocated,sales_units,lost_sales_units,backlog_units_end,ending_inventory,ending_raw_material_inventory,fill_rate,revenue,procurement_cost,production_cost,holding_cost,warranty_cost,backlog_cost,expansion_cost,innovation_investment,interest_expense,working_capital_requirement,planned_borrowing_amount,automatic_borrowing_amount,ending_cash_balance,short_term_debt_balance,liquidity_stress_flag,total_cost,profit,contribution_margin_per_unit,reputation_after_round,average_portfolio_tech_generation,cannibalized_demand_units,beginning_finished_goods_inventory,beginning_raw_material_inventory,raw_material_units_received,raw_material_units_consumed,raw_material_order_qty,backlog_units_start,launch_events_text,notes
9,Team 02,Sponsorship Growth,3,1,0,0,0,382,422.81,40.81,40.81,0.0965,81,121.56,353,353,590,59.83,43.31,0.0425,337,422.81,383,5,76,104,638,0.8222,46559.04,18969.78,23541.91,1900.0,735.15,760.0,2088.0,1500.0,1427.36,48933.34,3500.0,863.16,0.0,65743.04,True,50922.2,-4363.16,8.65,0.0,2.0,12.2,150,540,451,353,438,43,,"Portfolio forecast WAPE was 9.65% against realized demand. Lost 5 sales units across the portfolio. Carried 76 backlog units into next round. Used $3,500.00 of planned borrowing. Auto-borrowed $863.16 to cover a cash shortfall. Liquidity stress flagged this round."
9,Team 03,Engineering Challenger,2,1,0,0,0,184,318.5,134.5,134.5,0.4223,157,164.77,184,184,403,45.66,49.58,0.005,182,318.5,182,135,22,0,142,0.5345,29988.0,9866.42,12697.74,284.0,40.95,220.0,864.0,2500.0,198.0,8390.36,1000.0,0.0,75303.94,9000.0,False,26671.11,3316.89,40.57,30.08,2.0,6.91,0,127,199,184,199,22,,"Portfolio forecast WAPE was 42.23% against realized demand. Lost 135 sales units across the portfolio. Carried 22 backlog units into next round. Used $1,000.00 of planned borrowing."
9,Team 04,Low-Cost Volume,1,1,1,0,0,86,241.53,155.53,155.53,0.6439,170,128.1,84,84,545,15.41,39.17,0.0435,80,241.53,80,161,9,0,238,0.3193,10248.0,3133.6,4331.88,476.0,156.43,90.0,936.0,9000.0,1386.0,18772.46,7000.0,0.0,39798.57,63000.0,True,19509.91,-9261.91,32.83,0.0,1.67,0.0,0,242,80,84,80,9,,"Portfolio forecast WAPE was 64.39% against realized demand. Lost 161 sales units across the portfolio. Carried 9 backlog units into next round. Used $7,000.00 of planned borrowing. Liquidity stress flagged this round."
9,Team 05,Community / Club,3,1,0,0,0,191,435.66,244.66,244.66,0.5616,279,127.83,208,171,303,56.44,40.44,0.0257,166,435.66,166,268,11,0,0,0.3716,21220.08,6915.24,9029.36,0.0,191.77,110.0,0.0,750.0,0.0,0.0,0.0,0.0,69762.18,0.0,False,16996.37,4223.71,30.62,0.0,1.67,26.38,0,0,171,171,171,11,,Portfolio forecast WAPE was 56.16% against realized demand. Lost 268 sales units across the portfolio. Carried 11 backlog units into next round.
9,Team 06,Premium Quality,2,1,1,0,0,257,321.51,64.51,64.51,0.2006,119,164.76,217,217,547,39.67,51.36,0.007,214,321.51,248,73,46,14,526,0.6748,40861.44,14483.52,16488.03,1136.0,81.35,460.0,2232.0,4000.0,1980.0,42298.14,10000.0,0.0,83127.84,90000.0,True,40860.9,0.54,39.55,46.85,2.0,7.9,48,461,282,217,282,46,,"Portfolio forecast WAPE was 20.06% against realized demand. Lost 73 sales units across the portfolio. Carried 46 backlog units into next round. Used $10,000.00 of planned borrowing. Liquidity stress flagged this round."
10,Team 01,Premium Quality,0,1,1,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,387,0.0,59.87,0.0,0,0.0,0,0,0,0,260,1.0,0.0,0.0,0.0,0.0,0.0,0.0,936.0,3000.0,0.0,15566.2,0.0,0.0,59805.58,0.0,False,3936.0,-3936.0,0.0,76.12,2.0,0.0,0,260,0,0,0,0,,Portfolio forecast WAPE was 0.00% against realized demand.
10,Team 02,Sponsorship Growth,3,1,0,0,0,382,395.39,13.39,23.93,0.0605,106,122.02,353,353,619,57.03,44.1,0.0425,337,395.39,364,30,76,77,723,0.7722,44413.6,19315.8,23951.54,1908.0,698.3,760.0,2088.0,1500.0,1523.35,51465.72,3500.0,3831.39,0.0,73074.43,True,51744.99,-7331.39,1.23,0.0,2.0,11.44,104,638,438,353,438,76,,"Portfolio forecast WAPE was 6.05% against realized demand. Lost 30 sales units across the portfolio. Carried 76 backlog units into next round. Used $3,500.00 of planned borrowing. Auto-borrowed $3,831.39 to cover a cash shortfall. Liquidity stress flagged this round."
10,Team 03,Engineering Challenger,2,1,0,0,0,184,290.53,106.53,106.53,0.3667,129,164.77,184,184,415,44.34,50.48,0.005,182,290.53,182,107,22,0,157,0.5823,29988.0,10045.52,12908.33,314.0,40.95,220.0,864.0,2500.0,220.0,9425.36,1000.0,0.0,79179.14,10000.0,False,27112.8,2875.2,38.42,21.23,2.0,6.31,0,142,199,184,199,22,,"Portfolio forecast WAPE was 36.67% against realized demand. Lost 107 sales units across the portfolio. Carried 22 backlog units into next round. Used $1,000.00 of planned borrowing."
10,Team 04,Low-Cost Volume,1,0,0,1,1,86,223.1,137.1,137.1,0.6145,144,128.1,84,84,558,15.05,39.88,0.0575,79,223.1,79,135,9,0,234,0.3541,10119.9,3190.4,4404.96,468.0,204.24,90.0,936.0,0,1540.0,19831.92,7000.0,0.0,46084.87,70000.0,True,10833.6,-713.7,29.37,0.0,1.67,0.0,0,238,80,84,80,0,"Launched Team 04 NextGen into slot C, replacing Team 04 NextGen","Launched Team 04 NextGen into slot C, replacing Team 04 NextGen Portfolio forecast WAPE was 61.45% against realized demand. Lost 135 sales units across the portfolio. Carried 9 backlog units into next round. Used $7,000.00 of planned borrowing. Liquidity stress flagged this round."
10,Team 05,Community / Club,3,1,0,0,0,191,407.08,216.08,216.08,0.5308,251,127.83,208,171,303,56.44,41.18,0.0257,166,407.08,166,240,11,0,0,0.3971,21220.08,7041.78,9182.58,0.0,191.77,110.0,0.0,750.0,0.0,0.0,0.0,0.0,73706.13,0.0,False,17276.13,3943.95,28.94,0.0,1.67,24.69,0,0,171,171,171,11,,Portfolio forecast WAPE was 53.08% against realized demand. Lost 240 sales units across the portfolio. Carried 11 backlog units into next round.
10,Team 06,Premium Quality,3,0,0,1,0,257,494.88,237.88,249.38,0.5039,312,166.08,217,217,578,37.54,52.29,0.0072,214,494.88,228,266,46,0,591,0.4215,37866.24,14745.78,16762.48,1182.0,73.35,460.0,2232.0,0,2200.0,45903.39,10000.0,0.0,93338.47,100000.0,True,37655.61,210.63,27.56,31.36,2.67,22.09,14,526,282,217,282,46,Launched Team 06 NextGen into slot C,"Launched Team 06 NextGen into slot C Portfolio forecast WAPE was 50.39% against realized demand. Lost 266 sales units across the portfolio. Carried 46 backlog units into next round. Used $10,000.00 of planned borrowing. Liquidity stress flagged this round."
11,Team 01,Premium Quality,1,0,0,1,0,0,194.36,194.36,194.36,1.0,194,0.0,0,0,400,0.0,60.93,0.0167,0,194.36,0,194,0,0,260,0.0,0.0,0.0,0.0,0.0,0.0,0.0,936.0,0,0.0,15841.8,0.0,0.0,58869.58,0.0,False,936.0,-936.0,0.0,43.97,2.67,0.0,0,260,0,0,0,0,Launched Team 01 NextGen into slot C,Launched Team 01 NextGen into slot C Portfolio forecast WAPE was 100.00% against realized demand. Lost 194 sales units across the portfolio.
11,Team 02,Sponsorship Growth,3,1,0,0,0,382,373.7,-8.3,31.36,0.0839,99,122.48,353,353,648,54.48,44.88,0.0425,337,373.7,349,23,76,65,808,0.7761,42745.12,19657.44,24362.52,2006.0,668.99,760.0,2088.0,1500.0,1684.64,56124.79,3500.0,6482.47,0.0,83056.9,True,52727.59,-9982.47,-5.57,0.0,2.0,10.82,77,723,438,353,438,76,,"Portfolio forecast WAPE was 8.39% against realized demand. Lost 23 sales units across the portfolio. Carried 76 backlog units into next round. Used $3,500.00 of planned borrowing. Auto-borrowed $6,482.47 to cover a cash shortfall. Liquidity stress flagged this round."
11,Team 03,Engineering Challenger,2,1,0,0,0,184,268.49,84.49,84.49,0.3147,107,164.77,184,184,427,43.09,51.38,0.005,182,268.49,182,85,22,0,172,0.6265,29988.0,10224.62,13117.08,344.0,40.95,220.0,864.0,2500.0,242.0,10487.36,1000.0,0.0,82614.49,11000.0,True,27552.65,2435.35,36.29,13.28,2.0,5.83,0,157,199,184,199,22,,"Portfolio forecast WAPE was 31.47% against realized demand. Lost 85 sales units across the portfolio. Carried 22 backlog units into next round. Used $1,000.00 of planned borrowing. Liquidity stress flagged this round."
11,Team 04,Low-Cost Volume,1,1,0,0,0,86,198.92,112.92,112.92,0.5677,127,128.1,84,84,571,14.71,40.59,0.0475,80,198.92,80,118,9,0,230,0.3848,10248.0,3247.2,4478.04,460.0,170.83,90.0,936.0,0.0,1694.0,20885.7,7000.0,0.0,52256.8,77000.0,True,11076.07,-828.07,29.4,0.0,1.67,0.0,0,234,80,84,80,9,,"Portfolio forecast WAPE was 56.77% against realized demand. Lost 118 sales units across the portfolio. Carried 9 backlog units into next round. Used $7,000.00 of planned borrowing. Liquidity stress flagged this round."
11,Team 05,Community / Club,3,1,0,0,0,191,384.81,193.81,193.81,0.5037,228,127.83,208,171,303,56.44,41.91,0.0257,166,384.81,166,217,11,0,0,0.4194,21220.08,7166.61,9335.21,0.0,191.77,110.0,0.0,750.0,0.0,0.0,0.0,0.0,77372.62,0.0,False,17553.59,3666.49,27.27,0.0,1.67,23.37,0,0,171,171,171,11,,Portfolio forecast WAPE was 50.37% against realized demand. Lost 217 sales units across the portfolio. Carried 11 backlog units into next round.
11,Team 06,Premium Quality,3,1,0,0,0,312,461.73,149.73,182.87,0.3961,246,161.01,264,264,609,43.35,53.22,0.0094,260,461.73,260,190,56,0,609,0.5121,41863.68,18254.46,21124.34,1217.99,110.03,560.0,2232.0,0.0,2420.0,48910.98,10000.0,0.0,99283.33,110000.0,True,45918.82,-4055.14,9.13,19.19,2.67,18.36,0,591,282,264,343,46,,"Portfolio forecast WAPE was 39.61% against realized demand. Lost 190 sales units across the portfolio. Carried 56 backlog units into next round. Used $10,000.00 of planned borrowing. Liquidity stress flagged this round."
12,Team 01,Premium Quality,1,1,0,0,0,36,197.5,161.5,161.5,0.8177,161,149.04,37,37,413,8.96,62.0,0.0067,36,197.5,36,158,3,0,223,0.1823,5365.44,2294.0,2868.61,446.0,10.83,30.0,936.0,0.0,0.0,13826.0,0.0,0.0,57649.58,0.0,False,6585.44,-1220.0,5.33,19.85,2.67,0.0,0,260,0,37,37,0,,Portfolio forecast WAPE was 81.77% against realized demand. Lost 158 sales units across the portfolio. Carried 3 backlog units into next round.
12,Team 02,Sponsorship Growth,3,1,0,0,0,382,384.95,2.95,27.15,0.0705,103,122.2,353,353,677,52.14,45.66,0.0425,337,384.95,357,27,76,45,893,0.7745,43625.12,19999.08,24773.5,2056.0,684.7,760.0,2088.0,1500.0,1904.25,59966.77,3500.0,6640.41,0.0,93197.31,True,53765.53,-10140.41,-5.13,0.0,2.0,11.16,65,808,438,353,438,76,,"Portfolio forecast WAPE was 7.05% against realized demand. Lost 27 sales units across the portfolio. Carried 76 backlog units into next round. Used $3,500.00 of planned borrowing. Auto-borrowed $6,640.41 to cover a cash shortfall. Liquidity stress flagged this round."
12,Team 03,Engineering Challenger,2,1,0,0,0,184,271.62,87.62,87.62,0.3226,111,164.77,184,184,439,41.91,52.28,0.005,182,271.62,182,89,22,0,187,0.6198,29988.0,10403.72,13327.67,374.0,40.95,220.0,864.0,2500.0,264.0,11576.36,1000.0,0.0,85608.15,12000.0,True,27994.34,1993.66,34.15,5.02,2.0,5.9,0,172,199,184,199,22,,"Portfolio forecast WAPE was 32.26% against realized demand. Lost 89 sales units across the portfolio. Carried 22 backlog units into next round. Used $1,000.00 of planned borrowing. Liquidity stress flagged this round."
12,Team 04,Low-Cost Volume,1,1,1,0,0,86,222.39,136.39,136.39,0.6133,151,128.1,84,84,584,14.38,41.3,0.0435,80,222.39,80,142,9,0,226,0.3457,10248.0,3304.0,4551.12,452.0,156.43,90.0,936.0,9000.0,1848.0,21933.8,7000.0,0.0,49167.25,84000.0,True,20337.55,-10089.55,27.96,0.0,1.67,0.0,0,230,80,84,80,9,,"Portfolio forecast WAPE was 61.33% against realized demand. Lost 142 sales units across the portfolio. Carried 9 backlog units into next round. Used $7,000.00 of planned borrowing. Liquidity stress flagged this round."
12,Team 05,Community / Club,3,1,0,0,0,191,396.06,205.06,205.06,0.5177,240,127.83,208,171,303,56.44,42.64,0.0257,166,396.06,166,229,11,0,0,0.4078,21220.08,7291.44,9489.11,0.0,191.77,110.0,0.0,750.0,0.0,0.0,0.0,0.0,80760.38,0.0,False,17832.32,3387.76,25.59,0.0,1.67,24.07,0,0,171,171,171,11,,Portfolio forecast WAPE was 51.77% against realized demand. Lost 229 sales units across the portfolio. Carried 11 backlog units into next round.
12,Team 06,Premium Quality,3,1,1,0,0,312,479.47,167.47,200.35,0.4179,274,161.01,264,264,640,41.25,54.15,0.0087,260,479.47,260,218,56,0,627,0.4856,41863.68,18573.45,21468.44,1254.0,101.75,560.0,2232.0,4000.0,2640.0,51952.05,10000.0,0.0,100317.37,120000.0,True,50829.64,-8965.96,6.62,6.07,2.67,18.4,0,609,282,264,343,56,,"Portfolio forecast WAPE was 41.79% against realized demand. Lost 218 sales units across the portfolio. Carried 56 backlog units into next round. Used $10,000.00 of planned borrowing. Liquidity stress flagged this round."
