run_id,team_count,round_count,strategy_offset,archetype_offset,market_scenario,team_name,archetype,strategy_key,strategy_label,profit_rank,balanced_rank,balanced_score,profit,revenue,total_cost,sales_units,fill_rate,forecast_wape,ending_cash_balance,short_term_debt_balance,cash_minus_debt,liquidity_stress_flag,reputation_after_round,lost_sales_units,backlog_units_end,ending_inventory
22,6,10,4,4,batch_022,Team 05,Low-Cost Volume,balanced_sop,Balanced S&OP,4,4,36.0,-5915.05,34242.0,40157.05,342,0.2888,0.6817,0.0,15589.07,-15589.07,True,0.0,797,44,0
22,6,10,4,4,batch_022,Team 02,Premium Quality,aggressive_growth,Aggressive growth,5,5,24.0,-7020.6,35769.6,42790.2,214,0.2724,0.6526,80106.67,100000.0,-19893.33,True,0.0,525,46,0
22,6,10,4,4,batch_022,Team 06,Community / Club,innovation_leap,Innovation leap,6,6,4.0,-8909.7,9198.0,18107.7,60,0.0853,0.9097,78497.18,70000.0,8497.179999999993,True,0.0,637,6,0
23,6,10,2,0,batch_023,Team 03,Engineering Challenger,cash_conservative,Cash conservative,1,3,64.0,4620.69,20505.06,15884.37,122,0.3925,0.541,91541.44,0.0,91541.44,False,0.0,179,8,0
23,6,10,2,0,batch_023,Team 01,Premium Quality,balanced_sop,Balanced S&OP,2,2,64.0,3134.69,32128.0,28993.31,185,0.5243,0.4439,70684.83,10000.0,60684.83,False,48.68,145,22,0
23,6,10,2,0,batch_023,Team 06,Premium Quality,low_cost_volume,Low-cost volume,3,4,52.0,1956.24,38654.88,36698.64,256,0.6821,0.2553,26726.14,35000.0,-8273.86,True,38.43,69,49,20
23,6,10,2,0,batch_023,Team 05,Community / Club,premium_quality,Premium quality,4,1,68.0,-4080.0,0.0,4080.0,0,1.0,0.0,11602.73,0.0,11602.73,False,46.23,0,0,0
23,6,10,2,0,batch_023,Team 02,Sponsorship Growth,innovation_leap,Innovation leap,5,6,12.0,-4270.14,10155.6,14425.74,93,0.3975,0.5769,69098.98,70000.0,-901.0200000000041,True,0.0,130,10,0
23,6,10,2,0,batch_023,Team 04,Low-Cost Volume,aggressive_growth,Aggressive growth,6,5,16.0,-27460.22,37797.12,65257.34,390,0.623,0.4013,0.0,267043.07,-267043.07,True,0.0,141,93,964
24,6,10,3,4,batch_024,Team 02,Premium Quality,cash_conservative,Cash conservative,1,2,68.0,6906.36,21660.72,14754.36,122,0.3955,0.5373,112045.97,0.0,112045.97,False,0.0,178,8,0
24,6,10,3,4,batch_024,Team 06,Community / Club,balanced_sop,Balanced S&OP,2,3,60.0,2738.64,30556.0,27817.36,244,0.5006,0.4491,67752.72,10000.0,57752.72,False,0.0,212,30,0
24,6,10,3,4,batch_024,Team 04,Engineering Challenger,premium_quality,Premium quality,3,1,80.0,-4008.0,0.0,4008.0,0,1.0,0.0,69843.09,0.0,69843.09,False,60.62,0,0,0
24,6,10,3,4,batch_024,Team 03,Sponsorship Growth,aggressive_growth,Aggressive growth,4,4,40.0,-7743.03,45651.84,53394.87,339,0.6367,0.1269,63952.77,100000.0,-36047.23,True,0.0,120,72,0
24,6,10,3,4,batch_024,Team 01,Community / Club,innovation_leap,Innovation leap,5,6,8.0,-8117.03,9198.0,17315.03,60,0.2072,0.7778,93711.46,70000.0,23711.460000000006,True,0.0,223,6,0
24,6,10,3,4,batch_024,Team 05,Low-Cost Volume,low_cost_volume,Low-cost volume,6,5,20.0,-17693.82,33776.16,51469.98,381,0.8192,0.2213,0.0,130485.32,-130485.32,True,0.0,0,82,587
25,6,10,0,1,batch_025,Team 05,Premium Quality,cash_conservative,Cash conservative,1,2,76.0,5807.8,22456.32,16648.52,127,0.6321,0.2795,90646.77,0.0,90646.77,False,50.58,64,8,0
25,6,10,0,1,batch_025,Team 01,Sponsorship Growth,premium_quality,Premium quality,2,1,80.0,-4269.33,0.0,4269.33,0,1.0,0.0,7237.9,5332.96,1904.9399999999996,True,93.55,0,0,0
25,6,10,0,1,batch_025,Team 04,Community / Club,innovation_leap,Innovation leap,3,4,28.0,-8888.48,9198.0,18086.48,60,0.3677,0.5991,53463.23,70000.0,-16536.769999999997,True,0.0,97,6,0
25,6,10,0,1,batch_025,Team 02,Engineering Challenger,low_cost_volume,Low-cost volume,4,3,40.0,-8923.76,28625.52,37549.28,196,0.9943,0.2276,0.0,67957.69,-67957.69,True,66.6,0,0,380
25,6,10,0,1,batch_025,Team 03,Low-Cost Volume,balanced_sop,Balanced S&OP,5,5,20.0,-25715.38,24966.0,50681.38,243,0.9962,0.4882,0.0,191150.23,-191150.23,True,28.86,0,0,1316
25,6,10,0,1,batch_025,Team 06,Sponsorship Growth,aggressive_growth,Aggressive growth,6,6,16.0,-28039.92,38033.28,66073.2,276,0.9967,0.4518,0.0,230459.5,-230459.5,True,54.42,0,0,872
26,6,10,4,4,batch_026,Team 01,Community / Club,cash_conservative,Cash conservative,1,1,68.0,4936.83,21220.08,16283.25,166,0.412,0.5126,98114.51,0.0,98114.51,False,0.0,225,11,0
26,6,10,4,4,batch_026,Team 02,Premium Quality,aggressive_growth,Aggressive growth,2,3,48.0,2366.61,38315.52,35948.91,231,0.4506,0.4729,133123.27,100000.0,33123.26999999999,True,60.29,234,46,4
26,6,10,4,4,batch_026,Team 06,Community / Club,innovation_leap,Innovation leap,3,6,20.0,649.52,9198.0,8548.48,60,0.2965,0.6887,99372.89,70000.0,29372.89,True,0.0,136,6,0
26,6,10,4,4,batch_026,Team 04,Engineering Challenger,low_cost_volume,Low-cost volume,4,4,48.0,-495.76,32057.52,32553.28,221,0.684,0.1203,77291.03,35000.0,42291.03,True,41.66,53,48,0
26,6,10,4,4,batch_026,Team 03,Sponsorship Growth,premium_quality,Premium quality,5,2,64.0,-4152.0,0.0,4152.0,0,1.0,0.0,65130.97,0.0,65130.97,False,64.47,0,0,0
26,6,10,4,4,batch_026,Team 05,Low-Cost Volume,balanced_sop,Balanced S&OP,6,5,20.0,-6713.11,34028.0,40741.11,340,0.7962,0.1429,0.0,41305.56,-41305.56,True,0.0,42,44,541
27,6,10,2,0,batch_027,Team 01,Premium Quality,balanced_sop,Balanced S&OP,1,2,56.0,5981.2,31660.0,25678.8,182,0.2822,0.7046,99415.48,10000.0,89415.48,True,0.0,439,22,0
27,6,10,2,0,batch_027,Team 03,Engineering Challenger,cash_conservative,Cash conservative,2,1,68.0,5182.04,20505.06,15323.02,122,0.2954,0.6567,111010.46,0.0,111010.46,False,0.0,282,8,0
27,6,10,2,0,batch_027,Team 05,Community / Club,premium_quality,Premium quality,3,4,36.0,1387.24,9776.16,8388.92,62,0.2212,0.7753,54015.2,0.0,54015.2,False,0.0,213,5,0
27,6,10,2,0,batch_027,Team 06,Premium Quality,low_cost_volume,Low-cost volume,4,3,44.0,-1378.56,34020.8,35399.36,222,0.4908,0.3975,62542.8,35000.0,27542.800000000003,True,0.0,181,49,0
27,6,10,2,0,batch_027,Team 02,Sponsorship Growth,innovation_leap,Innovation leap,5,5,32.0,-3813.38,10155.6,13968.98,93,0.3421,0.6359,98507.74,70000.0,28507.740000000005,True,0.0,168,10,0
27,6,10,2,0,batch_027,Team 04,Low-Cost Volume,aggressive_growth,Aggressive growth,6,6,32.0,-10206.43,46302.72,56509.15,485,0.6221,0.2568,1201.88,126492.78,-125290.9,True,0.0,200,93,194
28,6,10,0,2,batch_028,Team 05,Sponsorship Growth,cash_conservative,Cash conservative,1,1,76.0,3808.77,26695.44,22886.67,187,0.4219,0.4909,82134.89,0.0,82134.89,False,0.0,241,13,0
28,6,10,0,2,batch_028,Team 03,Community / Club,balanced_sop,Balanced S&OP,2,3,56.0,524.65,30556.0,30031.35,244,0.4923,0.4588,44412.75,10000.0,34412.75,True,0.0,220,30,0
28,6,10,0,2,batch_028,Team 04,Premium Quality,innovation_leap,Innovation leap,3,4,28.0,-2092.04,4926.6,7018.64,34,0.1668,0.8234,106379.82,70000.0,36379.82000000001,True,0.0,165,4,0
28,6,10,0,2,batch_028,Team 06,Engineering Challenger,aggressive_growth,Aggressive growth,4,6,20.0,-2358.36,34012.8,36371.16,215,0.3666,0.5264,93255.48,100000.0,-6744.520000000004,True,53.2,324,46,0
28,6,10,0,2,batch_028,Team 01,Engineering Challenger,premium_quality,Premium quality,5,2,64.0,-4008.0,0.0,4008.0,0,1.0,0.0,55180.24,0.0,55180.24,False,100.0,0,0,0
28,6,10,0,2,batch_028,Team 02,Low-Cost Volume,low_cost_volume,Low-cost volume,6,5,24.0,-20817.63,35092.64,55910.27,397,0.8415,0.1824,0.0,169499.16,-169499.16,True,0.0,0,74,590
29,6,10,2,4,batch_029,Team 03,Sponsorship Growth,cash_conservative,Cash conservative,1,1,88.0,5650.27,26950.44,21300.17,189,0.6059,0.2674,111499.96,0.0,111499.96,False,40.82,109,13,0
29,6,10,2,4,batch_029,Team 01,Community / Club,balanced_sop,Balanced S&OP,2,2,76.0,1581.04,31984.0,30402.96,258,0.7695,0.1893,22790.79,10000.0,12790.79,True,37.39,46,30,362
29,6,10,2,4,batch_029,Team 02,Premium Quality,innovation_leap,Innovation leap,3,3,40.0,-1765.71,4926.6,6692.31,34,0.2587,0.7261,101312.24,70000.0,31312.240000000005,True,0.0,93,4,0
29,6,10,2,4,batch_029,Team 05,Low-Cost Volume,premium_quality,Premium quality,4,6,16.0,-2014.87,0.0,2014.87,0,0.0,1.0,3541.68,22857.69,-19316.01,True,21.44,164,0,0
29,6,10,2,4,batch_029,Team 04,Engineering Challenger,aggressive_growth,Aggressive growth,5,4,20.0,-4694.52,32859.84,37554.36,206,0.5765,0.5562,30314.89,100000.0,-69685.11,True,84.57,104,46,521
29,6,10,2,4,batch_029,Team 06,Community / Club,low_cost_volume,Low-cost volume,6,5,20.0,-13160.99,27547.52,40708.51,250,0.725,0.3263,0.0,84361.79,-84361.79,True,2.41,26,67,618
30,6,10,3,2,batch_030,Team 06,Engineering Challenger,balanced_sop,Balanced S&OP,1,1,68.0,4174.82,29988.0,25813.18,182,0.321,0.6623,104515.76,10000.0,94515.76,True,0.0,362,22,0
30,6,10,3,2,batch_030,Team 02,Low-Cost Volume,cash_conservative,Cash conservative,2,2,64.0,2722.89,23607.9,20885.01,231,0.2969,0.6392,81526.32,0.0,81526.32,False,0.0,529,16,0
30,6,10,3,2,batch_030,Team 01,Engineering Challenger,innovation_leap,Innovation leap,3,5,24.0,-2617.1,4586.4,7203.5,39,0.099,0.8959,112910.93,70000.0,42910.92999999999,True,0.0,350,4,0
30,6,10,3,2,batch_030,Team 03,Community / Club,aggressive_growth,Aggressive growth,4,4,28.0,-3881.44,35844.48,39725.92,297,0.2921,0.6225,93615.28,100000.0,-6384.720000000001,True,0.0,654,65,0
30,6,10,3,2,batch_030,Team 04,Premium Quality,premium_quality,Premium quality,5,3,60.0,-3936.0,0.0,3936.0,0,1.0,0.0,73585.22,0.0,73585.22,False,28.62,0,0,0
30,6,10,3,2,batch_030,Team 05,Sponsorship Growth,low_cost_volume,Low-cost volume,6,6,24.0,-5675.23,41912.64,47587.87,340,0.3938,0.5149,28218.93,35000.0,-6781.07,True,0.0,446,76,0
31,6,10,1,0,batch_031,Team 02,Sponsorship Growth,balanced_sop,Balanced S&OP,1,1,80.0,3790.47,39342.0,35551.53,281,0.3262,0.6503,113959.76,10000.0,103959.76,False,0.0,545,35,0
31,6,10,1,0,batch_031,Team 04,Low-Cost Volume,cash_conservative,Cash conservative,2,4,56.0,3584.93,23483.46,19898.53,230,0.2799,0.6587,93550.35,0.0,93550.35,False,0.0,573,16,0
31,6,10,1,0,batch_031,Team 01,Premium Quality,low_cost_volume,Low-cost volume,3,3,56.0,1914.11,34020.8,32106.69,222,0.3672,0.5626,95985.88,35000.0,60985.880000000005,True,0.0,333,49,0
31,6,10,1,0,batch_031,Team 06,Premium Quality,premium_quality,Premium quality,4,2,68.0,-3936.0,0.0,3936.0,0,1.0,0.0,80931.88,0.0,80931.88,False,23.57,0,0,0
31,6,10,1,0,batch_031,Team 05,Community / Club,aggressive_growth,Aggressive growth,5,5,20.0,-6539.98,34863.36,41403.34,290,0.3223,0.5793,104038.46,100000.0,4038.4600000000064,True,0.0,546,63,0
31,6,10,1,0,batch_031,Team 03,Engineering Challenger,innovation_leap,Innovation leap,6,6,0.0,-11367.7,4586.4,15954.1,39,0.0787,0.9166,111148.69,70000.0,41148.69,True,0.0,452,4,0
32,6,10,3,2,batch_032,Team 06,Engineering Challenger,balanced_sop,Balanced S&OP,1,2,64.0,5932.49,29988.0,24055.51,182,0.3106,0.6738,122914.61,10000.0,112914.61,True,0.0,381,22,0
32,6,10,3,2,batch_032,Team 02,Low-Cost Volume,cash_conservative,Cash conservative,2,3,60.0,4206.36,23483.46,19277.1,230,0.3024,0.6307,99217.77,0.0,99217.77,False,0.0,513,16,0
32,6,10,3,2,batch_032,Team 05,Sponsorship Growth,low_cost_volume,Low-cost volume,3,4,52.0,-2562.64,41664.48,44227.12,338,0.3875,0.5203,59528.57,35000.0,24528.57,True,0.0,456,76,0
32,6,10,3,2,batch_032,Team 04,Premium Quality,premium_quality,Premium quality,4,1,68.0,-3936.0,0.0,3936.0,0,1.0,0.0,85451.92,0.0,85451.92,False,19.47,0,0,0
32,6,10,3,2,batch_032,Team 03,Community / Club,aggressive_growth,Aggressive growth,5,5,24.0,-5535.2,34863.36,40398.56,290,0.3279,0.5715,114052.91,100000.0,14052.910000000003,True,0.0,529,63,0
32,6,10,3,2,batch_032,Team 01,Engineering Challenger,innovation_leap,Innovation leap,6,6,0.0,-11222.58,4586.4,15808.98,39,0.0817,0.9134,115868.35,70000.0,45868.350000000006,True,0.0,434,4,0
33,6,10,4,0,batch_033,Team 01,Premium Quality,cash_conservative,Cash conservative,1,2,68.0,5668.91,21660.72,15991.81,122,0.348,0.5943,113053.96,0.0,113053.96,False,0.0,219,8,0
33,6,10,4,0,batch_033,Team 05,Community / Club,balanced_sop,Balanced S&OP,2,3,52.0,768.22,30688.0,29919.78,245,0.4262,0.5375,62706.54,10000.0,52706.54,True,0.0,299,30,0
33,6,10,4,0,batch_033,Team 02,Sponsorship Growth,aggressive_growth,Aggressive growth,3,4,44.0,-336.94,57035.52,57372.46,430,0.6473,0.3213,46095.7,100000.0,-53904.3,True,47.79,161,72,0
33,6,10,4,0,batch_033,Team 03,Engineering Challenger,premium_quality,Premium quality,4,1,72.0,-4008.0,0.0,4008.0,0,1.0,0.0,56872.38,0.0,56872.38,False,83.25,0,0,0
33,6,10,4,0,batch_033,Team 06,Premium Quality,innovation_leap,Innovation leap,5,6,8.0,-11052.52,4926.6,15979.12,34,0.1048,0.8876,99973.84,70000.0,29973.839999999997,True,0.0,286,4,0
33,6,10,4,0,batch_033,Team 04,Low-Cost Volume,low_cost_volume,Low-cost volume,6,5,24.0,-19986.86,37409.68,57396.54,425,0.8783,0.1417,0.0,180725.06,-180725.06,True,0.0,0,58,829
34,6,10,1,2,batch_034,Team 04,Premium Quality,cash_conservative,Cash conservative,1,1,68.0,7581.58,21660.72,14079.14,122,0.2157,0.7508,134407.75,0.0,134407.75,False,0.0,435,8,0
34,6,10,1,2,batch_034,Team 01,Engineering Challenger,low_cost_volume,Low-cost volume,2,2,56.0,1891.91,32188.64,30296.73,222,0.3455,0.593,98861.45,35000.0,63861.45,True,0.0,372,48,0
34,6,10,1,2,batch_034,Team 03,Community / Club,innovation_leap,Innovation leap,3,6,20.0,1136.54,9198.0,8061.46,60,0.1244,0.8694,113001.07,70000.0,43001.07000000001,True,0.0,416,6,0
34,6,10,1,2,batch_034,Team 02,Low-Cost Volume,balanced_sop,Balanced S&OP,4,4,44.0,44.53,34331.0,34286.47,343,0.3777,0.5799,64165.37,10000.0,54165.37,True,0.0,520,44,0
34,6,10,1,2,batch_034,Team 05,Sponsorship Growth,aggressive_growth,Aggressive growth,5,5,24.0,-3241.41,45348.48,48589.89,340,0.3216,0.5788,123244.15,100000.0,23244.149999999994,True,0.0,641,75,0
34,6,10,1,2,batch_034,Team 06,Engineering Challenger,premium_quality,Premium quality,6,3,56.0,-4008.0,0.0,4008.0,0,1.0,0.0,76708.66,0.0,76708.66,False,18.57,0,0,0
35,6,10,1,0,batch_035,Team 04,Low-Cost Volume,cash_conservative,Cash conservative,1,1,76.0,4796.17,26406.78,21610.61,259,0.577,0.3647,71104.81,0.0,71104.81,False,0.0,173,16,0
35,6,10,1,0,batch_035,Team 02,Sponsorship Growth,balanced_sop,Balanced S&OP,2,3,56.0,1060.38,39342.0,38281.62,281,0.5491,0.3938,83960.49,10000.0,73960.49,True,0.0,194,35,0
35,6,10,1,0,batch_035,Team 01,Premium Quality,low_cost_volume,Low-cost volume,3,2,56.0,-319.71,34158.08,34477.79,223,0.5811,0.2741,72994.47,35000.0,37994.47,True,10.35,111,49,0
35,6,10,1,0,batch_035,Team 05,Community / Club,aggressive_growth,Aggressive growth,4,5,24.0,-2273.29,38586.24,40859.53,325,0.52,0.3594,79297.52,100000.0,-20702.479999999996,True,0.0,234,65,0
35,6,10,1,0,batch_035,Team 03,Engineering Challenger,innovation_leap,Innovation leap,5,6,4.0,-2772.78,4586.4,7359.18,39,0.1676,0.8238,107707.73,70000.0,37707.729999999996,True,0.0,189,4,0
35,6,10,1,0,batch_035,Team 06,Premium Quality,premium_quality,Premium quality,6,4,52.0,-3936.0,0.0,3936.0,0,1.0,0.0,68707.68,0.0,68707.68,False,43.78,0,0,0
36,6,10,0,3,batch_036,Team 03,Premium Quality,balanced_sop,Balanced S&OP,1,1,80.0,6351.27,35404.0,29052.73,206,0.6859,0.339,77657.74,10000.0,67657.74,True,65.67,71,22,52
36,6,10,0,3,batch_036,Team 05,Engineering Challenger,cash_conservative,Cash conservative,2,2,68.0,4847.24,20505.06,15657.82,122,0.4611,0.4583,106591.72,0.0,106591.72,False,10.19,133,8,0
36,6,10,0,3,batch_036,Team 01,Low-Cost Volume,premium_quality,Premium quality,3,5,24.0,-1976.77,0.0,1976.77,0,0.0,1.0,0.0,23102.7,-23102.7,True,5.47,207,0,0
36,6,10,0,3,batch_036,Team 04,Sponsorship Growth,innovation_leap,Innovation leap,4,4,36.0,-4074.8,10155.6,14230.4,93,0.5018,0.4659,75857.44,70000.0,5857.440000000002,True,0.0,82,10,0
36,6,10,0,3,batch_036,Team 02,Community / Club,low_cost_volume,Low-cost volume,5,3,44.0,-9904.73,32489.6,42394.33,298,0.7063,0.2088,0.0,82214.55,-82214.55,True,0.0,56,67,357
36,6,10,0,3,batch_036,Team 06,Low-Cost Volume,aggressive_growth,Aggressive growth,6,6,8.0,-33789.99,33591.36,67381.35,343,0.6388,0.492,0.0,302483.96,-302483.96,True,5.17,99,93,1333
37,6,10,1,4,batch_037,Team 04,Engineering Challenger,cash_conservative,Cash conservative,1,1,68.0,5172.12,20505.06,15332.94,122,0.2228,0.7424,110911.83,0.0,110911.83,False,0.0,417,8,0
37,6,10,1,4,batch_037,Team 02,Premium Quality,balanced_sop,Balanced S&OP,2,3,60.0,3465.01,31660.0,28194.99,182,0.3298,0.6528,96907.21,10000.0,86907.21,True,0.0,347,22,0
37,6,10,1,4,batch_037,Team 03,Sponsorship Growth,innovation_leap,Innovation leap,3,5,24.0,-3820.02,10155.6,13975.62,93,0.2175,0.7685,98723.41,70000.0,28723.410000000003,True,0.0,324,10,0
37,6,10,1,4,batch_037,Team 06,Community / Club,premium_quality,Premium quality,4,2,68.0,-4080.0,0.0,4080.0,0,1.0,0.0,37393.88,0.0,37393.88,False,16.32,0,0,0
37,6,10,1,4,batch_037,Team 01,Community / Club,low_cost_volume,Low-cost volume,5,4,24.0,-5984.31,32626.88,38611.19,296,0.3293,0.5985,16017.53,35000.0,-18982.47,True,0.0,534,67,0
37,6,10,1,4,batch_037,Team 05,Low-Cost Volume,aggressive_growth,Aggressive growth,6,6,24.0,-11108.05,44373.12,55481.17,461,0.4391,0.4619,18495.55,134509.46,-116013.90999999999,True,0.0,494,93,0
38,6,10,2,4,batch_038,Team 03,Sponsorship Growth,cash_conservative,Cash conservative,1,1,84.0,6129.4,26695.44,20566.04,187,0.5324,0.3525,105935.38,0.0,105935.38,False,0.0,150,13,0
38,6,10,2,4,batch_038,Team 01,Community / Club,balanced_sop,Balanced S&OP,2,2,80.0,3228.06,30556.0,27327.94,244,0.614,0.3141,71463.11,10000.0,61463.11,False,0.0,122,30,0
38,6,10,2,4,batch_038,Team 04,Engineering Challenger,aggressive_growth,Aggressive growth,3,3,40.0,815.98,34012.8,33196.82,215,0.454,0.4577,125658.36,100000.0,25658.36,True,56.39,210,46,0
38,6,10,2,4,batch_038,Team 05,Low-Cost Volume,premium_quality,Premium quality,4,6,20.0,-1512.0,0.0,1512.0,0,0.0,1.0,13874.97,0.0,13874.97,False,0.0,202,0,0
38,6,10,2,4,batch_038,Team 02,Premium Quality,innovation_leap,Innovation leap,5,5,20.0,-1613.7,4926.6,6540.3,34,0.2104,0.7772,126558.37,70000.0,56558.369999999995,True,0.0,123,4,0
38,6,10,2,4,batch_038,Team 06,Community / Club,low_cost_volume,Low-cost volume,6,4,32.0,-4920.77,31000.64,35921.41,282,0.6606,0.2286,8042.04,35331.91,-27289.870000000003,True,0.0,76,67,150
39,6,10,2,1,batch_039,Team 02,Engineering Challenger,innovation_leap,Innovation leap,1,2,48.0,-3033.93,4586.4,7620.33,39,0.3176,0.6661,74890.07,70000.0,4890.070000000007,True,0.0,79,4,0
39,6,10,2,1,batch_039,Team 05,Premium Quality,premium_quality,Premium quality,2,1,92.0,-3936.0,0.0,3936.0,0,1.0,0.0,34694.74,0.0,34694.74,False,100.0,0,0,0
39,6,10,2,1,batch_039,Team 03,Low-Cost Volume,cash_conservative,Cash conservative,3,3,48.0,-5630.5,20894.7,26525.2,203,0.8515,0.3072,0.0,25348.58,-25348.58,True,0.0,18,16,578
39,6,10,2,1,batch_039,Team 01,Sponsorship Growth,balanced_sop,Balanced S&OP,4,4,44.0,-6669.4,36784.0,43453.4,259,0.9566,0.1741,0.0,47253.84,-47253.84,True,61.27,0,10,484
39,6,10,2,1,batch_039,Team 04,Community / Club,aggressive_growth,Aggressive growth,5,5,16.0,-19199.34,28792.32,47991.66,236,0.6628,0.4907,0.0,161496.75,-161496.75,True,7.48,54,65,725
39,6,10,2,1,batch_039,Team 06,Sponsorship Growth,low_cost_volume,Low-cost volume,6,6,12.0,-29998.98,29147.36,59146.34,232,0.9915,0.6325,0.0,206890.9,-206890.9,True,0.0,0,0,947
40,6,10,0,2,batch_040,Team 05,Sponsorship Growth,cash_conservative,Cash conservative,1,1,68.0,5152.5,26950.44,21797.94,189,0.1656,0.8059,112552.78,0.0,112552.78,False,0.0,937,13,0
40,6,10,0,2,batch_040,Team 03,Community / Club,balanced_sop,Balanced S&OP,2,3,60.0,1891.44,30688.0,28796.56,245,0.1932,0.7964,79914.96,10000.0,69914.96,True,0.0,991,30,0
40,6,10,0,2,batch_040,Team 06,Engineering Challenger,aggressive_growth,Aggressive growth,3,4,40.0,-1097.66,34012.8,35110.46,215,0.17,0.7899,124301.93,100000.0,24301.929999999993,True,0.0,1002,46,0
40,6,10,0,2,batch_040,Team 04,Premium Quality,innovation_leap,Innovation leap,4,6,16.0,-1868.4,4926.6,6795.0,34,0.061,0.9354,122273.42,70000.0,52273.42,True,0.0,519,4,0
40,6,10,0,2,batch_040,Team 01,Engineering Challenger,premium_quality,Premium quality,5,2,60.0,-4008.0,0.0,4008.0,0,1.0,0.0,64468.43,0.0,64468.43,False,15.84,0,0,0
40,6,10,0,2,batch_040,Team 02,Low-Cost Volume,low_cost_volume,Low-cost volume,6,5,24.0,-12046.48,36406.48,48452.96,413,0.3424,0.5676,0.0,61090.17,-61090.17,True,0.0,696,96,0
41,6,10,0,1,batch_041,Team 05,Premium Quality,cash_conservative,Cash conservative,1,1,68.0,7622.5,21660.72,14038.22,122,0.1576,0.8186,134865.49,0.0,134865.49,False,0.0,643,8,0
41,6,10,0,1,batch_041,Team 02,Engineering Challenger,low_cost_volume,Low-cost volume,2,2,60.0,1819.43,32057.52,30238.09,221,0.2586,0.6999,98816.74,35000.0,63816.740000000005,True,0.0,584,48,0
41,6,10,0,1,batch_041,Team 04,Community / Club,innovation_leap,Innovation leap,3,6,20.0,1147.44,9198.0,8050.56,60,0.0902,0.9053,112712.75,70000.0,42712.75,True,0.0,599,6,0
41,6,10,0,1,batch_041,Team 03,Low-Cost Volume,balanced_sop,Balanced S&OP,4,4,40.0,92.45,34331.0,34238.55,343,0.273,0.7006,71050.73,10000.0,61050.729999999996,True,0.0,868,44,0
41,6,10,0,1,batch_041,Team 06,Sponsorship Growth,aggressive_growth,Aggressive growth,5,5,24.0,-3158.17,45348.48,48506.65,340,0.2393,0.6924,124694.13,100000.0,24694.130000000005,True,0.0,1005,75,0
41,6,10,0,1,batch_041,Team 01,Sponsorship Growth,premium_quality,Premium quality,6,3,56.0,-4152.0,0.0,4152.0,0,1.0,0.0,85366.35,0.0,85366.35,False,15.42,0,0,0
42,6,10,1,3,batch_042,Team 04,Sponsorship Growth,cash_conservative,Cash conservative,1,1,72.0,6022.83,26695.44,20672.61,187,0.5718,0.3026,104909.82,0.0,104909.82,False,0.0,125,13,0
42,6,10,1,3,batch_042,Team 02,Community / Club,balanced_sop,Balanced S&OP,2,2,56.0,5942.25,34210.0,28267.75,276,0.754,0.2501,48747.17,10000.0,38747.17,True,5.94,58,30,130
42,6,10,1,3,batch_042,Team 05,Engineering Challenger,aggressive_growth,Aggressive growth,3,4,48.0,-2213.73,35872.32,38086.05,228,0.8738,0.0723,94928.9,100000.0,-5071.100000000006,True,88.35,0,32,147
42,6,10,1,3,batch_042,Team 06,Low-Cost Volume,premium_quality,Premium quality,4,3,56.0,-4512.0,0.0,4512.0,0,1.0,0.0,294.33,0.0,294.33,True,62.75,0,0,0
42,6,10,1,3,batch_042,Team 03,Premium Quality,innovation_leap,Innovation leap,5,5,16.0,-10617.77,4926.6,15544.37,34,0.1615,0.8257,109814.93,70000.0,39814.92999999999,True,0.0,172,4,0
42,6,10,1,3,batch_042,Team 01,Low-Cost Volume,low_cost_volume,Low-cost volume,6,6,12.0,-29682.76,25119.6,54802.36,279,0.9948,0.7115,0.0,195889.67,-195889.67,True,0.0,0,0,1240
43,6,10,5,0,batch_043,Team 06,Premium Quality,cash_conservative,Cash conservative,1,1,68.0,7539.42,21660.72,14121.3,122,0.1532,0.8237,133953.25,0.0,133953.25,False,0.0,665,8,0
43,6,10,5,0,batch_043,Team 01,Premium Quality,aggressive_growth,Aggressive growth,2,4,44.0,2366.95,35919.36,33552.41,215,0.1561,0.807,160175.7,100000.0,60175.70000000001,True,0.0,1115,46,0
43,6,10,5,0,batch_043,Team 03,Engineering Challenger,low_cost_volume,Low-cost volume,3,3,52.0,1663.8,32057.52,30393.72,221,0.2572,0.7017,97147.37,35000.0,62147.369999999995,True,0.0,589,48,0
43,6,10,5,0,batch_043,Team 05,Community / Club,innovation_leap,Innovation leap,4,6,8.0,1113.47,9198.0,8084.53,60,0.0919,0.9035,111942.02,70000.0,41942.020000000004,True,0.0,586,6,0
43,6,10,5,0,batch_043,Team 04,Low-Cost Volume,balanced_sop,Balanced S&OP,5,5,40.0,-88.75,34331.0,34419.75,343,0.276,0.6972,70837.53,10000.0,60837.53,True,0.0,855,44,0
43,6,10,5,0,batch_043,Team 02,Sponsorship Growth,premium_quality,Premium quality,6,2,56.0,-4152.0,0.0,4152.0,0,1.0,0.0,84228.9,0.0,84228.9,False,17.7,0,0,0
44,6,10,5,1,batch_044,Team 06,Sponsorship Growth,cash_conservative,Cash conservative,1,1,68.0,6147.29,26950.44,20803.15,189,0.3437,0.5921,121962.65,0.0,121962.65,False,0.0,346,13,0
