round_number,team_name,archetype,active_product_count,active_project_count,launch_ready_project_count,launched_project_count,retired_product_count,total_forecast_units,total_actual_demand_units,forecast_error_units,absolute_forecast_error_units,forecast_wape,service_gap_units,weighted_average_selling_price,planned_production_units,actual_production_units,effective_capacity_units,utilization_pct,weighted_material_unit_cost,defect_rate,good_units_produced,demand_allocated,sales_units,lost_sales_units,backlog_units_end,ending_inventory,ending_raw_material_inventory,fill_rate,revenue,procurement_cost,production_cost,holding_cost,warranty_cost,backlog_cost,expansion_cost,innovation_investment,interest_expense,working_capital_requirement,planned_borrowing_amount,automatic_borrowing_amount,ending_cash_balance,short_term_debt_balance,liquidity_stress_flag,total_cost,profit,contribution_margin_per_unit,reputation_after_round,average_portfolio_tech_generation,cannibalized_demand_units,beginning_finished_goods_inventory,beginning_raw_material_inventory,raw_material_units_received,raw_material_units_consumed,raw_material_order_qty,backlog_units_start,launch_events_text,notes
9,Team 02,Sponsorship Growth,3,1,0,0,0,382,1187.33,805.33,805.33,0.6783,924,123.27,353,353,590,59.83,37.66,0.0371,338,1187.33,338,848,76,0,692,0.2675,41664.48,16495.08,20584.54,1383.99,564.33,760.0,2088.0,1500.0,693.0,30785.72,3500.0,0.0,50783.05,31500.0,True,44068.94,-2404.46,11.9,0.0,2.0,34.08,0,607,438,353,438,76,,"Portfolio forecast WAPE was 67.83% against realized demand. Lost 848 sales units across the portfolio. Carried 76 backlog units into next round. Used $3,500.00 of planned borrowing. Liquidity stress flagged this round."
9,Team 03,Engineering Challenger,2,1,0,0,0,184,789.85,605.85,605.85,0.767,629,164.77,184,184,403,45.66,43.12,0.005,182,789.85,182,607,22,0,231,0.2242,29988.0,8580.88,11184.32,462.0,40.95,220.0,864.0,2500.0,198.0,11310.72,1000.0,0.0,111891.77,9000.0,True,24050.15,5937.85,55.94,0.0,2.0,16.76,0,216,199,184,199,22,,"Portfolio forecast WAPE was 76.70% against realized demand. Lost 607 sales units across the portfolio. Carried 22 backlog units into next round. Used $1,000.00 of planned borrowing. Liquidity stress flagged this round."
9,Team 04,Low-Cost Volume,1,1,1,0,0,86,684.24,598.24,598.24,0.8743,613,128.1,84,84,545,15.41,34.06,0.0393,80,684.24,80,604,9,0,238,0.1154,10248.0,2724.8,3807.72,476.0,141.56,90.0,936.0,9000.0,1386.0,17556.28,7000.0,0.0,94895.06,63000.0,True,18562.08,-8314.08,44.67,0.0,1.67,0.0,0,242,80,84,80,9,,"Portfolio forecast WAPE was 87.43% against realized demand. Lost 604 sales units across the portfolio. Carried 9 backlog units into next round. Used $7,000.00 of planned borrowing. Liquidity stress flagged this round."
9,Team 05,Community / Club,3,1,0,0,0,191,1238.4,1047.4,1047.4,0.8458,1082,127.83,208,171,303,56.44,35.17,0.0212,166,1238.4,166,1071,11,0,0,0.1329,21220.08,6014.07,7925.33,0.0,158.4,110.0,0.0,750.0,0.0,0.0,0.0,0.0,103502.66,0.0,False,14957.8,6262.28,42.91,0.0,1.67,75.14,0,0,171,171,171,11,,Portfolio forecast WAPE was 84.58% against realized demand. Lost 1071 sales units across the portfolio. Carried 11 backlog units into next round.
9,Team 06,Premium Quality,2,1,1,0,0,257,773.18,516.18,516.18,0.6676,603,167.07,217,217,547,39.67,44.66,0.005,215,773.18,215,557,46,0,596,0.2625,35919.36,12594.12,14504.17,1192.0,48.38,460.0,2232.0,4000.0,1980.0,40117.36,10000.0,0.0,144610.69,90000.0,True,37010.67,-1091.31,40.8,0.0,2.0,19.48,0,531,282,217,282,46,,"Portfolio forecast WAPE was 66.76% against realized demand. Lost 557 sales units across the portfolio. Carried 46 backlog units into next round. Used $10,000.00 of planned borrowing. Liquidity stress flagged this round."
10,Team 01,Premium Quality,0,1,1,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,387,0.0,52.2,0.0,0,0.0,0,0,0,0,260,1.0,0.0,0.0,0.0,0.0,0.0,0.0,936.0,3000.0,0.0,13572.0,0.0,0.0,82517.55,0.0,False,3936.0,-3936.0,0.0,15.63,2.0,0.0,0,260,0,0,0,0,,Portfolio forecast WAPE was 0.00% against realized demand.
10,Team 02,Sponsorship Growth,3,1,0,0,0,382,1146.5,764.5,764.5,0.6668,882,123.27,353,353,619,57.03,38.45,0.0371,338,1146.5,338,806,76,0,777,0.2765,41664.48,16841.1,20995.52,1554.01,564.33,760.0,2088.0,1500.0,770.0,35125.65,3500.0,0.0,50874.57,35000.0,True,45072.96,-3408.48,9.66,0.0,2.0,33.0,0,692,438,353,438,76,,"Portfolio forecast WAPE was 66.68% against realized demand. Lost 806 sales units across the portfolio. Carried 76 backlog units into next round. Used $3,500.00 of planned borrowing. Liquidity stress flagged this round."
10,Team 03,Engineering Challenger,2,1,0,0,0,184,760.56,576.56,576.56,0.7581,599,164.77,184,184,415,44.34,44.01,0.005,182,760.56,182,577,22,0,246,0.2326,29988.0,8757.99,11394.91,492.0,40.95,220.0,864.0,2500.0,220.0,12326.46,1000.0,0.0,118389.92,10000.0,True,24489.85,5498.15,53.81,0.0,2.0,16.16,0,231,199,184,199,22,,"Portfolio forecast WAPE was 75.81% against realized demand. Lost 577 sales units across the portfolio. Carried 22 backlog units into next round. Used $1,000.00 of planned borrowing. Liquidity stress flagged this round."
10,Team 04,Low-Cost Volume,1,0,0,1,1,86,653.1,567.1,567.1,0.8683,574,128.1,84,84,558,15.05,34.77,0.0533,79,653.1,79,565,9,0,234,0.121,10119.9,2781.6,3880.8,468.0,189.56,90.0,936.0,0,1540.0,18636.18,7000.0,0.0,102129.0,70000.0,True,9885.96,233.94,41.37,0.0,1.67,0.0,0,238,80,84,80,0,"Launched Team 04 NextGen into slot C, replacing Team 04 NextGen","Launched Team 04 NextGen into slot C, replacing Team 04 NextGen Portfolio forecast WAPE was 86.83% against realized demand. Lost 565 sales units across the portfolio. Carried 9 backlog units into next round. Used $7,000.00 of planned borrowing. Liquidity stress flagged this round."
10,Team 05,Community / Club,3,1,0,0,0,191,1194.8,1003.8,1003.8,0.8401,1039,127.83,208,171,303,56.44,35.9,0.0212,166,1194.8,166,1028,11,0,0,0.1377,21220.08,6138.9,8079.23,0.0,158.4,110.0,0.0,750.0,0.0,0.0,0.0,0.0,109486.21,0.0,False,15236.53,5983.55,41.23,0.0,1.67,72.63,0,0,171,171,171,11,,Portfolio forecast WAPE was 84.01% against realized demand. Lost 1028 sales units across the portfolio. Carried 11 backlog units into next round.
10,Team 06,Premium Quality,3,0,0,1,0,257,1254.04,997.04,997.04,0.7951,1084,167.07,217,217,578,37.54,45.59,0.0051,215,1254.04,215,1038,46,0,661,0.1654,35919.36,12856.38,14779.65,1322.0,48.38,460.0,2232.0,0,2200.0,45134.99,10000.0,0.0,156631.64,100000.0,True,33898.41,2020.95,38.3,0.0,2.67,55.8,0,596,282,217,282,46,Launched Team 06 NextGen into slot C,"Launched Team 06 NextGen into slot C Portfolio forecast WAPE was 79.51% against realized demand. Lost 1038 sales units across the portfolio. Carried 46 backlog units into next round. Used $10,000.00 of planned borrowing. Liquidity stress flagged this round."
11,Team 01,Premium Quality,1,0,0,1,0,0,486.5,486.5,486.5,1.0,486,0.0,0,0,400,0.0,53.26,0.013,0,486.5,0,486,0,0,260,0.0,0.0,0.0,0.0,0.0,0.0,0.0,936.0,0,0.0,13847.6,0.0,0.0,81581.55,0.0,False,936.0,-936.0,0.0,0.0,2.67,0.0,0,260,0,0,0,0,Launched Team 01 NextGen into slot C,Launched Team 01 NextGen into slot C Portfolio forecast WAPE was 100.00% against realized demand. Lost 486 sales units across the portfolio.
11,Team 02,Sponsorship Growth,3,1,0,0,0,382,1113.8,731.8,731.8,0.657,850,123.27,353,353,648,54.48,39.23,0.0371,338,1113.8,338,774,76,0,862,0.2841,41664.48,17182.74,21407.45,1724.0,564.33,760.0,2088.0,1500.0,847.0,39591.26,3500.0,0.0,49965.53,38500.0,True,46073.52,-4409.04,7.43,0.0,2.0,32.1,0,777,438,353,438,76,,"Portfolio forecast WAPE was 65.70% against realized demand. Lost 774 sales units across the portfolio. Carried 76 backlog units into next round. Used $3,500.00 of planned borrowing. Liquidity stress flagged this round."
11,Team 03,Engineering Challenger,2,1,0,0,0,184,736.7,552.7,552.7,0.7502,576,164.77,184,184,427,43.09,44.91,0.005,182,736.7,182,554,22,0,261,0.2399,29988.0,8937.09,11604.49,522.0,40.95,220.0,864.0,2500.0,242.0,13371.51,1000.0,0.0,124447.39,11000.0,True,24930.53,5057.47,51.68,0.0,2.0,15.66,0,246,199,184,199,22,,"Portfolio forecast WAPE was 75.02% against realized demand. Lost 554 sales units across the portfolio. Carried 22 backlog units into next round. Used $1,000.00 of planned borrowing. Liquidity stress flagged this round."
11,Team 04,Low-Cost Volume,1,1,0,0,0,86,597.46,511.46,511.46,0.8561,526,128.1,84,84,571,14.71,35.48,0.0433,80,597.46,80,517,9,0,230,0.1319,10248.0,2838.4,3953.04,460.0,155.96,90.0,936.0,0.0,1694.0,19710.4,7000.0,0.0,109249.6,77000.0,True,10127.4,120.6,41.26,0.0,1.67,0.0,0,234,80,84,80,9,,"Portfolio forecast WAPE was 85.61% against realized demand. Lost 517 sales units across the portfolio. Carried 9 backlog units into next round. Used $7,000.00 of planned borrowing. Liquidity stress flagged this round."
11,Team 05,Community / Club,3,1,0,0,0,191,1160.67,969.67,969.67,0.8354,1005,127.83,208,171,303,56.44,36.63,0.0212,166,1160.67,166,994,11,0,0,0.1417,21220.08,6263.73,8231.86,0.0,158.4,110.0,0.0,750.0,0.0,0.0,0.0,0.0,115192.3,0.0,False,15513.99,5706.09,39.55,0.0,1.67,70.64,0,0,171,171,171,11,,Portfolio forecast WAPE was 83.54% against realized demand. Lost 994 sales units across the portfolio. Carried 11 backlog units into next round.
11,Team 06,Premium Quality,3,1,0,0,0,312,1250.85,938.85,938.85,0.7506,1035,160.97,264,264,609,43.35,46.52,0.0069,261,1250.85,261,979,56,0,679,0.2013,42013.44,15956.36,18649.42,1358.01,80.72,560.0,2232.0,0.0,2420.0,48087.08,10000.0,0.0,167388.57,110000.0,True,41256.51,756.93,28.07,0.0,2.67,49.35,0,661,282,264,343,46,,"Portfolio forecast WAPE was 75.06% against realized demand. Lost 979 sales units across the portfolio. Carried 56 backlog units into next round. Used $10,000.00 of planned borrowing. Liquidity stress flagged this round."
12,Team 01,Premium Quality,1,1,0,0,0,36,524.4,488.4,488.4,0.9314,488,149.04,37,37,413,8.96,54.33,0.005,36,524.4,36,485,3,0,223,0.0686,5365.44,2010.21,2539.68,446.0,8.1,30.0,936.0,0.0,0.0,12115.59,0.0,0.0,80977.0,0.0,False,5969.99,-604.55,22.43,0.0,2.67,0.0,0,260,0,37,37,0,,Portfolio forecast WAPE was 93.14% against realized demand. Lost 485 sales units across the portfolio. Carried 3 backlog units into next round.
12,Team 02,Sponsorship Growth,3,1,0,0,0,382,1159.93,777.93,777.93,0.6707,897,123.27,353,353,677,52.14,40.02,0.0371,338,1159.93,338,821,76,0,947,0.2735,41664.48,17528.76,21818.43,1894.0,564.33,760.0,2088.0,1500.0,924.0,44198.94,3500.0,0.0,48052.49,42000.0,True,47077.52,-5413.04,5.19,0.0,2.0,33.46,0,862,438,353,438,76,,"Portfolio forecast WAPE was 67.07% against realized demand. Lost 821 sales units across the portfolio. Carried 76 backlog units into next round. Used $3,500.00 of planned borrowing. Liquidity stress flagged this round."
12,Team 03,Engineering Challenger,2,1,0,0,0,184,767.04,583.04,583.04,0.7601,606,164.77,184,184,439,41.91,45.81,0.005,182,767.04,182,584,22,0,276,0.2307,29988.0,9116.19,11815.08,552.0,40.95,220.0,864.0,2500.0,264.0,14443.56,1000.0,0.0,130063.17,12000.0,True,25372.22,4615.78,49.54,0.0,2.0,16.32,0,261,199,184,199,22,,"Portfolio forecast WAPE was 76.01% against realized demand. Lost 584 sales units across the portfolio. Carried 22 backlog units into next round. Used $1,000.00 of planned borrowing. Liquidity stress flagged this round."
12,Team 04,Low-Cost Volume,1,1,1,0,0,86,674.84,588.84,588.84,0.8726,603,128.1,84,84,584,14.38,36.19,0.0393,80,674.84,80,594,9,0,226,0.117,10248.0,2895.2,4026.12,452.0,141.56,90.0,936.0,9000.0,1848.0,20778.94,7000.0,0.0,107108.72,84000.0,True,19388.88,-9140.88,39.81,0.0,1.67,0.0,0,230,80,84,80,9,,"Portfolio forecast WAPE was 87.26% against realized demand. Lost 594 sales units across the portfolio. Carried 9 backlog units into next round. Used $7,000.00 of planned borrowing. Liquidity stress flagged this round."
12,Team 05,Community / Club,3,1,0,0,0,191,1207.73,1016.73,1016.73,0.8419,1051,127.83,208,171,303,56.44,37.37,0.0212,166,1207.73,166,1040,11,0,0,0.1362,21220.08,6390.27,8385.08,0.0,158.4,110.0,0.0,750.0,0.0,0.0,0.0,0.0,120618.63,0.0,False,15793.75,5426.33,37.87,0.0,1.67,73.54,0,0,171,171,171,11,,Portfolio forecast WAPE was 84.19% against realized demand. Lost 1040 sales units across the portfolio. Carried 11 backlog units into next round.
12,Team 06,Premium Quality,3,1,1,0,0,312,1349.08,1037.08,1037.08,0.7687,1143,160.97,264,264,640,41.25,47.45,0.0062,261,1349.08,261,1087,56,0,758,0.1858,42013.44,16275.35,18992.02,1516.0,72.44,560.0,2232.0,4000.0,2640.0,53967.1,10000.0,0.0,173114.2,120000.0,True,46287.81,-4274.37,25.57,0.0,2.67,51.37,0,679,343,264,343,56,,"Portfolio forecast WAPE was 76.87% against realized demand. Lost 1087 sales units across the portfolio. Carried 56 backlog units into next round. Used $10,000.00 of planned borrowing. Liquidity stress flagged this round."
