round_number,team_name,archetype,active_product_count,active_project_count,launch_ready_project_count,launched_project_count,retired_product_count,total_forecast_units,total_actual_demand_units,forecast_error_units,absolute_forecast_error_units,forecast_wape,service_gap_units,weighted_average_selling_price,planned_production_units,actual_production_units,effective_capacity_units,utilization_pct,weighted_material_unit_cost,defect_rate,good_units_produced,demand_allocated,sales_units,lost_sales_units,backlog_units_end,ending_inventory,ending_raw_material_inventory,fill_rate,revenue,procurement_cost,production_cost,holding_cost,warranty_cost,backlog_cost,expansion_cost,innovation_investment,interest_expense,working_capital_requirement,planned_borrowing_amount,automatic_borrowing_amount,ending_cash_balance,short_term_debt_balance,liquidity_stress_flag,total_cost,profit,contribution_margin_per_unit,reputation_after_round,average_portfolio_tech_generation,cannibalized_demand_units,beginning_finished_goods_inventory,beginning_raw_material_inventory,raw_material_units_received,raw_material_units_consumed,raw_material_order_qty,backlog_units_start,launch_events_text,notes,run_id,team_count,market_scenario,market_label
2,Team 03,Premium Quality,2,1,0,0,0,151,85.69,-65.31,65.31,0.7622,0,178.73,164,96,263,36.5,42.2,0.005,94,85.69,85,0,0,90,0,0.9919,15191.88,5654.8,5560.5,540.0,19.13,0.0,0.0,750.0,0.0,9010.97,0.0,0.0,26434.7,0.0,False,12524.43,2667.45,46.56,75.94,2.0,0.0,81,96,0,96,134,0,,Portfolio forecast WAPE was 76.22% against realized demand.,18,9,batch_018,Batch market 018
2,Team 04,Sponsorship Growth,3,1,0,0,0,439,120.59,-318.41,318.41,2.6404,0,139.56,372,0,406,0.0,38.77,0.0989,0,120.59,119,0,0,66,0,0.9868,16608.0,18764.68,0.0,396.0,175.81,0.0,2736.0,4000.0,440.0,3000.0,10000.0,0.0,11218.31,20000.0,True,26512.49,-9904.49,-19.6,53.2,2.0,2.67,185,0,0,0,484,0,,"Portfolio forecast WAPE was 264.04% against realized demand. Used $10,000.00 of planned borrowing. Liquidity stress flagged this round.",18,9,batch_018,Batch market 018
2,Team 05,Engineering Challenger,2,1,0,0,0,180,85.81,-94.19,94.19,1.0977,0,180.04,184,184,316,58.23,45.56,0.005,182,85.81,85,0,0,198,106,0.9906,15303.6,8383.04,10634.3,1400.0,19.13,0.0,1008.0,3000.0,0.0,25293.67,0.0,0.0,9157.26,0.0,False,24444.47,-9140.87,-43.92,68.13,2.0,0.0,101,106,184,184,184,0,,Portfolio forecast WAPE was 109.77% against realized demand.,18,9,batch_018,Batch market 018
2,Team 06,Low-Cost Volume,3,1,0,0,0,521,108.92,-412.08,412.08,3.7833,0,91.13,482,0,508,0.0,26.92,0.2107,0,108.92,108,0,0,174,0,0.9916,9841.92,16098.16,0.0,1044.0,342.27,0.0,2736.0,1500.0,154.0,1837.49,3500.0,5249.93,0.0,12249.93,True,21874.43,-12032.51,-61.1,18.38,1.33,5.17,282,0,0,0,598,0,,"Portfolio forecast WAPE was 378.33% against realized demand. Used $3,500.00 of planned borrowing. Auto-borrowed $5,249.93 to cover a cash shortfall. Liquidity stress flagged this round.",18,9,batch_018,Batch market 018
2,Team 07,Community / Club,3,1,0,0,0,275,124.56,-150.44,150.44,1.2078,24,126.4,275,25,330,7.58,33.14,0.0223,22,124.56,99,0,24,65,0,0.7948,12514.0,9842.58,1427.85,390.0,98.1,240.0,864.0,2500.0,44.0,6166.51,1000.0,0.0,11894.08,2000.0,True,15406.53,-2892.53,11.57,59.98,1.67,10.4,142,25,0,25,297,0,,"Portfolio forecast WAPE was 120.78% against realized demand. Carried 24 backlog units into next round. Used $1,000.00 of planned borrowing. Liquidity stress flagged this round.",18,9,batch_018,Batch market 018
2,Team 08,Premium Quality,2,1,0,0,0,180,84.9,-95.1,95.1,1.1201,0,183.75,176,176,281,62.63,45.11,0.005,174,84.9,84,0,0,184,75,0.9894,15435.0,7533.37,10653.36,1254.0,18.9,0.0,576.0,9000.0,308.0,24921.09,7000.0,0.0,12044.25,14000.0,True,29343.63,-13908.63,-32.98,74.54,2.0,0.0,94,84,167,176,167,0,,"Portfolio forecast WAPE was 112.01% against realized demand. Used $7,000.00 of planned borrowing. Liquidity stress flagged this round.",18,9,batch_018,Batch market 018
2,Team 09,Sponsorship Growth,3,1,0,0,0,237,120.39,-116.61,116.61,0.9686,0,148.56,258,62,323,19.2,39.12,0.0295,59,120.39,119,0,0,68,0,0.9885,17678.64,8293.44,3289.48,408.0,158.33,0.0,0.0,750.0,0.0,6267.98,0.0,0.0,28513.22,0.0,False,12899.25,4779.39,49.89,64.77,2.0,2.68,128,62,0,62,212,0,,Portfolio forecast WAPE was 96.86% against realized demand.,18,9,batch_018,Batch market 018
3,Team 01,Low-Cost Volume,3,1,0,0,0,395,117.57,-277.43,277.43,2.3597,0,104.28,395,395,479,82.46,30.7,0.0524,372,117.57,116,0,0,421,32,0.9866,12097.0,13108.9,16443.05,2589.99,274.43,0.0,1224.0,2500.0,66.0,35088.31,1000.0,21372.25,0.0,24372.25,True,36206.37,-24109.37,-152.84,41.35,1.33,5.34,165,0,427,395,427,0,,"Portfolio forecast WAPE was 235.97% against realized demand. Used $1,000.00 of planned borrowing. Auto-borrowed $21,372.25 to cover a cash shortfall. Liquidity stress flagged this round.",18,9,batch_018,Batch market 018
3,Team 02,Community / Club,3,1,1,0,0,248,131.18,-116.82,116.82,0.8905,0,136.69,243,243,333,72.97,35.99,0.0168,238,131.18,130,0,0,337,33,0.991,17770.2,8313.69,11540.43,2088.0,95.15,0.0,648.0,9000.0,462.0,32470.93,7000.0,0.0,2494.47,21000.0,True,32147.27,-14377.07,-16.76,67.68,1.67,11.01,229,45,231,243,231,0,,"Portfolio forecast WAPE was 89.05% against realized demand. Used $7,000.00 of planned borrowing. Liquidity stress flagged this round.",18,9,batch_018,Batch market 018
3,Team 03,Premium Quality,2,1,0,0,0,151,85.56,-65.44,65.44,0.7648,0,181.46,164,134,263,50.95,43.14,0.005,132,85.56,85,0,0,137,0,0.9935,15424.44,5780.76,7872.48,822.0,19.13,0.0,0.0,750.0,0.0,13958.91,0.0,0.0,26614.77,0.0,False,15244.37,180.07,20.61,81.04,2.0,3.38,90,0,134,134,134,0,,Portfolio forecast WAPE was 76.48% against realized demand.,18,9,batch_018,Batch market 018
3,Team 04,Sponsorship Growth,3,1,0,0,0,439,120.11,-318.89,318.89,2.655,0,137.08,372,372,444,83.78,39.63,0.0322,358,120.11,119,0,0,305,112,0.9908,16312.32,19180.92,21583.12,2054.01,171.71,0.0,2736.0,4000.0,660.0,40649.82,10000.0,12855.13,0.0,42855.13,True,50385.76,-34073.44,-206.92,53.69,2.0,4.74,66,0,484,372,484,0,,"Portfolio forecast WAPE was 265.50% against realized demand. Used $10,000.00 of planned borrowing. Auto-borrowed $12,855.13 to cover a cash shortfall. Liquidity stress flagged this round.",18,9,batch_018,Batch market 018
3,Team 05,Engineering Challenger,2,1,0,0,0,180,86.09,-93.91,93.91,1.0908,0,177.37,184,184,330,55.76,46.57,0.005,182,86.09,85,0,0,295,106,0.9873,15076.8,8568.88,10841.21,1982.0,19.12,0.0,1008.0,3000.0,0.0,36233.63,0.0,1185.15,0.0,1185.15,True,25419.21,-10342.41,-51.2,72.4,2.0,2.83,198,106,184,184,184,0,,"Portfolio forecast WAPE was 109.08% against realized demand. Auto-borrowed $1,185.15 to cover a cash shortfall. Liquidity stress flagged this round.",18,9,batch_018,Batch market 018
3,Team 06,Low-Cost Volume,3,1,0,0,0,521,101.25,-419.75,419.75,4.1457,22,87.22,482,0,546,0.0,27.52,0.2087,0,101.25,78,0,22,96,0,0.7704,6803.28,16456.96,0.0,576.0,244.56,220.0,2736.0,1500.0,346.5,4129.0,3500.0,11776.74,0.0,27526.67,True,22080.02,-15276.74,-126.9,0.0,1.33,4.75,174,0,0,0,598,0,,"Portfolio forecast WAPE was 414.57% against realized demand. Carried 22 backlog units into next round. Used $3,500.00 of planned borrowing. Auto-borrowed $11,776.74 to cover a cash shortfall. Liquidity stress flagged this round.",18,9,batch_018,Batch market 018
3,Team 07,Community / Club,3,1,0,0,0,275,131.12,-143.88,143.88,1.0973,12,131.52,275,275,342,80.41,33.87,0.0222,267,131.12,142,0,12,190,22,0.9154,18676.0,10059.39,12911.55,1184.0,136.52,120.0,864.0,2500.0,66.0,16551.15,1000.0,0.0,3728.62,3000.0,True,27841.46,-9165.46,-31.21,60.21,1.67,10.95,65,0,297,275,297,24,,"Portfolio forecast WAPE was 109.73% against realized demand. Carried 12 backlog units into next round. Used $1,000.00 of planned borrowing. Liquidity stress flagged this round.",18,9,batch_018,Batch market 018
3,Team 08,Premium Quality,2,1,1,0,0,180,84.61,-95.39,95.39,1.1274,0,187.07,176,176,289,60.9,46.11,0.005,174,84.61,84,0,0,274,66,0.9928,15714.3,7700.37,10861.88,1776.0,18.91,0.0,576.0,9000.0,462.0,35737.37,7000.0,0.0,4363.39,21000.0,True,30395.16,-14680.86,-34.13,78.89,2.0,3.32,184,75,167,176,167,0,,"Portfolio forecast WAPE was 112.74% against realized demand. Used $7,000.00 of planned borrowing. Liquidity stress flagged this round.",18,9,batch_018,Batch market 018
3,Team 09,Sponsorship Growth,3,1,0,0,0,237,122.52,-114.48,114.48,0.9344,0,145.91,258,212,323,65.63,39.99,0.0289,204,122.52,122,0,0,150,0,0.9958,17801.04,8477.88,11114.36,900.0,157.99,0.0,0.0,750.0,0.0,13862.43,0.0,0.0,24914.03,0.0,False,21400.23,-3599.19,-15.98,66.55,2.0,4.91,68,0,212,212,212,0,,Portfolio forecast WAPE was 93.44% against realized demand.,18,9,batch_018,Batch market 018
4,Team 01,Low-Cost Volume,3,1,0,0,0,384,110.2,-273.8,273.8,2.4846,0,102.9,384,384,496,77.42,31.37,0.0529,363,110.2,109,0,0,675,75,0.9891,11216.0,13018.55,16339.71,4200.0,258.39,0.0,1224.0,2500.0,558.19,59937.91,1000.0,25882.84,0.0,51255.09,True,38098.84,-26882.84,-168.81,38.91,1.33,3.94,421,32,427,384,415,0,,"Portfolio forecast WAPE was 248.46% against realized demand. Used $1,000.00 of planned borrowing. Auto-borrowed $25,882.84 to cover a cash shortfall. Liquidity stress flagged this round.",18,9,batch_018,Batch market 018
4,Team 02,Community / Club,3,0,0,1,2,241,131.25,-109.75,109.75,0.8362,0,137.65,236,236,342,69.01,36.77,0.0219,230,131.25,130,0,0,214,28,0.9905,29265.29,8236.48,11452.94,1340.0,140.5,0.0,648.0,0,616.0,23483.63,7000.0,0.0,16325.84,28000.0,True,22433.92,6831.37,-14.89,69.62,2.0,6.5,307,33,231,236,224,0,"Launched Team 02 NextGen into slot C, replacing Club Spin","Launched Team 02 NextGen into slot C, replacing Club Spin Portfolio forecast WAPE was 83.62% against realized demand. Generated $11,371.19 from retirement liquidation. Used $7,000.00 of planned borrowing. Liquidity stress flagged this round.",18,9,batch_018,Batch market 018
4,Team 03,Premium Quality,2,1,0,0,0,151,82.9,-68.1,68.1,0.8215,0,180.39,164,134,263,50.95,44.08,0.005,132,82.9,82,0,0,187,0,0.9891,14792.04,5906.72,8025.88,1122.0,18.44,0.0,0.0,750.0,0.0,19443.26,0.0,0.0,25583.77,0.0,False,15823.04,-1031.0,10.26,86.08,2.0,2.01,137,0,134,134,134,0,,Portfolio forecast WAPE was 82.15% against realized demand.,18,9,batch_018,Batch market 018
4,Team 04,Sponsorship Growth,3,1,0,0,0,439,119.93,-319.07,319.07,2.6605,0,136.76,372,372,482,77.18,40.49,0.0304,359,119.93,119,0,0,545,224,0.9922,16273.92,19597.16,22024.66,3718.0,162.11,0.0,2736.0,4000.0,1162.81,75401.41,10000.0,27126.82,0.0,79981.95,True,53400.74,-37126.82,-214.37,54.46,2.0,3.49,305,112,484,372,484,0,,"Portfolio forecast WAPE was 266.05% against realized demand. Used $10,000.00 of planned borrowing. Auto-borrowed $27,126.82 to cover a cash shortfall. Liquidity stress flagged this round.",18,9,batch_018,Batch market 018
4,Team 05,Engineering Challenger,2,1,0,0,0,180,82.84,-97.16,97.16,1.1729,0,179.82,184,184,344,53.49,47.58,0.005,182,82.84,82,0,0,395,106,0.9899,14745.24,8754.72,11047.29,2582.0,18.46,0.0,1008.0,3000.0,26.07,49484.7,0.0,11691.3,0.0,12876.45,True,26436.54,-11691.3,-61.89,76.7,2.0,1.83,295,106,184,184,184,0,,"Portfolio forecast WAPE was 117.29% against realized demand. Auto-borrowed $11,691.30 to cover a cash shortfall. Liquidity stress flagged this round.",18,9,batch_018,Batch market 018
4,Team 06,Low-Cost Volume,3,1,0,0,0,506,92.97,-413.03,413.03,4.4426,0,94.07,468,468,584,80.14,28.12,0.0702,434,92.97,114,0,0,416,130,0.9916,10723.68,16309.6,19933.66,2755.99,355.44,0.0,2736.0,1500.0,682.59,42233.77,3500.0,30049.6,0.0,61076.27,True,44273.28,-33549.6,-226.97,0.0,1.33,3.37,96,0,598,468,580,22,,"Portfolio forecast WAPE was 444.26% against realized demand. Used $3,500.00 of planned borrowing. Auto-borrowed $30,049.60 to cover a cash shortfall. Liquidity stress flagged this round.",18,9,batch_018,Batch market 018
4,Team 07,Community / Club,3,1,0,0,0,267,118.43,-148.57,148.57,1.2545,0,131.32,267,267,354,75.42,34.61,0.0225,259,118.43,129,0,0,320,52,0.989,16940.0,9967.68,12815.54,2024.01,122.95,0.0,864.0,2500.0,88.0,29841.4,1000.0,6713.56,0.0,10713.56,True,28382.18,-11442.18,-46.25,62.04,1.67,6.79,190,22,297,267,288,12,,"Portfolio forecast WAPE was 125.45% against realized demand. Used $1,000.00 of planned borrowing. Auto-borrowed $6,713.56 to cover a cash shortfall. Liquidity stress flagged this round.",18,9,batch_018,Batch market 018
4,Team 08,Premium Quality,3,0,0,1,0,180,127.68,-52.32,152.24,1.1924,49,185.56,176,176,297,59.26,47.12,0.0051,174,127.68,77,31,18,371,57,0.6031,14288.4,7869.04,11071.32,2340.0,17.33,180.0,576.0,0,616.0,47705.2,7000.0,0.0,2982.1,28000.0,True,22669.69,-8381.29,-60.64,71.01,2.67,6.08,274,66,167,176,167,0,Launched Team 08 NextGen into slot C,"Launched Team 08 NextGen into slot C Portfolio forecast WAPE was 119.24% against realized demand. Lost 31 sales units across the portfolio. Carried 18 backlog units into next round. Used $7,000.00 of planned borrowing. Liquidity stress flagged this round.",18,9,batch_018,Batch market 018
4,Team 09,Sponsorship Growth,3,1,0,0,0,237,122.8,-114.2,114.2,0.93,0,145.58,258,212,323,65.63,40.86,0.0271,204,122.8,122,0,0,232,0,0.9935,17760.24,8662.32,11339.65,1392.0,148.0,0.0,0.0,750.0,0.0,21888.95,0.0,0.0,20382.3,0.0,False,22291.97,-4531.73,-19.59,68.55,2.0,3.62,150,0,212,212,212,0,,Portfolio forecast WAPE was 93.00% against realized demand.,18,9,batch_018,Batch market 018
1,Team 01,Engineering Challenger,2,1,0,0,0,180,309.48,129.48,129.48,0.4184,126,177.95,184,184,302,60.93,40.25,0.005,182,309.48,182,112,14,0,106,0.5881,32387.04,7406.0,9553.75,212.0,40.95,140.0,1008.0,3000.0,0.0,4266.5,0.0,0.0,38170.34,0.0,False,21360.7,11026.34,84.54,49.17,2.0,0.0,0,290,0,184,184,0,,Portfolio forecast WAPE was 41.84% against realized demand. Lost 112 sales units across the portfolio. Carried 14 backlog units into next round.,19,5,batch_019,Batch market 019
1,Team 02,Low-Cost Volume,3,1,0,0,0,521,362.1,-158.9,169.44,0.4679,37,88.95,482,420,470,89.36,23.78,0.0724,388,362.1,324,0,37,64,0,0.8948,28820.88,14220.44,15363.07,384.0,1062.83,370.0,2736.0,1500.0,77.0,4387.96,3500.0,0.0,25839.54,3500.0,False,35713.34,-6892.46,-5.63,42.03,1.33,17.38,0,420,0,420,598,0,,"Portfolio forecast WAPE was 46.79% against realized demand. Carried 37 backlog units into next round. Used $3,500.00 of planned borrowing.",19,5,batch_019,Batch market 019
1,Team 03,Community / Club,3,1,0,0,0,275,456.03,181.03,181.03,0.397,188,125.23,275,275,318,86.48,29.27,0.0266,267,456.03,267,155,33,0,25,0.5855,33436.0,8693.19,11298.25,50.0,319.78,330.0,864.0,2500.0,22.0,881.75,1000.0,0.0,33398.78,1000.0,False,24077.22,9358.78,49.16,48.65,1.67,20.79,0,300,0,275,297,0,,"Portfolio forecast WAPE was 39.70% against realized demand. Lost 155 sales units across the portfolio. Carried 33 backlog units into next round. Used $1,000.00 of planned borrowing.",19,5,batch_019,Batch market 019
1,Team 04,Premium Quality,2,1,0,0,0,180,306.26,126.26,126.26,0.4123,131,182.83,176,176,273,64.47,39.85,0.0066,174,306.26,174,113,18,0,84,0.5681,31812.9,6654.95,9559.64,168.0,51.76,180.0,576.0,9000.0,154.0,4397.4,7000.0,0.0,38052.55,7000.0,False,26344.35,5468.55,89.35,56.43,2.0,0.0,0,260,0,176,167,0,,"Portfolio forecast WAPE was 41.23% against realized demand. Lost 113 sales units across the portfolio. Carried 18 backlog units into next round. Used $7,000.00 of planned borrowing.",19,5,batch_019,Batch market 019
1,Team 05,Sponsorship Growth,3,1,0,0,0,237,449.14,212.14,212.14,0.4723,200,142.71,258,258,323,79.88,34.56,0.0343,248,449.14,248,186,14,0,62,0.5522,35391.96,7326.72,11790.5,124.0,382.21,140.0,0.0,750.0,0.0,2142.72,0.0,0.0,44062.53,0.0,False,20513.43,14878.53,64.08,47.99,2.0,0.0,0,320,0,258,212,0,,Portfolio forecast WAPE was 47.23% against realized demand. Lost 186 sales units across the portfolio. Carried 14 backlog units into next round.,19,5,batch_019,Batch market 019
2,Team 01,Engineering Challenger,2,1,0,0,0,180,384.7,204.7,204.7,0.5321,215,177.95,184,184,316,58.23,41.26,0.005,182,384.7,182,201,14,0,106,0.4565,32387.04,7591.84,9759.83,212.0,40.95,140.0,1008.0,3000.0,0.0,4373.56,0.0,0.0,48804.76,0.0,False,21752.62,10634.42,82.39,35.62,2.0,0.0,0,106,184,184,184,14,,Portfolio forecast WAPE was 53.21% against realized demand. Lost 201 sales units across the portfolio. Carried 14 backlog units into next round.,19,5,batch_019,Batch market 019
2,Team 02,Low-Cost Volume,3,1,0,0,0,521,409.27,-111.73,160.67,0.3926,381,83.77,482,0,508,0.0,24.38,0.2147,0,409.27,64,277,104,0,0,0.1434,5360.96,14579.24,0.0,0.0,201.01,1040.0,2736.0,1500.0,154.0,1050.0,3500.0,0.0,14490.25,7000.0,True,20210.25,-14849.29,-147.18,0.0,1.33,20.13,64,0,0,0,598,37,,"Portfolio forecast WAPE was 39.26% against realized demand. Lost 277 sales units across the portfolio. Carried 104 backlog units into next round. Used $3,500.00 of planned borrowing. Liquidity stress flagged this round.",19,5,batch_019,Batch market 019
2,Team 03,Community / Club,3,1,0,0,0,275,490.65,215.65,215.65,0.4395,501,124.27,275,25,330,7.58,30.01,0.0248,22,490.65,22,468,33,0,0,0.042,2734.0,8912.97,1302.1,0.0,24.59,330.0,864.0,2500.0,44.0,300.0,1000.0,0.0,23155.12,2000.0,True,13977.66,-11243.66,-341.17,17.7,1.67,40.44,0,25,0,25,297,33,,"Portfolio forecast WAPE was 43.95% against realized demand. Lost 468 sales units across the portfolio. Carried 33 backlog units into next round. Used $1,000.00 of planned borrowing. Liquidity stress flagged this round.",19,5,batch_019,Batch market 019
2,Team 04,Premium Quality,2,1,0,0,0,180,380.26,200.26,200.26,0.5266,223,182.83,176,176,281,62.63,40.86,0.005,174,380.26,174,205,18,0,75,0.4369,31812.9,6823.62,9768.16,150.0,39.16,180.0,576.0,9000.0,308.0,5164.5,7000.0,0.0,50020.51,14000.0,True,26844.94,4967.96,87.25,41.55,2.0,0.0,0,84,167,176,167,18,,"Portfolio forecast WAPE was 52.66% against realized demand. Lost 205 sales units across the portfolio. Carried 18 backlog units into next round. Used $7,000.00 of planned borrowing. Liquidity stress flagged this round.",19,5,batch_019,Batch market 019
2,Team 05,Sponsorship Growth,3,1,0,0,0,237,517.13,280.13,280.13,0.5417,470,142.52,258,62,323,19.2,35.43,0.0321,59,517.13,59,456,14,0,0,0.1111,8408.88,7511.16,3000.62,0.0,85.04,140.0,0.0,750.0,0.0,0.0,0.0,0.0,40984.59,0.0,False,11486.82,-3077.94,-37.08,18.87,2.0,10.81,0,62,0,62,212,14,,Portfolio forecast WAPE was 54.17% against realized demand. Lost 456 sales units across the portfolio. Carried 14 backlog units into next round.,19,5,batch_019,Batch market 019
3,Team 01,Engineering Challenger,2,1,0,0,0,180,434.76,254.76,254.76,0.586,266,177.95,184,184,330,55.76,42.27,0.005,182,434.76,182,252,14,0,106,0.4056,32387.04,7777.68,9966.74,212.0,40.95,140.0,1008.0,3000.0,0.0,4480.62,0.0,0.0,59046.43,0.0,False,22145.37,10241.67,80.23,20.19,2.0,14.48,0,106,184,184,184,14,,Portfolio forecast WAPE was 58.60% against realized demand. Lost 252 sales units across the portfolio. Carried 14 backlog units into next round.,19,5,batch_019,Batch market 019
3,Team 02,Low-Cost Volume,3,1,0,0,0,521,412.39,-108.61,197.63,0.4792,515,0.0,482,0,546,0.0,24.98,0.2127,0,412.39,0,411,104,0,0,0.0,0.0,14938.04,0.0,0.0,0.0,1040.0,2736.0,1500.0,231.0,1943.22,3500.0,2454.79,0.0,12954.79,True,20445.04,-20445.04,0.0,0.0,1.33,18.39,0,0,0,0,598,104,,"Portfolio forecast WAPE was 47.92% against realized demand. Lost 411 sales units across the portfolio. Carried 104 backlog units into next round. Used $3,500.00 of planned borrowing. Auto-borrowed $2,454.79 to cover a cash shortfall. Liquidity stress flagged this round.",19,5,batch_019,Batch market 019
3,Team 03,Community / Club,3,1,0,0,0,275,622.75,347.75,347.75,0.5584,387,125.23,275,275,342,80.41,30.75,0.0248,267,622.75,267,354,33,0,22,0.4072,33436.0,9132.75,11815.85,44.0,297.91,330.0,864.0,2500.0,66.0,1126.5,1000.0,0.0,32540.61,3000.0,False,25050.51,8385.49,45.65,0.09,1.67,51.29,0,0,297,275,297,33,,"Portfolio forecast WAPE was 55.84% against realized demand. Lost 354 sales units across the portfolio. Carried 33 backlog units into next round. Used $1,000.00 of planned borrowing.",19,5,batch_019,Batch market 019
3,Team 04,Premium Quality,2,1,1,0,0,180,426.52,246.52,246.52,0.578,270,182.83,176,176,289,60.9,41.86,0.005,174,426.52,174,252,18,0,66,0.3914,31812.9,6990.62,9977.6,132.0,39.16,180.0,576.0,9000.0,462.0,5912.76,7000.0,0.0,61476.03,21000.0,True,27357.38,4455.52,85.09,24.99,2.0,16.45,0,75,167,176,167,18,,"Portfolio forecast WAPE was 57.80% against realized demand. Lost 252 sales units across the portfolio. Carried 18 backlog units into next round. Used $7,000.00 of planned borrowing. Liquidity stress flagged this round.",19,5,batch_019,Batch market 019
3,Team 05,Sponsorship Growth,3,1,0,0,0,237,583.57,346.57,346.57,0.5939,393,142.81,258,212,323,65.63,36.3,0.0315,204,583.57,204,379,14,0,0,0.3414,29133.24,7695.6,10161.34,0.0,289.1,140.0,0.0,750.0,0.0,0.0,0.0,0.0,51081.79,0.0,False,19036.04,10097.2,53.86,0.0,2.0,23.23,0,0,212,212,212,14,,Portfolio forecast WAPE was 59.39% against realized demand. Lost 379 sales units across the portfolio. Carried 14 backlog units into next round.,19,5,batch_019,Batch market 019
4,Team 01,Engineering Challenger,2,1,0,0,0,180,437.06,257.06,257.06,0.5882,268,177.95,184,184,344,53.49,43.29,0.005,182,437.06,182,254,14,0,106,0.4035,32387.04,7965.36,10172.64,212.0,40.95,140.0,1008.0,3000.0,0.0,4588.74,0.0,0.0,68894.52,0.0,False,22538.95,9848.09,78.07,4.7,2.0,9.33,0,106,184,184,184,14,,Portfolio forecast WAPE was 58.82% against realized demand. Lost 254 sales units across the portfolio. Carried 14 backlog units into next round.,19,5,batch_019,Batch market 019
4,Team 02,Low-Cost Volume,3,1,0,0,0,506,485.99,-20.01,149.65,0.3079,155,88.19,468,468,584,80.14,25.58,0.0702,434,485.99,434,54,101,0,130,0.7356,38275.6,14836.4,18174.5,259.99,1371.12,1010.0,2736.0,1500.0,362.01,5793.62,3500.0,0.0,1525.58,16454.79,True,40250.02,-1974.42,8.97,0.0,1.33,16.65,0,0,598,468,580,104,,"Portfolio forecast WAPE was 30.79% against realized demand. Lost 54 sales units across the portfolio. Carried 101 backlog units into next round. Used $3,500.00 of planned borrowing. Liquidity stress flagged this round.",19,5,batch_019,Batch market 019
4,Team 03,Community / Club,3,1,0,0,0,267,609.42,342.42,342.42,0.5619,382,125.95,267,267,354,75.42,31.49,0.0225,259,609.42,259,350,32,0,52,0.4032,32620.0,9069.12,11749.94,104.01,262.49,320.0,864.0,2500.0,88.0,2237.48,1000.0,0.0,41203.05,4000.0,False,24957.56,7662.44,44.55,0.0,1.67,33.5,0,22,297,267,288,33,,"Portfolio forecast WAPE was 56.19% against realized demand. Lost 350 sales units across the portfolio. Carried 32 backlog units into next round. Used $1,000.00 of planned borrowing.",19,5,batch_019,Batch market 019
4,Team 04,Premium Quality,3,0,0,1,0,180,647.59,467.59,467.59,0.722,490,182.83,176,176,297,59.26,42.86,0.0051,174,647.59,174,472,18,0,57,0.2614,31812.9,7157.62,10186.12,114.0,39.16,180.0,576.0,0,616.0,6643.02,7000.0,0.0,81420.03,28000.0,True,18868.9,12944.0,82.93,3.74,2.33,30.67,0,66,167,176,167,18,Launched Team 04 NextGen into slot C,"Launched Team 04 NextGen into slot C Portfolio forecast WAPE was 72.20% against realized demand. Lost 472 sales units across the portfolio. Carried 18 backlog units into next round. Used $7,000.00 of planned borrowing. Liquidity stress flagged this round.",19,5,batch_019,Batch market 019
4,Team 05,Sponsorship Growth,3,1,0,0,0,237,598.92,361.92,361.92,0.6043,407,142.81,258,212,323,65.63,37.17,0.0281,204,598.92,204,393,14,0,0,0.3328,29133.24,7880.04,10386.06,0.0,258.14,140.0,0.0,750.0,0.0,0.0,0.0,0.0,60800.79,0.0,False,19414.24,9719.0,52.0,0.0,2.0,16.83,0,0,212,212,212,14,,Portfolio forecast WAPE was 60.43% against realized demand. Lost 393 sales units across the portfolio. Carried 14 backlog units into next round.,19,5,batch_019,Batch market 019
1,Team 01,Premium Quality,2,1,0,0,0,151,297.46,146.46,146.46,0.4924,134,177.54,164,164,263,62.36,38.52,0.0063,162,297.46,162,125,9,0,96,0.5446,28761.96,5161.68,8689.04,192.0,45.78,90.0,0.0,750.0,0.0,3697.92,0.0,0.0,39417.46,0.0,False,14928.5,13833.46,91.76,54.4,2.0,0.0,0,260,0,164,134,0,,Portfolio forecast WAPE was 49.24% against realized demand. Lost 125 sales units across the portfolio. Carried 9 backlog units into next round.,20,4,batch_020,Batch market 020
1,Team 02,Sponsorship Growth,3,1,0,0,0,439,436.7,-2.3,59.56,0.1364,127,134.3,372,320,368,86.96,35.39,0.0328,308,436.7,308,48,79,0,0,0.7053,41364.48,17128.76,16999.58,0.0,454.25,790.0,2736.0,4000.0,220.0,1500.0,10000.0,0.0,38219.89,10000.0,False,42328.59,-964.11,22.02,55.05,2.0,0.0,0,320,0,320,484,0,,"Portfolio forecast WAPE was 13.64% against realized demand. Lost 48 sales units across the portfolio. Carried 79 backlog units into next round. Used $10,000.00 of planned borrowing.",20,4,batch_020,Batch market 020
1,Team 03,Engineering Challenger,2,1,0,0,0,180,297.49,117.49,117.49,0.3949,115,177.95,184,184,302,60.93,41.58,0.005,182,297.49,182,101,14,0,106,0.6118,32387.04,7650.72,9826.07,212.0,40.95,140.0,1008.0,3000.0,0.0,4407.48,0.0,0.0,37653.3,0.0,False,21877.74,10509.3,81.7,49.34,2.0,0.0,0,290,0,184,184,0,,Portfolio forecast WAPE was 39.49% against realized demand. Lost 101 sales units across the portfolio. Carried 14 backlog units into next round.,20,4,batch_020,Batch market 020
