round_number,team_name,product_id,slot_name,product_name,forecast_units,actual_demand_units,actual_sales_units,forecast_error_units,absolute_error_units,forecast_bias_pct,mape_or_wape_value,run_id,team_count,market_scenario,market_label
3,Team 03,team_03_A,A,Club Control,153,64.41,80,-88.59,88.59,-0.579,1.3755,26,6,batch_026,Batch market 026
3,Team 03,team_03_B,B,Court Starter,132,55.81,59,-76.19,76.19,-0.5772,1.3654,26,6,batch_026,Batch market 026
3,Team 03,team_03_C,C,Club Spin,98,94.92,80,-3.08,3.08,-0.0315,0.0325,26,6,batch_026,Batch market 026
3,Team 04,team_04_A,A,Elite Spin Pro,85,92.99,92,7.99,7.99,0.094,0.0859,26,6,batch_026,Batch market 026
3,Team 04,team_04_B,B,Control Tour,95,64.96,64,-30.04,30.04,-0.3163,0.4625,26,6,batch_026,Batch market 026
3,Team 04,team_04_C,C,Club Prestige,0,0.0,0,0.0,0.0,0.0,0.0,26,6,batch_026,Batch market 026
3,Team 05,team_05_A,A,Momentum Edge,158,73.62,0,-84.38,84.38,-0.5341,1.1462,26,6,batch_026,Batch market 026
3,Team 05,team_05_B,B,Rise Power,112,54.5,0,-57.5,57.5,-0.5134,1.055,26,6,batch_026,Batch market 026
3,Team 05,team_05_C,C,Court Wave,145,52.3,0,-92.7,92.7,-0.6393,1.7726,26,6,batch_026,Batch market 026
3,Team 06,team_06_A,A,Vector X,90,70.61,89,-19.39,19.39,-0.2155,0.2746,26,6,batch_026,Batch market 026
3,Team 06,team_06_B,B,Axis Control,110,88.47,88,-21.53,21.53,-0.1957,0.2433,26,6,batch_026,Batch market 026
3,Team 06,team_06_C,C,Baseline Drive,0,0.0,0,0.0,0.0,0.0,0.0,26,6,batch_026,Batch market 026
4,Team 01,team_01_A,A,Vector X,81,69.09,69,-11.91,11.91,-0.147,0.1724,26,6,batch_026,Batch market 026
4,Team 01,team_01_B,B,Axis Control,99,73.53,73,-25.47,25.47,-0.2572,0.3463,26,6,batch_026,Batch market 026
4,Team 01,team_01_C,C,Team 01 NextGen,0,77.71,0,77.71,77.71,77.7059,1.0,26,6,batch_026,Batch market 026
4,Team 02,team_02_A,A,Starter Pop,121,65.96,65,-55.04,55.04,-0.4549,0.8344,26,6,batch_026,Batch market 026
4,Team 02,team_02_B,B,Club Value,98,44.26,44,-53.74,53.74,-0.5484,1.2144,26,6,batch_026,Batch market 026
4,Team 02,team_02_C,C,Flex Edge,72,66.76,62,-5.24,5.24,-0.0728,0.0785,26,6,batch_026,Batch market 026
4,Team 03,team_03_A,A,Club Control,153,67.92,67,-85.08,85.08,-0.5561,1.2527,26,6,batch_026,Batch market 026
4,Team 03,team_03_B,B,Court Starter,122,46.91,46,-75.09,75.09,-0.6155,1.6006,26,6,batch_026,Batch market 026
4,Team 03,team_03_C,C,Club Spin,98,78.57,81,-19.43,19.43,-0.1982,0.2473,26,6,batch_026,Batch market 026
4,Team 04,team_04_A,A,Elite Spin Pro,85,79.47,79,-5.53,5.53,-0.0651,0.0696,26,6,batch_026,Batch market 026
4,Team 04,team_04_B,B,Control Tour,95,68.64,68,-26.36,26.36,-0.2775,0.384,26,6,batch_026,Batch market 026
4,Team 04,team_04_C,C,Club Prestige,0,0.0,0,0.0,0.0,0.0,0.0,26,6,batch_026,Batch market 026
4,Team 05,team_05_A,A,Momentum Edge,158,67.0,96,-91.0,91.0,-0.576,1.3584,26,6,batch_026,Batch market 026
4,Team 05,team_05_B,B,Rise Power,112,58.6,90,-53.4,53.4,-0.4768,0.9114,26,6,batch_026,Batch market 026
4,Team 05,team_05_C,C,Court Wave,145,56.52,77,-88.48,88.48,-0.6102,1.5654,26,6,batch_026,Batch market 026
4,Team 06,team_06_A,A,Vector X,90,72.34,77,-17.66,17.66,-0.1962,0.244,26,6,batch_026,Batch market 026
4,Team 06,team_06_B,B,Axis Control,110,76.72,76,-33.28,33.28,-0.3025,0.4337,26,6,batch_026,Batch market 026
4,Team 06,team_06_C,C,Baseline Drive,0,0.0,0,0.0,0.0,0.0,0.0,26,6,batch_026,Batch market 026
1,Team 01,team_01_A,A,Momentum Edge,120,89.81,89,-30.19,30.19,-0.2516,0.3362,27,9,batch_027,Batch market 027
1,Team 01,team_01_B,B,Rise Power,85,90.79,82,5.79,5.79,0.0681,0.0638,27,9,batch_027,Batch market 027
1,Team 01,team_01_C,C,Court Wave,110,88.01,88,-21.99,21.99,-0.1999,0.2499,27,9,batch_027,Batch market 027
1,Team 02,team_02_A,A,Vector X,81,94.81,78,13.81,13.81,0.1705,0.1456,27,9,batch_027,Batch market 027
1,Team 02,team_02_B,B,Axis Control,99,86.9,86,-12.1,12.1,-0.1222,0.1392,27,9,batch_027,Batch market 027
1,Team 02,team_02_C,C,Baseline Drive,0,0.0,0,0.0,0.0,0.0,0.0,27,9,batch_027,Batch market 027
1,Team 03,team_03_A,A,Starter Pop,121,90.55,90,-30.45,30.45,-0.2516,0.3363,27,9,batch_027,Batch market 027
1,Team 03,team_03_B,B,Club Value,106,58.75,58,-47.25,47.25,-0.4458,0.8044,27,9,batch_027,Batch market 027
1,Team 03,team_03_C,C,Flex Edge,72,85.35,73,13.35,13.35,0.1855,0.1565,27,9,batch_027,Batch market 027
1,Team 04,team_04_A,A,Club Control,153,107.76,107,-45.24,45.24,-0.2957,0.4198,27,9,batch_027,Batch market 027
1,Team 04,team_04_B,B,Court Starter,132,63.61,63,-68.39,68.39,-0.5181,1.0752,27,9,batch_027,Batch market 027
1,Team 04,team_04_C,C,Club Spin,98,99.06,75,1.06,1.06,0.0108,0.0107,27,9,batch_027,Batch market 027
1,Team 05,team_05_A,A,Elite Spin Pro,85,86.83,86,1.83,1.83,0.0215,0.0211,27,9,batch_027,Batch market 027
1,Team 05,team_05_B,B,Control Tour,95,90.03,90,-4.97,4.97,-0.0523,0.0552,27,9,batch_027,Batch market 027
1,Team 05,team_05_C,C,Club Prestige,0,0.0,0,0.0,0.0,0.0,0.0,27,9,batch_027,Batch market 027
1,Team 06,team_06_A,A,Momentum Edge,158,91.43,91,-66.57,66.57,-0.4213,0.7281,27,9,batch_027,Batch market 027
1,Team 06,team_06_B,B,Rise Power,112,92.05,83,-19.95,19.95,-0.1781,0.2167,27,9,batch_027,Batch market 027
1,Team 06,team_06_C,C,Court Wave,145,85.41,85,-59.59,59.59,-0.411,0.6977,27,9,batch_027,Batch market 027
1,Team 07,team_07_A,A,Vector X,90,94.34,89,4.34,4.34,0.0482,0.046,27,9,batch_027,Batch market 027
1,Team 07,team_07_B,B,Axis Control,110,89.59,89,-20.41,20.41,-0.1856,0.2279,27,9,batch_027,Batch market 027
1,Team 07,team_07_C,C,Baseline Drive,0,0.0,0,0.0,0.0,0.0,0.0,27,9,batch_027,Batch market 027
1,Team 08,team_08_A,A,Starter Pop,144,92.61,92,-51.39,51.39,-0.3568,0.5548,27,9,batch_027,Batch market 027
1,Team 08,team_08_B,B,Club Value,125,60.47,60,-64.53,64.53,-0.5162,1.0671,27,9,batch_027,Batch market 027
1,Team 08,team_08_C,C,Flex Edge,86,88.7,80,2.7,2.7,0.0314,0.0304,27,9,batch_027,Batch market 027
1,Team 09,team_09_A,A,Club Control,83,110.02,88,27.02,27.02,0.3256,0.2456,27,9,batch_027,Batch market 027
1,Team 09,team_09_B,B,Court Starter,72,64.08,64,-7.92,7.92,-0.11,0.1235,27,9,batch_027,Batch market 027
1,Team 09,team_09_C,C,Club Spin,52,96.03,56,44.03,44.03,0.8468,0.4585,27,9,batch_027,Batch market 027
2,Team 01,team_01_A,A,Momentum Edge,120,114.7,114,-5.3,5.3,-0.0442,0.0462,27,9,batch_027,Batch market 027
2,Team 01,team_01_B,B,Rise Power,85,107.52,82,22.52,22.52,0.2649,0.2094,27,9,batch_027,Batch market 027
2,Team 01,team_01_C,C,Court Wave,110,80.82,80,-29.18,29.18,-0.2653,0.361,27,9,batch_027,Batch market 027
2,Team 02,team_02_A,A,Vector X,81,108.94,78,27.94,27.94,0.345,0.2565,27,9,batch_027,Batch market 027
2,Team 02,team_02_B,B,Axis Control,99,108.07,106,9.07,9.07,0.0917,0.084,27,9,batch_027,Batch market 027
2,Team 02,team_02_C,C,Baseline Drive,0,0.0,0,0.0,0.0,0.0,0.0,27,9,batch_027,Batch market 027
2,Team 03,team_03_A,A,Starter Pop,121,102.99,102,-18.01,18.01,-0.1488,0.1748,27,9,batch_027,Batch market 027
2,Team 03,team_03_B,B,Club Value,106,66.8,66,-39.2,39.2,-0.3698,0.5869,27,9,batch_027,Batch market 027
2,Team 03,team_03_C,C,Flex Edge,72,104.85,74,32.85,32.85,0.4563,0.3133,27,9,batch_027,Batch market 027
2,Team 04,team_04_A,A,Club Control,153,92.83,92,-60.17,60.17,-0.3933,0.6481,27,9,batch_027,Batch market 027
2,Team 04,team_04_B,B,Court Starter,132,75.54,75,-56.46,56.46,-0.4277,0.7474,27,9,batch_027,Batch market 027
2,Team 04,team_04_C,C,Club Spin,98,135.77,81,37.77,37.77,0.3854,0.2782,27,9,batch_027,Batch market 027
2,Team 05,team_05_A,A,Elite Spin Pro,85,107.85,86,22.85,22.85,0.2689,0.2119,27,9,batch_027,Batch market 027
2,Team 05,team_05_B,B,Control Tour,95,103.88,102,8.88,8.88,0.0935,0.0855,27,9,batch_027,Batch market 027
2,Team 05,team_05_C,C,Club Prestige,0,0.0,0,0.0,0.0,0.0,0.0,27,9,batch_027,Batch market 027
2,Team 06,team_06_A,A,Momentum Edge,158,110.96,26,-47.04,47.04,-0.2977,0.424,27,9,batch_027,Batch market 027
2,Team 06,team_06_B,B,Rise Power,112,95.92,0,-16.08,16.08,-0.1436,0.1676,27,9,batch_027,Batch market 027
2,Team 06,team_06_C,C,Court Wave,145,74.55,22,-70.45,70.45,-0.4859,0.9451,27,9,batch_027,Batch market 027
2,Team 07,team_07_A,A,Vector X,90,108.72,89,18.72,18.72,0.208,0.1722,27,9,batch_027,Batch market 027
2,Team 07,team_07_B,B,Axis Control,110,111.53,111,1.53,1.53,0.0139,0.0137,27,9,batch_027,Batch market 027
2,Team 07,team_07_C,C,Baseline Drive,0,0.0,0,0.0,0.0,0.0,0.0,27,9,batch_027,Batch market 027
2,Team 08,team_08_A,A,Starter Pop,144,105.68,105,-38.32,38.32,-0.2661,0.3626,27,9,batch_027,Batch market 027
2,Team 08,team_08_B,B,Club Value,125,68.98,68,-56.02,56.02,-0.4482,0.8122,27,9,batch_027,Batch market 027
2,Team 08,team_08_C,C,Flex Edge,86,109.18,80,23.18,23.18,0.2696,0.2123,27,9,batch_027,Batch market 027
2,Team 09,team_09_A,A,Club Control,83,93.59,88,10.59,10.59,0.1276,0.1132,27,9,batch_027,Batch market 027
2,Team 09,team_09_B,B,Court Starter,72,75.23,75,3.23,3.23,0.0449,0.043,27,9,batch_027,Batch market 027
2,Team 09,team_09_C,C,Club Spin,52,131.09,56,79.09,79.09,1.521,0.6033,27,9,batch_027,Batch market 027
3,Team 01,team_01_A,A,Momentum Edge,120,142.11,142,22.11,22.11,0.1843,0.1556,27,9,batch_027,Batch market 027
3,Team 01,team_01_B,B,Rise Power,85,102.3,83,17.3,17.3,0.2035,0.1691,27,9,batch_027,Batch market 027
3,Team 01,team_01_C,C,Court Wave,110,96.41,96,-13.59,13.59,-0.1235,0.1409,27,9,batch_027,Batch market 027
3,Team 02,team_02_A,A,Vector X,81,103.82,78,22.82,22.82,0.2818,0.2198,27,9,batch_027,Batch market 027
3,Team 02,team_02_B,B,Axis Control,99,134.05,96,35.05,35.05,0.354,0.2615,27,9,batch_027,Batch market 027
3,Team 02,team_02_C,C,Baseline Drive,0,0.0,0,0.0,0.0,0.0,0.0,27,9,batch_027,Batch market 027
3,Team 03,team_03_A,A,Starter Pop,121,98.08,98,-22.92,22.92,-0.1894,0.2337,27,9,batch_027,Batch market 027
3,Team 03,team_03_B,B,Club Value,106,81.7,81,-24.3,24.3,-0.2292,0.2974,27,9,batch_027,Batch market 027
3,Team 03,team_03_C,C,Flex Edge,72,125.17,69,53.17,53.17,0.7384,0.4248,27,9,batch_027,Batch market 027
3,Team 04,team_04_A,A,Club Control,153,108.16,108,-44.84,44.84,-0.2931,0.4146,27,9,batch_027,Batch market 027
3,Team 04,team_04_B,B,Court Starter,132,87.92,87,-44.08,44.08,-0.3339,0.5013,27,9,batch_027,Batch market 027
3,Team 04,team_04_C,C,Club Spin,98,158.2,81,60.2,60.2,0.6143,0.3805,27,9,batch_027,Batch market 027
3,Team 05,team_05_A,A,Elite Spin Pro,85,136.32,86,51.32,51.32,0.6038,0.3765,27,9,batch_027,Batch market 027
3,Team 05,team_05_B,B,Control Tour,95,98.05,96,3.05,3.05,0.0321,0.0311,27,9,batch_027,Batch market 027
3,Team 05,team_05_C,C,Club Prestige,0,0.0,0,0.0,0.0,0.0,0.0,27,9,batch_027,Batch market 027
3,Team 06,team_06_A,A,Momentum Edge,158,133.57,141,-24.43,24.43,-0.1546,0.1829,27,9,batch_027,Batch market 027
3,Team 06,team_06_B,B,Rise Power,112,93.9,100,-18.1,18.1,-0.1616,0.1928,27,9,batch_027,Batch market 027
3,Team 06,team_06_C,C,Court Wave,145,87.61,105,-57.39,57.39,-0.3958,0.6551,27,9,batch_027,Batch market 027
3,Team 07,team_07_A,A,Vector X,90,104.64,89,14.64,14.64,0.1627,0.1399,27,9,batch_027,Batch market 027
3,Team 07,team_07_B,B,Axis Control,110,139.35,127,29.35,29.35,0.2668,0.2106,27,9,batch_027,Batch market 027
3,Team 07,team_07_C,C,Baseline Drive,0,0.0,0,0.0,0.0,0.0,0.0,27,9,batch_027,Batch market 027
3,Team 08,team_08_A,A,Starter Pop,144,101.09,101,-42.91,42.91,-0.298,0.4245,27,9,batch_027,Batch market 027
3,Team 08,team_08_B,B,Club Value,125,84.79,84,-40.21,40.21,-0.3217,0.4743,27,9,batch_027,Batch market 027
3,Team 08,team_08_C,C,Flex Edge,86,130.88,80,44.88,44.88,0.5219,0.3429,27,9,batch_027,Batch market 027
3,Team 09,team_09_A,A,Club Control,83,108.32,85,25.32,25.32,0.3051,0.2338,27,9,batch_027,Batch market 027
3,Team 09,team_09_B,B,Court Starter,72,86.89,86,14.89,14.89,0.2068,0.1714,27,9,batch_027,Batch market 027
3,Team 09,team_09_C,C,Club Spin,52,151.67,54,99.67,99.67,1.9168,0.6572,27,9,batch_027,Batch market 027
4,Team 01,team_01_A,A,Momentum Edge,120,133.31,123,13.31,13.31,0.1109,0.0998,27,9,batch_027,Batch market 027
4,Team 01,team_01_B,B,Rise Power,85,125.44,83,40.44,40.44,0.4758,0.3224,27,9,batch_027,Batch market 027
4,Team 01,team_01_C,C,Court Wave,110,119.6,119,9.6,9.6,0.0873,0.0803,27,9,batch_027,Batch market 027
4,Team 02,team_02_A,A,Vector X,81,117.86,78,36.86,36.86,0.4551,0.3128,27,9,batch_027,Batch market 027
4,Team 02,team_02_B,B,Axis Control,99,119.14,96,20.14,20.14,0.2035,0.1691,27,9,batch_027,Batch market 027
4,Team 02,team_02_C,C,Team 02 NextGen,0,149.52,0,149.52,149.52,149.5178,1.0,27,9,batch_027,Batch market 027
4,Team 03,team_03_A,A,Starter Pop,121,117.98,117,-3.02,3.02,-0.025,0.0256,27,9,batch_027,Batch market 027
4,Team 03,team_03_B,B,Club Value,98,80.18,80,-17.82,17.82,-0.1818,0.2223,27,9,batch_027,Batch market 027
4,Team 03,team_03_C,C,Flex Edge,72,116.58,62,44.58,44.58,0.6192,0.3824,27,9,batch_027,Batch market 027
4,Team 04,team_04_A,A,Club Control,153,123.39,123,-29.61,29.61,-0.1935,0.2399,27,9,batch_027,Batch market 027
4,Team 04,team_04_B,B,Court Starter,122,88.85,88,-33.15,33.15,-0.2717,0.3731,27,9,batch_027,Batch market 027
4,Team 04,team_04_C,C,Club Spin,98,142.04,81,44.04,44.04,0.4494,0.3101,27,9,batch_027,Batch market 027
4,Team 05,team_05_A,A,Elite Spin Pro,85,136.95,86,51.95,51.95,0.6112,0.3793,27,9,batch_027,Batch market 027
4,Team 05,team_05_B,B,Control Tour,95,110.91,96,15.91,15.91,0.1674,0.1434,27,9,batch_027,Batch market 027
4,Team 05,team_05_C,C,Club Prestige,0,0.0,0,0.0,0.0,0.0,0.0,27,9,batch_027,Batch market 027
4,Team 06,team_06_A,A,Momentum Edge,158,126.07,141,-31.93,31.93,-0.2021,0.2533,27,9,batch_027,Batch market 027
4,Team 06,team_06_B,B,Rise Power,112,114.53,101,2.53,2.53,0.0226,0.0221,27,9,batch_027,Batch market 027
4,Team 06,team_06_C,C,Court Wave,145,108.45,108,-36.55,36.55,-0.2521,0.3371,27,9,batch_027,Batch market 027
4,Team 07,team_07_A,A,Vector X,90,127.69,89,37.69,37.69,0.4188,0.2952,27,9,batch_027,Batch market 027
4,Team 07,team_07_B,B,Axis Control,110,130.96,109,20.96,20.96,0.1905,0.16,27,9,batch_027,Batch market 027
4,Team 07,team_07_C,C,Baseline Drive,0,0.0,0,0.0,0.0,0.0,0.0,27,9,batch_027,Batch market 027
4,Team 08,team_08_A,A,Starter Pop,144,113.78,113,-30.22,30.22,-0.2098,0.2656,27,9,batch_027,Batch market 027
4,Team 08,team_08_B,B,Club Value,115,76.36,76,-38.64,38.64,-0.336,0.506,27,9,batch_027,Batch market 027
4,Team 08,team_08_C,C,Team 08 NextGen,86,170.78,79,84.78,84.78,0.9858,0.4964,27,9,batch_027,Batch market 027
4,Team 09,team_09_A,A,Club Control,83,123.05,74,40.05,40.05,0.4825,0.3255,27,9,batch_027,Batch market 027
4,Team 09,team_09_B,B,Court Starter,66,84.82,59,18.82,18.82,0.2851,0.2219,27,9,batch_027,Batch market 027
4,Team 09,team_09_C,C,Club Spin,52,134.77,47,82.77,82.77,1.5918,0.6142,27,9,batch_027,Batch market 027
1,Team 01,team_01_A,A,Club Control,153,58.59,58,-94.41,94.41,-0.6171,1.6113,28,9,batch_028,Batch market 028
1,Team 01,team_01_B,B,Court Starter,132,35.18,35,-96.82,96.82,-0.7335,2.7525,28,9,batch_028,Batch market 028
1,Team 01,team_01_C,C,Club Spin,98,54.47,54,-43.53,43.53,-0.4442,0.7991,28,9,batch_028,Batch market 028
1,Team 02,team_02_A,A,Elite Spin Pro,85,55.08,55,-29.92,29.92,-0.352,0.5433,28,9,batch_028,Batch market 028
1,Team 02,team_02_B,B,Control Tour,95,54.0,53,-41.0,41.0,-0.4316,0.7593,28,9,batch_028,Batch market 028
1,Team 02,team_02_C,C,Club Prestige,0,0.0,0,0.0,0.0,0.0,0.0,28,9,batch_028,Batch market 028
1,Team 03,team_03_A,A,Momentum Edge,158,49.95,49,-108.05,108.05,-0.6838,2.163,28,9,batch_028,Batch market 028
1,Team 03,team_03_B,B,Rise Power,112,55.86,55,-56.14,56.14,-0.5013,1.0051,28,9,batch_028,Batch market 028
1,Team 03,team_03_C,C,Court Wave,145,47.68,47,-97.32,97.32,-0.6712,2.041,28,9,batch_028,Batch market 028
1,Team 04,team_04_A,A,Vector X,90,59.96,59,-30.04,30.04,-0.3338,0.501,28,9,batch_028,Batch market 028
1,Team 04,team_04_B,B,Axis Control,110,51.31,51,-58.69,58.69,-0.5336,1.1439,28,9,batch_028,Batch market 028
1,Team 04,team_04_C,C,Baseline Drive,0,0.0,0,0.0,0.0,0.0,0.0,28,9,batch_028,Batch market 028
1,Team 05,team_05_A,A,Starter Pop,144,51.25,51,-92.75,92.75,-0.6441,1.8097,28,9,batch_028,Batch market 028
1,Team 05,team_05_B,B,Club Value,125,33.35,33,-91.65,91.65,-0.7332,2.7486,28,9,batch_028,Batch market 028
1,Team 05,team_05_C,C,Flex Edge,86,47.97,47,-38.03,38.03,-0.4422,0.7928,28,9,batch_028,Batch market 028
1,Team 06,team_06_A,A,Club Control,83,59.97,59,-23.03,23.03,-0.2774,0.384,28,9,batch_028,Batch market 028
1,Team 06,team_06_B,B,Court Starter,72,35.25,35,-36.75,36.75,-0.5104,1.0423,28,9,batch_028,Batch market 028
1,Team 06,team_06_C,C,Club Spin,52,53.71,53,1.71,1.71,0.033,0.0319,28,9,batch_028,Batch market 028
1,Team 07,team_07_A,A,Elite Spin Pro,132,56.27,56,-75.73,75.73,-0.5737,1.3456,28,9,batch_028,Batch market 028
1,Team 07,team_07_B,B,Control Tour,146,55.59,55,-90.41,90.41,-0.6192,1.6263,28,9,batch_028,Batch market 028
1,Team 07,team_07_C,C,Club Prestige,0,0.0,0,0.0,0.0,0.0,0.0,28,9,batch_028,Batch market 028
1,Team 08,team_08_A,A,Momentum Edge,108,50.02,50,-57.98,57.98,-0.5368,1.159,28,9,batch_028,Batch market 028
1,Team 08,team_08_B,B,Rise Power,76,58.81,58,-17.19,17.19,-0.2262,0.2923,28,9,batch_028,Batch market 028
1,Team 08,team_08_C,C,Court Wave,99,50.22,50,-48.78,48.78,-0.4927,0.9713,28,9,batch_028,Batch market 028
1,Team 09,team_09_A,A,Vector X,119,58.53,58,-60.47,60.47,-0.5082,1.0332,28,9,batch_028,Batch market 028
1,Team 09,team_09_B,B,Axis Control,145,51.97,51,-93.03,93.03,-0.6416,1.7902,28,9,batch_028,Batch market 028
1,Team 09,team_09_C,C,Baseline Drive,0,0.0,0,0.0,0.0,0.0,0.0,28,9,batch_028,Batch market 028
2,Team 01,team_01_A,A,Club Control,153,47.8,47,-105.2,105.2,-0.6876,2.201,28,9,batch_028,Batch market 028
2,Team 01,team_01_B,B,Court Starter,132,39.56,39,-92.44,92.44,-0.7003,2.3367,28,9,batch_028,Batch market 028
2,Team 01,team_01_C,C,Club Spin,98,70.69,70,-27.31,27.31,-0.2786,0.3863,28,9,batch_028,Batch market 028
2,Team 02,team_02_A,A,Elite Spin Pro,85,64.53,64,-20.47,20.47,-0.2408,0.3172,28,9,batch_028,Batch market 028
2,Team 02,team_02_B,B,Control Tour,95,58.76,58,-36.24,36.24,-0.3814,0.6167,28,9,batch_028,Batch market 028
2,Team 02,team_02_C,C,Club Prestige,0,0.0,0,0.0,0.0,0.0,0.0,28,9,batch_028,Batch market 028
2,Team 03,team_03_A,A,Momentum Edge,158,59.94,59,-98.06,98.06,-0.6206,1.6358,28,9,batch_028,Batch market 028
2,Team 03,team_03_B,B,Rise Power,112,62.0,27,-50.0,50.0,-0.4464,0.8063,28,9,batch_028,Batch market 028
2,Team 03,team_03_C,C,Court Wave,145,41.99,41,-103.01,103.01,-0.7104,2.4533,28,9,batch_028,Batch market 028
2,Team 04,team_04_A,A,Vector X,90,65.22,65,-24.78,24.78,-0.2753,0.3798,28,9,batch_028,Batch market 028
2,Team 04,team_04_B,B,Axis Control,110,60.37,60,-49.63,49.63,-0.4512,0.8221,28,9,batch_028,Batch market 028
2,Team 04,team_04_C,C,Baseline Drive,0,0.0,0,0.0,0.0,0.0,0.0,28,9,batch_028,Batch market 028
2,Team 05,team_05_A,A,Starter Pop,144,55.32,55,-88.68,88.68,-0.6158,1.6029,28,9,batch_028,Batch market 028
2,Team 05,team_05_B,B,Club Value,125,35.99,35,-89.01,89.01,-0.7121,2.4736,28,9,batch_028,Batch market 028
2,Team 05,team_05_C,C,Flex Edge,86,55.86,55,-30.14,30.14,-0.3505,0.5395,28,9,batch_028,Batch market 028
2,Team 06,team_06_A,A,Club Control,83,48.71,48,-34.29,34.29,-0.4131,0.7039,28,9,batch_028,Batch market 028
2,Team 06,team_06_B,B,Court Starter,72,39.73,39,-32.27,32.27,-0.4482,0.8124,28,9,batch_028,Batch market 028
2,Team 06,team_06_C,C,Club Spin,52,70.1,58,18.1,18.1,0.3481,0.2582,28,9,batch_028,Batch market 028
2,Team 07,team_07_A,A,Elite Spin Pro,132,65.92,65,-66.08,66.08,-0.5006,1.0024,28,9,batch_028,Batch market 028
2,Team 07,team_07_B,B,Control Tour,146,60.4,60,-85.6,85.6,-0.5863,1.4173,28,9,batch_028,Batch market 028
2,Team 07,team_07_C,C,Club Prestige,0,0.0,0,0.0,0.0,0.0,0.0,28,9,batch_028,Batch market 028
2,Team 08,team_08_A,A,Momentum Edge,108,60.69,60,-47.31,47.31,-0.438,0.7795,28,9,batch_028,Batch market 028
2,Team 08,team_08_B,B,Rise Power,76,65.69,65,-10.31,10.31,-0.1357,0.157,28,9,batch_028,Batch market 028
2,Team 08,team_08_C,C,Court Wave,99,43.88,43,-55.12,55.12,-0.5568,1.2562,28,9,batch_028,Batch market 028
2,Team 09,team_09_A,A,Vector X,119,63.6,63,-55.4,55.4,-0.4655,0.871,28,9,batch_028,Batch market 028
2,Team 09,team_09_B,B,Axis Control,145,61.23,61,-83.77,83.77,-0.5777,1.3679,28,9,batch_028,Batch market 028
2,Team 09,team_09_C,C,Baseline Drive,0,0.0,0,0.0,0.0,0.0,0.0,28,9,batch_028,Batch market 028
3,Team 01,team_01_A,A,Club Control,153,54.33,54,-98.67,98.67,-0.6449,1.816,28,9,batch_028,Batch market 028
3,Team 01,team_01_B,B,Court Starter,132,44.97,44,-87.03,87.03,-0.6593,1.9352,28,9,batch_028,Batch market 028
3,Team 01,team_01_C,C,Club Spin,98,80.37,80,-17.63,17.63,-0.1799,0.2194,28,9,batch_028,Batch market 028
3,Team 02,team_02_A,A,Elite Spin Pro,85,78.87,78,-6.13,6.13,-0.0721,0.0777,28,9,batch_028,Batch market 028
3,Team 02,team_02_B,B,Control Tour,95,53.77,53,-41.23,41.23,-0.434,0.7669,28,9,batch_028,Batch market 028
3,Team 02,team_02_C,C,Club Prestige,0,0.0,0,0.0,0.0,0.0,0.0,28,9,batch_028,Batch market 028
3,Team 03,team_03_A,A,Momentum Edge,158,70.27,70,-87.73,87.73,-0.5552,1.2484,28,9,batch_028,Batch market 028
3,Team 03,team_03_B,B,Rise Power,112,54.93,89,-57.07,57.07,-0.5096,1.0391,28,9,batch_028,Batch market 028
3,Team 03,team_03_C,C,Court Wave,145,47.07,47,-97.93,97.93,-0.6754,2.0802,28,9,batch_028,Batch market 028
3,Team 04,team_04_A,A,Vector X,90,60.76,60,-29.24,29.24,-0.3249,0.4812,28,9,batch_028,Batch market 028
3,Team 04,team_04_B,B,Axis Control,110,73.5,73,-36.5,36.5,-0.3318,0.4966,28,9,batch_028,Batch market 028
3,Team 04,team_04_C,C,Baseline Drive,0,0.0,0,0.0,0.0,0.0,0.0,28,9,batch_028,Batch market 028
3,Team 05,team_05_A,A,Starter Pop,144,51.49,51,-92.51,92.51,-0.6425,1.7969,28,9,batch_028,Batch market 028
3,Team 05,team_05_B,B,Club Value,125,43.04,43,-81.96,81.96,-0.6557,1.9045,28,9,batch_028,Batch market 028
3,Team 05,team_05_C,C,Flex Edge,86,65.14,65,-20.86,20.86,-0.2425,0.3202,28,9,batch_028,Batch market 028
3,Team 06,team_06_A,A,Club Control,83,55.31,55,-27.69,27.69,-0.3336,0.5005,28,9,batch_028,Batch market 028
3,Team 06,team_06_B,B,Court Starter,72,45.11,45,-26.89,26.89,-0.3734,0.596,28,9,batch_028,Batch market 028
3,Team 06,team_06_C,C,Club Spin,52,79.63,54,27.63,27.63,0.5314,0.347,28,9,batch_028,Batch market 028
3,Team 07,team_07_A,A,Elite Spin Pro,132,80.44,80,-51.56,51.56,-0.3906,0.641,28,9,batch_028,Batch market 028
3,Team 07,team_07_B,B,Control Tour,146,54.71,54,-91.29,91.29,-0.6252,1.6684,28,9,batch_028,Batch market 028
3,Team 07,team_07_C,C,Club Prestige,0,0.0,0,0.0,0.0,0.0,0.0,28,9,batch_028,Batch market 028
3,Team 08,team_08_A,A,Momentum Edge,108,73.72,73,-34.28,34.28,-0.3174,0.465,28,9,batch_028,Batch market 028
3,Team 08,team_08_B,B,Rise Power,76,60.85,60,-15.15,15.15,-0.1993,0.249,28,9,batch_028,Batch market 028
3,Team 08,team_08_C,C,Court Wave,99,50.9,50,-48.1,48.1,-0.4859,0.9452,28,9,batch_028,Batch market 028
