round_number,team_name,product_id,product_name,slot_name,target_segment,lifecycle_stage,age_in_rounds,tech_generation,cannibalization_group,selling_price_per_unit,forecast_units,planned_production_units,actual_production_units,defect_rate,good_units_produced,demand_allocated,actual_demand_units,sales_units,lost_sales_units,ending_inventory,fill_rate,forecast_error_units,absolute_error_units,forecast_bias_pct,mape_or_wape_value,revenue,production_cost,holding_cost,warranty_cost,allocated_procurement_cost,allocated_backlog_cost,allocated_expansion_cost,contribution_margin_per_unit,profit_contribution,beginning_inventory,backlog_units_start,backlog_units_end,tech_gap_to_market,tech_attractiveness_adjustment,cannibalization_in_units,cannibalization_out_units,launched_this_round,launch_event,retired_this_round,retirement_liquidation_revenue,notes,run_id,team_count,market_scenario,market_label
1,Team 01,team_01_B,Club Value,B,beginner,maturity,4,1,entry,86.24,185,171,149,0.0597,140,61.27,61.27,61,0,79,0.9956,-123.73,123.73,-0.6688,2.0195,5260.64,6570.9,474.0,163.81,6158.65,0.0,970.63,13.11,-9482.28,0,0,0,-2,0.937,0.0,11.27,False,,False,0.0,Production capped from 171 to 149 by shared capacity or materials.,6,8,batch_006,Batch market 006
1,Team 01,team_01_C,Flex Edge,C,mid,launch,1,2,hybrid,107.36,125,116,101,0.0646,94,76.85,76.85,76,0,18,0.989,-48.15,48.15,-0.3852,0.6266,8159.36,4722.76,108.0,221.05,4174.65,0.0,657.94,31.57,-2232.93,0,0,0,-1,0.905,2.2,0.0,False,,False,0.0,Production capped from 116 to 101 by shared capacity or materials.,6,8,batch_006,Batch market 006
1,Team 02,team_02_A,Club Control,A,mid,growth,3,2,club,132.0,110,110,110,0.0158,108,106.81,106.81,106,0,2,0.9924,-3.19,3.19,-0.029,0.0298,13992.0,5380.1,32.0,75.49,4244.72,0.0,345.6,47.36,2922.21,0,0,0,-1,0.905,6.93,0.0,False,,False,0.0,,6,8,batch_006,Batch market 006
1,Team 02,team_02_B,Court Starter,B,beginner,maturity,4,1,club,102.0,95,95,95,0.0181,93,67.92,67.92,67,0,26,0.9864,-27.08,27.08,-0.285,0.3986,6834.0,4606.55,173.27,54.64,3665.9,0.0,298.47,17.78,-2595.57,0,0,0,-2,0.937,0.0,13.28,False,,False,0.0,,6,8,batch_006,Batch market 006
1,Team 02,team_02_C,Club Spin,C,mid,launch,1,2,club,146.0,70,70,70,0.0162,68,94.48,94.48,68,0,0,0.7197,24.48,24.48,0.3498,0.2591,9928.0,3577.0,12.73,49.67,2701.19,260.0,219.93,59.17,2230.1,0,0,26,-1,0.905,6.34,0.0,False,,False,0.0,Carried 26 backlog units.,6,8,batch_006,Batch market 006
1,Team 03,team_03_A,Elite Spin Pro,A,premium,launch,1,3,tour,203.7,86,84,84,0.005,83,89.72,89.72,83,0,0,0.9251,3.72,3.72,0.0433,0.0415,16907.1,5512.08,80.18,18.68,3876.83,60.0,274.91,89.44,2577.89,0,0,6,0,1.0,0.0,0.0,False,,False,0.0,Carried 6 backlog units.,6,8,batch_006,Batch market 006
1,Team 03,team_03_B,Control Tour,B,mid,growth,2,2,tour,163.8,94,92,92,0.005,91,89.46,89.46,89,0,2,0.9949,-4.54,4.54,-0.0483,0.0507,14578.2,5875.12,99.82,20.02,4246.05,0.0,301.09,51.3,-457.37,0,0,0,-1,0.905,0.0,0.0,False,,False,0.0,,6,8,batch_006,Batch market 006
1,Team 03,team_03_C,Club Prestige,C,mid,maturity,4,1,club,144.9,0,0,0,0.0,0,0.0,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.24,0.0,0,0,0,-2,0.81,0.0,0.0,False,,False,0.0,,6,8,batch_006,Batch market 006
1,Team 04,team_04_A,Momentum Edge,A,mid,launch,1,2,power,148.92,90,98,98,0.024,95,85.27,85.27,85,0,10,0.9969,-4.73,4.73,-0.0526,0.0555,12658.2,5399.8,107.1,91.85,3396.63,0.0,0.0,51.64,3426.86,0,0,0,-1,0.905,0.0,0.0,False,,False,0.0,,6,8,batch_006,Batch market 006
1,Team 04,team_04_B,Rise Power,B,premium,growth,2,3,power,181.56,64,70,70,0.0204,68,93.57,93.57,68,13,0,0.7267,29.57,29.57,0.4621,0.3161,12346.08,3907.4,33.64,62.34,2426.17,120.0,0.0,83.56,5537.57,0,0,12,0,1.0,0.0,0.0,False,,False,0.0,Lost 13 sales units. Carried 12 backlog units.,6,8,batch_006,Batch market 006
1,Team 04,team_04_C,Court Wave,C,beginner,growth,3,1,entry,106.08,83,90,90,0.0251,87,92.17,92.17,87,3,0,0.9439,9.17,9.17,0.1105,0.0995,9228.96,4873.5,43.26,98.42,3119.36,20.0,0.0,9.75,819.34,0,0,2,-2,0.937,0.0,0.0,False,,False,0.0,Lost 3 sales units. Carried 2 backlog units.,6,8,batch_006,Batch market 006
1,Team 05,team_05_A,Vector X,A,premium,growth,2,3,engineered,176.64,125,106,106,0.005,105,95.73,95.73,95,0,10,0.9924,-29.27,29.27,-0.2342,0.3058,16780.8,6969.5,108.51,21.38,5915.47,0.0,1131.86,67.99,551.05,0,0,0,0,1.0,0.0,0.0,False,,False,0.0,,6,8,batch_006,Batch market 006
1,Team 05,team_05_B,Axis Control,B,mid,launch,1,2,engineered,143.04,153,130,130,0.005,129,88.1,88.1,88,0,41,0.9989,-64.9,64.9,-0.4242,0.7367,12587.52,8170.5,305.49,19.8,7254.83,0.0,1388.14,37.29,-6468.21,0,0,0,-1,0.905,0.0,0.0,False,,False,0.0,,6,8,batch_006,Batch market 006
1,Team 05,team_05_C,Baseline Drive,C,beginner,maturity,5,1,entry,107.52,0,0,0,0.0,0,0.0,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.53,0.0,0,0,0,-2,0.937,0.0,0.0,False,,False,0.0,,6,8,batch_006,Batch market 006
1,Team 06,team_06_A,Starter Pop,A,beginner,growth,2,1,entry,96.12,144,147,147,0.0364,141,99.8,99.8,99,0,42,0.992,-44.2,44.2,-0.307,0.4429,9515.88,6457.71,298.17,162.14,5369.91,0.0,612.3,15.66,-4570.08,0,0,0,-2,0.937,9.65,0.0,False,,False,0.0,,6,8,batch_006,Batch market 006
1,Team 06,team_06_B,Club Value,B,beginner,maturity,4,1,entry,105.84,126,129,129,0.0327,124,65.22,65.22,65,0,59,0.9966,-60.78,60.78,-0.4824,0.932,6879.6,5721.15,394.51,95.55,4712.37,0.0,537.32,24.96,-5356.19,0,0,0,-2,0.937,0.0,12.0,False,,False,0.0,,6,8,batch_006,Batch market 006
1,Team 06,team_06_C,Flex Edge,C,mid,launch,1,2,hybrid,131.76,85,87,87,0.04,83,87.48,87.48,83,0,0,0.9488,2.48,2.48,0.0292,0.0284,10936.08,3976.77,27.32,149.49,3178.11,40.0,362.38,49.52,2162.63,0,0,4,-1,0.905,2.34,0.0,False,,False,0.0,Carried 4 backlog units.,6,8,batch_006,Batch market 006
1,Team 07,team_07_A,Club Control,A,mid,growth,3,2,club,116.16,145,134,120,0.0283,116,98.55,98.55,98,0,18,0.9944,-46.45,46.45,-0.3203,0.4713,11383.68,5920.8,108.0,124.83,5316.98,0.0,777.6,34.79,-1431.07,0,0,0,-1,0.905,6.87,0.0,False,,False,0.0,Production capped from 134 to 120 by shared capacity or materials.,6,8,batch_006,Batch market 006
1,Team 07,team_07_B,Court Starter,B,beginner,maturity,4,1,club,89.76,125,116,104,0.0326,100,67.26,67.26,67,0,33,0.9961,-57.74,57.74,-0.4619,0.8584,6013.92,5119.92,198.0,98.39,4608.05,0.0,673.92,8.5,-5071.01,0,0,0,-2,0.937,0.0,13.15,False,,False,0.0,Production capped from 116 to 104 by shared capacity or materials.,6,8,batch_006,Batch market 006
1,Team 07,team_07_C,Club Spin,C,mid,launch,1,2,club,128.48,92,85,76,0.0271,73,95.12,95.12,73,0,0,0.7674,3.12,3.12,0.0339,0.0328,9379.04,4008.24,0.0,89.08,3367.42,220.0,492.48,43.71,655.01,0,0,22,-1,0.905,6.28,0.0,False,,False,0.0,Production capped from 85 to 76 by shared capacity or materials. Carried 22 backlog units.,6,8,batch_006,Batch market 006
1,Team 08,team_08_A,Elite Spin Pro,A,premium,launch,1,3,tour,194.0,95,95,95,0.005,94,90.76,90.76,90,0,4,0.9916,-4.24,4.24,-0.0446,0.0467,17460.0,6192.1,81.0,20.25,4697.03,0.0,342.0,83.04,4883.36,0,0,0,0,1.0,0.0,0.0,False,,False,0.0,,6,8,batch_006,Batch market 006
1,Team 08,team_08_B,Control Tour,B,mid,growth,2,2,tour,156.0,105,105,105,0.005,104,91.6,91.6,91,0,13,0.9935,-13.4,13.4,-0.1276,0.1463,14196.0,6654.9,141.0,20.48,5191.45,0.0,378.0,46.84,554.43,0,0,0,-1,0.905,0.0,0.0,False,,False,0.0,,6,8,batch_006,Batch market 006
1,Team 08,team_08_C,Club Prestige,C,mid,maturity,4,1,club,138.0,0,0,0,0.0,0,0.0,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.34,0.0,0,0,0,-2,0.81,0.0,0.0,False,,False,0.0,,6,8,batch_006,Batch market 006
2,Team 01,team_01_A,Starter Pop,A,beginner,growth,3,1,entry,78.32,211,195,0,0.0645,0,88.88,88.88,71,0,0,0.7988,-122.12,122.12,-0.5788,1.374,5560.72,0.0,0.0,205.98,0.0,170.0,0.0,38.86,4601.13,71,0,17,-2,0.935,9.07,0.0,False,,False,0.0,Production capped from 195 to 0 by shared capacity or materials. Carried 17 backlog units.,6,8,batch_006,Batch market 006
2,Team 01,team_01_B,Club Value,B,beginner,maturity,5,1,entry,86.24,185,171,0,0.0597,0,61.32,61.32,61,0,18,0.9949,-123.68,123.68,-0.6686,2.0172,5260.64,0.0,108.0,163.81,0.0,0.0,0.0,46.78,4586.22,79,0,0,-2,0.935,0.0,11.28,False,,False,0.0,Production capped from 171 to 0 by shared capacity or materials.,6,8,batch_006,Batch market 006
2,Team 01,team_01_C,Flex Edge,C,mid,growth,2,2,hybrid,107.36,125,116,0,0.0606,0,78.25,78.25,18,0,0,0.23,-46.75,46.75,-0.374,0.5975,1932.48,0.0,0.0,49.11,0.0,600.0,0.0,67.9,769.59,18,0,60,-1,0.903,2.2,0.0,False,,False,0.0,Production capped from 116 to 0 by shared capacity or materials. Carried 60 backlog units.,6,8,batch_006,Batch market 006
2,Team 02,team_02_A,Club Control,A,mid,maturity,4,2,club,132.0,110,110,110,0.0138,108,80.93,80.93,80,0,30,0.9885,-29.07,29.07,-0.2642,0.3591,10560.0,5482.4,217.6,49.77,4332.64,0.0,345.6,45.69,-626.9,2,0,0,-1,0.903,4.2,11.56,False,,False,0.0,,6,8,batch_006,Batch market 006
2,Team 02,team_02_B,Court Starter,B,beginner,maturity,5,1,club,102.0,95,95,95,0.0181,93,71.13,71.13,71,0,48,0.9982,-23.87,23.87,-0.2513,0.3357,7242.0,4695.85,320.47,57.9,3741.82,0.0,298.47,16.1,-2539.45,26,0,0,-2,0.935,0.0,10.84,False,,False,0.0,,6,8,batch_006,Batch market 006
2,Team 02,team_02_C,Club Spin,C,mid,growth,2,2,club,146.0,70,70,70,0.0122,69,114.56,114.56,69,38,0,0.4909,44.56,44.56,0.6365,0.3889,10074.0,3644.2,23.93,37.98,2757.13,330.0,219.93,57.47,1986.66,0,26,33,-1,0.903,18.2,0.0,False,,False,0.0,Lost 38 sales units. Carried 33 backlog units.,6,8,batch_006,Batch market 006
2,Team 03,team_03_A,Elite Spin Pro,A,premium,growth,2,3,tour,203.7,86,84,84,0.005,83,98.08,98.08,83,3,0,0.7975,12.08,12.08,0.1404,0.1231,16907.1,5612.04,71.59,18.68,3957.33,180.0,274.91,87.24,2115.29,0,6,18,0,1.0,0.0,0.0,False,,False,0.0,Lost 3 sales units. Carried 18 backlog units.,6,8,batch_006,Batch market 006
2,Team 03,team_03_B,Control Tour,B,mid,growth,3,2,tour,163.8,94,92,92,0.005,91,90.64,90.64,90,0,3,0.9929,-3.36,3.36,-0.0357,0.0371,14742.0,5984.6,96.41,20.25,4334.22,0.0,301.09,49.1,-317.31,2,0,0,-1,0.903,0.0,0.0,False,,False,0.0,,6,8,batch_006,Batch market 006
2,Team 03,team_03_C,Club Prestige,C,mid,maturity,4,1,club,144.9,0,0,0,0.0,0,0.0,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.11,0.0,0,0,0,-2,0.806,0.0,0.0,False,,False,0.0,,6,8,batch_006,Batch market 006
2,Team 04,team_04_A,Momentum Edge,A,mid,growth,2,2,power,148.92,90,98,98,0.02,96,95.68,95.68,95,0,11,0.9929,5.68,5.68,0.0631,0.0593,14147.4,5503.68,78.16,85.56,3466.69,0.0,0.0,49.71,4744.77,10,0,0,-1,0.903,2.78,0.0,False,,False,0.0,,6,8,batch_006,Batch market 006
2,Team 04,team_04_B,Rise Power,B,premium,growth,3,3,power,181.56,64,70,70,0.0204,68,97.24,97.24,68,27,0,0.6225,33.24,33.24,0.5194,0.3419,12346.08,3981.6,8.68,62.34,2476.21,140.0,0.0,81.63,5404.31,0,12,14,0,1.0,3.17,0.0,False,,False,0.0,Lost 27 sales units. Carried 14 backlog units.,6,8,batch_006,Batch market 006
2,Team 04,team_04_C,Court Wave,C,beginner,maturity,4,1,entry,106.08,83,90,90,0.0231,87,74.3,74.3,76,0,11,0.9961,-8.7,8.7,-0.1049,0.1172,8062.08,4968.9,77.16,79.14,3183.7,0.0,0.0,7.82,-455.35,0,2,0,-2,0.935,0.0,5.96,False,,False,0.0,,6,8,batch_006,Batch market 006
2,Team 05,team_05_A,Vector X,A,premium,growth,3,3,engineered,176.64,125,106,106,0.005,105,97.4,97.4,97,0,18,0.9959,-27.6,27.6,-0.2208,0.2834,17134.08,7099.88,220.29,21.82,6038.2,0.0,1131.86,65.87,612.77,10,0,0,0,1.0,0.0,0.0,False,,False,0.0,,6,8,batch_006,Batch market 006
2,Team 05,team_05_B,Axis Control,B,mid,growth,2,2,engineered,143.04,153,130,130,0.005,129,96.5,96.5,96,0,74,0.9948,-56.5,56.5,-0.3693,0.5855,13731.84,8326.5,581.71,21.6,7405.33,0.0,1388.14,35.2,-5982.18,41,0,0,-1,0.903,0.0,0.0,False,,False,0.0,,6,8,batch_006,Batch market 006
2,Team 05,team_05_C,Baseline Drive,C,beginner,maturity,5,1,entry,107.52,0,0,0,0.0,0,0.0,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.45,0.0,0,0,0,-2,0.935,0.0,0.0,False,,False,0.0,,6,8,batch_006,Batch market 006
2,Team 06,team_06_A,Starter Pop,A,beginner,growth,3,1,entry,96.12,144,147,147,0.0364,141,100.61,100.61,100,0,83,0.9939,-43.39,43.39,-0.3013,0.4312,9612.0,6579.72,544.17,163.78,5480.16,0.0,612.3,14.08,-4922.67,42,0,0,-2,0.935,9.73,0.0,False,,False,0.0,,6,8,batch_006,Batch market 006
2,Team 06,team_06_B,Club Value,B,beginner,maturity,5,1,entry,105.84,126,129,129,0.0327,124,65.74,65.74,65,0,118,0.9888,-60.26,60.26,-0.4783,0.9167,6879.6,5828.22,748.51,95.55,4809.12,0.0,537.32,23.38,-5893.46,59,0,0,-2,0.935,0.0,12.09,False,,False,0.0,,6,8,batch_006,Batch market 006
2,Team 06,team_06_C,Flex Edge,C,mid,growth,2,2,hybrid,131.76,85,87,87,0.036,83,95.09,95.09,83,0,0,0.8377,10.09,10.09,0.1186,0.1061,10936.08,4050.72,27.32,134.55,3243.36,160.0,362.38,47.92,1866.63,0,4,16,-1,0.903,2.36,0.0,False,,False,0.0,Carried 16 backlog units.,6,8,batch_006,Batch market 006
2,Team 07,team_07_A,Club Control,A,mid,maturity,4,2,club,116.16,145,134,0,0.0263,0,68.89,68.89,18,33,0,0.2613,-76.11,76.11,-0.5249,1.1047,2090.88,0.0,0.0,21.31,0.0,170.0,0.0,72.62,1469.8,18,0,17,-1,0.903,4.07,9.84,False,,False,0.0,Production capped from 134 to 0 by shared capacity or materials. Lost 33 sales units. Carried 17 backlog units.,6,8,batch_006,Batch market 006
2,Team 07,team_07_B,Court Starter,B,beginner,maturity,5,1,club,89.76,125,116,0,0.0326,0,68.86,68.86,33,23,0,0.4792,-56.14,56.14,-0.4491,0.8153,2962.08,0.0,0.0,48.46,0.0,120.0,0.0,46.22,2364.06,33,0,12,-2,0.935,0.0,10.5,False,,False,0.0,Production capped from 116 to 0 by shared capacity or materials. Lost 23 sales units. Carried 12 backlog units.,6,8,batch_006,Batch market 006
2,Team 07,team_07_C,Club Spin,C,mid,growth,2,2,club,128.48,92,85,0,0.0231,0,102.7,102.7,0,81,0,0.0,10.7,10.7,0.1163,0.1042,0.0,0.0,0.0,0.0,0.0,430.0,0.0,84.94,-1070.66,0,22,43,-1,0.903,16.27,0.0,False,,False,0.0,Production capped from 85 to 0 by shared capacity or materials. Lost 81 sales units. Carried 43 backlog units.,6,8,batch_006,Batch market 006
2,Team 08,team_08_A,Elite Spin Pro,A,premium,growth,2,3,tour,194.0,95,95,95,0.005,94,99.29,99.29,98,0,0,0.987,4.29,4.29,0.0452,0.0432,19012.0,6306.1,72.2,22.05,4793.47,10.0,342.0,80.9,6174.79,4,0,1,0,1.0,0.0,0.0,False,,False,0.0,Carried 1 backlog units.,6,8,batch_006,Batch market 006
2,Team 08,team_08_B,Control Tour,B,mid,growth,3,2,tour,156.0,105,105,105,0.005,104,92.93,92.93,92,0,25,0.99,-12.07,12.07,-0.115,0.1299,14352.0,6778.8,229.8,20.7,5298.05,0.0,378.0,44.72,438.04,13,0,0,-1,0.903,0.0,0.0,False,,False,0.0,,6,8,batch_006,Batch market 006
2,Team 08,team_08_C,Club Prestige,C,mid,maturity,4,1,club,138.0,0,0,0,0.0,0,0.0,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.21,0.0,0,0,0,-2,0.806,0.0,0.0,False,,False,0.0,,6,8,batch_006,Batch market 006
3,Team 01,team_01_A,Starter Pop,A,beginner,maturity,4,1,entry,78.32,211,195,195,0.0625,182,71.38,71.38,88,0,94,0.9957,-139.62,139.62,-0.6617,1.956,6892.16,8691.15,657.86,247.38,7313.53,0.0,1106.89,3.52,-11610.91,0,17,0,-2,0.934,5.36,2.57,False,,False,0.0,,6,8,batch_006,Batch market 006
3,Team 01,team_01_B,Club Value,B,beginner,maturity,6,1,entry,86.24,185,171,171,0.0597,160,63.86,63.86,63,0,115,0.9865,-121.14,121.14,-0.6548,1.8969,5433.12,7742.88,772.31,169.18,6413.4,0.0,970.66,10.73,-11070.35,18,0,0,-2,0.934,0.0,7.66,False,,False,0.0,,6,8,batch_006,Batch market 006
3,Team 01,team_01_C,Flex Edge,C,mid,growth,3,2,hybrid,107.36,125,116,116,0.0606,108,84.95,84.95,108,0,0,0.7451,-40.05,40.05,-0.3204,0.4714,11594.88,5536.68,55.83,294.68,4350.61,360.0,658.46,29.4,-240.08,0,60,36,-1,0.9,4.86,0.0,False,,False,0.0,Carried 36 backlog units.,6,8,batch_006,Batch market 006
3,Team 02,team_02_A,Club Control,A,mid,maturity,5,2,club,132.0,110,110,110,0.0138,108,84.42,84.42,84,0,54,0.995,-25.58,25.58,-0.2325,0.3029,11088.0,5584.7,379.2,52.26,4419.36,0.0,345.6,44.03,-451.94,30,0,0,-1,0.9,4.38,12.06,False,,False,0.0,,6,8,batch_006,Batch market 006
3,Team 02,team_02_B,Court Starter,B,beginner,maturity,6,1,club,102.0,95,95,95,0.0181,93,74.23,74.23,74,0,67,0.9969,-20.77,20.77,-0.2187,0.2799,7548.0,4785.15,449.67,60.35,3816.72,0.0,298.47,14.43,-2529.53,48,0,0,-2,0.934,0.0,11.31,False,,False,0.0,,6,8,batch_006,Batch market 006
3,Team 02,team_02_C,Club Spin,C,mid,growth,3,2,club,146.0,70,70,70,0.0122,69,119.49,119.49,69,50,0,0.4525,49.49,49.49,0.707,0.4142,10074.0,3711.4,35.13,37.98,2812.32,330.0,219.93,55.78,1853.23,0,33,33,-1,0.9,18.99,0.0,False,,False,0.0,Lost 50 sales units. Carried 33 backlog units.,6,8,batch_006,Batch market 006
3,Team 03,team_03_A,Elite Spin Pro,A,premium,growth,3,3,tour,203.7,86,84,84,0.005,83,110.74,110.74,83,27,0,0.6447,24.74,24.74,0.2877,0.2234,16907.1,5712.0,63.0,18.68,4037.04,180.0,274.91,85.05,1271.45,0,18,18,0,1.0,7.05,0.0,False,,False,0.0,Lost 27 sales units. Carried 18 backlog units.,6,8,batch_006,Batch market 006
3,Team 03,team_03_B,Control Tour,B,mid,maturity,4,2,tour,163.8,94,92,92,0.005,91,75.55,75.55,75,0,19,0.9927,-18.45,18.45,-0.1963,0.2442,12285.0,6093.16,183.0,16.88,4421.51,0.0,301.09,46.92,-2380.62,3,0,0,-1,0.9,0.0,7.05,False,,False,0.0,,6,8,batch_006,Batch market 006
3,Team 03,team_03_C,Club Prestige,C,mid,maturity,4,1,club,144.9,0,0,0,0.0,0,0.0,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.98,0.0,0,0,0,-2,0.801,0.0,0.0,False,,False,0.0,,6,8,batch_006,Batch market 006
3,Team 04,team_04_A,Momentum Edge,A,mid,growth,3,2,power,148.92,90,98,87,0.02,85,106.21,106.21,96,7,0,0.9039,16.21,16.21,0.1801,0.1526,14296.32,4984.23,0.0,86.46,3552.9,30.0,0.0,47.71,5345.53,11,0,3,-1,0.9,8.99,0.0,False,,False,0.0,Production capped from 98 to 87 by shared capacity or materials. Lost 7 sales units. Carried 3 backlog units.,6,8,batch_006,Batch market 006
3,Team 04,team_04_B,Rise Power,B,premium,maturity,4,3,power,181.56,64,70,62,0.0184,60,82.67,82.67,60,25,0,0.6207,18.67,18.67,0.2917,0.2258,10893.6,3598.48,0.0,49.6,2531.95,110.0,0.0,79.6,4372.24,0,14,11,0,1.0,1.99,6.07,False,,False,0.0,Production capped from 70 to 62 by shared capacity or materials. Lost 25 sales units. Carried 11 backlog units.,6,8,batch_006,Batch market 006
3,Team 04,team_04_C,Court Wave,C,beginner,maturity,5,1,entry,106.08,83,90,79,0.0231,77,79.14,79.14,79,0,9,0.9982,-3.86,3.86,-0.0465,0.0488,8380.32,4451.65,54.0,82.26,3226.19,0.0,0.0,5.81,344.76,11,0,0,-2,0.934,0.0,4.91,False,,False,0.0,Production capped from 90 to 79 by shared capacity or materials.,6,8,batch_006,Batch market 006
3,Team 05,team_05_A,Vector X,A,premium,maturity,4,3,engineered,176.64,125,106,106,0.005,105,84.33,84.33,84,0,39,0.9961,-40.67,40.67,-0.3254,0.4823,14837.76,7230.26,410.07,18.9,6159.54,0.0,1131.86,63.76,-1862.18,18,0,0,0,1.0,0.0,6.35,False,,False,0.0,,6,8,batch_006,Batch market 006
3,Team 05,team_05_B,Axis Control,B,mid,growth,3,2,engineered,143.04,153,130,130,0.005,129,108.5,108.5,108,0,95,0.9954,-44.5,44.5,-0.2909,0.4102,15448.32,8482.5,785.93,24.3,7554.15,0.0,1388.14,33.12,-5037.39,74,0,0,-1,0.9,6.35,0.0,False,,False,0.0,,6,8,batch_006,Batch market 006
3,Team 05,team_05_C,Baseline Drive,C,beginner,maturity,5,1,entry,107.52,0,0,0,0.0,0,0.0,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.38,0.0,0,0,0,-2,0.934,0.0,0.0,False,,False,0.0,,6,8,batch_006,Batch market 006
3,Team 06,team_06_A,Starter Pop,A,beginner,maturity,4,1,entry,96.12,144,147,147,0.0344,141,86.82,86.82,86,0,138,0.9906,-57.18,57.18,-0.3971,0.6587,8266.32,6701.73,874.17,133.11,5590.41,0.0,612.3,12.5,-6636.43,83,0,0,-2,0.934,6.13,3.12,False,,False,0.0,,6,8,batch_006,Batch market 006
3,Team 06,team_06_B,Club Value,B,beginner,maturity,6,1,entry,105.84,126,129,129,0.0327,124,72.98,72.98,72,0,170,0.9866,-53.02,53.02,-0.4208,0.7265,7620.48,5935.29,1060.51,105.84,4905.87,0.0,537.32,21.8,-5757.43,118,0,0,-2,0.934,0.0,8.75,False,,False,0.0,,6,8,batch_006,Batch market 006
3,Team 06,team_06_C,Flex Edge,C,mid,growth,3,2,hybrid,131.76,85,87,87,0.036,83,103.01,103.01,83,8,0,0.6974,18.01,18.01,0.2119,0.1748,10936.08,4124.67,27.32,134.55,3308.61,280.0,362.38,46.32,1522.67,0,16,28,-1,0.9,5.74,0.0,False,,False,0.0,Lost 8 sales units. Carried 28 backlog units.,6,8,batch_006,Batch market 006
3,Team 07,team_07_A,Club Control,A,mid,maturity,5,2,club,116.16,145,134,134,0.0263,130,72.38,72.38,89,0,41,0.9958,-72.62,72.62,-0.5008,1.0034,10338.24,6807.2,310.0,105.36,5536.1,0.0,777.6,32.01,-3626.01,0,17,0,-1,0.9,4.08,10.34,False,,False,0.0,,6,8,batch_006,Batch market 006
3,Team 07,team_07_B,Court Starter,B,beginner,maturity,6,1,club,89.76,125,116,116,0.0326,112,69.14,69.14,81,0,31,0.9983,-55.86,55.86,-0.4469,0.808,7270.56,5875.4,241.4,118.95,4792.44,0.0,673.15,5.76,-4839.61,0,12,0,-2,0.934,0.0,10.54,False,,False,0.0,,6,8,batch_006,Batch market 006
3,Team 07,team_07_C,Club Spin,C,mid,growth,3,2,club,128.48,92,85,85,0.0231,83,112.15,112.15,83,0,0,0.535,20.15,20.15,0.219,0.1797,10663.84,4590.85,40.6,86.34,3511.71,720.0,493.25,41.12,557.91,0,43,72,-1,0.9,16.8,0.0,False,,False,0.0,Carried 72 backlog units.,6,8,batch_006,Batch market 006
3,Team 08,team_08_A,Elite Spin Pro,A,premium,growth,3,3,tour,194.0,95,95,95,0.005,94,112.94,112.94,94,0,0,0.825,17.94,17.94,0.1889,0.1589,18236.0,6419.15,87.4,21.15,4890.94,190.0,342.0,78.76,4807.5,0,1,19,0,1.0,7.29,0.0,False,,False,0.0,Carried 19 backlog units.,6,8,batch_006,Batch market 006
3,Team 08,team_08_B,Control Tour,B,mid,maturity,4,2,tour,156.0,105,105,105,0.005,104,78.12,78.12,78,0,51,0.9985,-26.88,26.88,-0.256,0.3442,12168.0,6903.75,402.6,17.55,5405.78,0.0,378.0,42.58,-1961.82,25,0,0,-1,0.9,0.0,7.29,False,,False,0.0,,6,8,batch_006,Batch market 006
3,Team 08,team_08_C,Club Prestige,C,mid,maturity,4,1,club,138.0,0,0,0,0.0,0,0.0,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.08,0.0,0,0,0,-2,0.801,0.0,0.0,False,,False,0.0,,6,8,batch_006,Batch market 006
4,Team 01,team_01_A,Starter Pop,A,beginner,maturity,5,1,entry,78.32,211,195,195,0.0625,182,83.23,83.23,83,0,193,0.9972,-127.77,127.77,-0.6055,1.5352,6500.56,8860.8,1363.0,233.32,7450.58,0.0,1140.0,2.05,-13111.09,94,0,0,-3,0.898,5.04,1.77,False,,False,0.0,,6,8,batch_006,Batch market 006
4,Team 01,team_01_B,Club Value,B,beginner,decline,7,1,entry,86.24,170,157,157,0.0627,147,60.82,60.82,60,0,202,0.9865,-109.18,109.18,-0.6422,1.795,5174.4,7305.21,1377.05,169.22,5998.67,0.0,917.85,8.88,-11005.72,115,0,0,-3,0.898,0.0,6.33,False,,False,0.0,,6,8,batch_006,Batch market 006
