round_number,team_name,product_id,product_name,slot_name,target_segment,lifecycle_stage,age_in_rounds,tech_generation,cannibalization_group,selling_price_per_unit,forecast_units,planned_production_units,actual_production_units,defect_rate,good_units_produced,demand_allocated,actual_demand_units,sales_units,lost_sales_units,ending_inventory,fill_rate,forecast_error_units,absolute_error_units,forecast_bias_pct,mape_or_wape_value,revenue,production_cost,holding_cost,warranty_cost,allocated_procurement_cost,allocated_backlog_cost,allocated_expansion_cost,contribution_margin_per_unit,profit_contribution,beginning_inventory,backlog_units_start,backlog_units_end,tech_gap_to_market,tech_attractiveness_adjustment,cannibalization_in_units,cannibalization_out_units,launched_this_round,launch_event,retired_this_round,retirement_liquidation_revenue,notes,run_id,team_count,market_scenario,market_label
3,Team 02,team_02_A,Momentum Edge,A,mid,growth,3,2,power,128.48,158,146,0,0.0392,0,86.63,86.63,0,80,0,0.0,-71.37,71.37,-0.4517,0.8239,0.0,0.0,0.0,0.0,0.0,330.0,0.0,81.96,-967.55,0,27,33,0,1.0,6.7,0.0,False,,False,0.0,Production capped from 146 to 0 by shared capacity or materials. Lost 80 sales units. Carried 33 backlog units.,12,6,batch_012,Batch market 012
3,Team 02,team_02_B,Rise Power,B,premium,maturity,4,3,power,156.64,112,104,0,0.0408,0,64.57,64.57,0,78,0,0.0,-47.43,47.43,-0.4235,0.7345,0.0,0.0,0.0,0.0,0.0,320.0,0.0,110.12,-795.22,0,46,32,1,1.08,1.33,4.76,False,,False,0.0,Production capped from 104 to 0 by shared capacity or materials. Lost 78 sales units. Carried 32 backlog units.,12,6,batch_012,Batch market 012
3,Team 02,team_02_C,Court Wave,C,beginner,maturity,5,1,entry,91.52,145,134,0,0.0441,0,52.61,52.61,0,44,0,0.0,-92.39,92.39,-0.6371,1.7559,0.0,0.0,0.0,0.0,0.0,180.0,0.0,45.0,-567.22,0,10,18,-1,0.963,0.0,3.26,False,,False,0.0,Production capped from 134 to 0 by shared capacity or materials. Lost 44 sales units. Carried 18 backlog units.,12,6,batch_012,Batch market 012
3,Team 03,team_03_A,Vector X,A,premium,maturity,4,3,engineered,184.0,90,90,90,0.005,89,83.17,83.17,89,0,0,0.8463,-6.83,6.83,-0.0759,0.0822,16376.0,4581.0,14.4,20.02,3887.03,160.0,388.8,93.11,6209.14,0,22,16,1,1.08,0.0,6.26,False,,False,0.0,Carried 16 backlog units.,12,6,batch_012,Batch market 012
3,Team 03,team_03_B,Axis Control,B,mid,growth,3,2,engineered,149.0,110,110,110,0.005,109,103.2,103.2,105,0,4,0.9981,-6.8,6.8,-0.0618,0.0659,15645.0,5536.3,41.6,23.62,4750.81,0.0,475.2,58.68,3433.08,0,2,0,0,1.0,6.26,0.0,False,,False,0.0,,12,6,batch_012,Batch market 012
3,Team 03,team_03_C,Baseline Drive,C,beginner,maturity,5,1,entry,112.0,0,0,0,0.0,0,0.0,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.25,0.0,0,0,0,-1,0.963,0.0,0.0,False,,False,0.0,,12,6,batch_012,Batch market 012
3,Team 04,team_04_A,Starter Pop,A,beginner,maturity,4,1,entry,93.45,144,141,141,0.0464,134,67.37,67.37,67,0,192,0.9946,-76.63,76.63,-0.5322,1.1376,6261.15,5267.76,1182.79,139.83,4236.6,0.0,379.24,24.5,-7750.19,125,0,0,-1,0.963,4.8,2.42,False,,False,0.0,,12,6,batch_012,Batch market 012
3,Team 04,team_04_B,Club Value,B,beginner,maturity,6,1,entry,102.9,125,123,123,0.0445,117,57.09,57.09,57,0,200,0.9984,-67.91,67.91,-0.5433,1.1895,5865.3,4628.49,1226.86,114.09,3695.76,0.0,330.83,33.68,-6507.93,140,0,0,-1,0.963,0.0,6.85,False,,False,0.0,,12,6,batch_012,Batch market 012
3,Team 04,team_04_C,Flex Edge,C,mid,growth,3,2,hybrid,128.1,86,84,84,0.0475,80,91.68,91.68,89,0,0,0.9707,5.68,5.68,0.0661,0.062,11400.9,3243.24,18.34,190.05,2523.93,20.0,225.93,57.9,1361.74,9,0,2,0,1.0,4.47,0.0,False,,False,0.0,Carried 2 backlog units.,12,6,batch_012,Batch market 012
3,Team 05,team_05_A,Club Control,A,mid,maturity,5,2,club,134.64,83,90,73,0.0221,71,75.41,75.41,71,7,0,0.8941,-7.59,7.59,-0.0914,0.1006,9559.44,2901.02,0.0,70.51,2381.26,10.0,0.0,62.28,3962.04,0,4,1,0,1.0,3.43,10.77,False,,False,0.0,Production capped from 90 to 73 by shared capacity or materials. Lost 7 sales units. Carried 1 backlog units.,12,6,batch_012,Batch market 012
3,Team 05,team_05_B,Court Starter,B,beginner,maturity,6,1,club,104.04,72,78,64,0.0268,62,58.1,58.1,58,0,4,0.9983,-13.9,13.9,-0.1931,0.2393,6034.32,2548.48,24.0,69.91,2087.68,0.0,0.0,31.6,1123.5,0,0,0,-1,0.963,0.0,8.86,False,,False,0.0,Production capped from 78 to 64 by shared capacity or materials.,12,6,batch_012,Batch market 012
3,Team 05,team_05_C,Club Spin,C,mid,growth,3,2,club,148.92,52,57,47,0.0201,46,107.56,107.56,46,58,0,0.398,55.56,55.56,1.0685,0.5166,6850.32,1882.35,0.0,41.7,1533.14,110.0,0.0,76.25,2948.49,0,8,11,0,1.0,16.2,0.0,False,,False,0.0,Production capped from 57 to 47 by shared capacity or materials. Lost 58 sales units. Carried 11 backlog units.,12,6,batch_012,Batch market 012
3,Team 06,team_06_A,Elite Spin Pro,A,premium,growth,3,3,tour,186.24,132,112,112,0.007,111,108.97,108.97,111,0,0,0.793,-23.03,23.03,-0.1745,0.2114,20672.64,6306.72,67.39,34.94,6034.68,280.0,1059.25,88.51,4532.89,0,31,28,1,1.08,7.09,0.0,False,,False,0.0,Carried 28 backlog units.,12,6,batch_012,Batch market 012
3,Team 06,team_06_B,Control Tour,B,mid,maturity,4,2,tour,149.76,146,124,124,0.0059,123,75.98,75.98,94,0,29,0.9897,-70.02,70.02,-0.4796,0.9217,14077.44,6909.28,248.61,24.91,6681.26,0.0,1172.75,52.62,-2602.6,0,19,0,0,1.0,0.0,7.09,False,,False,0.0,,12,6,batch_012,Batch market 012
3,Team 06,team_06_C,Club Prestige,C,mid,maturity,4,1,club,132.48,0,0,0,0.0,0,0.0,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.28,0.0,0,0,0,-1,0.922,0.0,0.0,False,,False,0.0,,12,6,batch_012,Batch market 012
4,Team 01,team_01_A,Elite Spin Pro,A,premium,maturity,4,3,tour,209.52,85,87,87,0.005,86,103.65,103.65,86,17,0,0.731,18.65,18.65,0.2194,0.1799,18018.72,4644.93,71.87,19.35,4218.63,140.0,442.57,107.64,6847.53,0,14,14,0,1.0,4.68,0.0,False,,False,0.0,Lost 17 sales units. Carried 14 backlog units.,12,6,batch_012,Batch market 012
4,Team 01,team_01_B,Control Tour,B,mid,maturity,5,2,tour,168.48,95,97,97,0.005,96,86.67,86.67,86,0,59,0.9923,-8.33,8.33,-0.0877,0.0961,14489.28,5158.46,434.13,19.35,4703.53,0.0,493.43,66.81,2314.22,49,0,0,-1,0.92,0.0,4.68,False,,False,0.0,,12,6,batch_012,Batch market 012
4,Team 01,team_01_C,Club Prestige,C,mid,maturity,4,1,club,149.04,0,0,0,0.0,0,0.0,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.72,0.0,0,0,0,-2,0.841,0.0,0.0,False,,False,0.0,,12,6,batch_012,Batch market 012
4,Team 02,team_02_A,Momentum Edge,A,mid,maturity,4,2,power,128.48,158,146,146,0.0372,140,85.22,85.22,118,0,22,0.9982,-72.78,72.78,-0.4606,0.8541,15160.64,7577.4,201.96,197.5,6464.58,0.0,793.88,40.86,-638.38,0,33,0,-1,0.92,4.72,0.0,False,,False,0.0,,12,6,batch_012,Batch market 012
4,Team 02,team_02_B,Rise Power,B,premium,maturity,5,3,power,156.64,112,104,104,0.0368,100,77.28,77.28,100,0,0,0.915,-34.72,34.72,-0.31,0.4492,15664.0,5579.6,49.83,165.77,4604.9,90.0,565.5,67.27,4097.18,0,32,9,0,1.0,1.62,3.32,False,,False,0.0,Carried 9 backlog units.,12,6,batch_012,Batch market 012
4,Team 02,team_02_C,Court Wave,C,beginner,maturity,6,1,entry,91.52,145,134,134,0.0441,128,64.26,64.26,82,0,46,0.9968,-80.74,80.74,-0.5568,1.2564,7504.64,7006.86,340.21,162.76,5933.24,0.0,728.62,3.51,-7092.12,0,18,0,-2,0.923,0.0,3.02,False,,False,0.0,,12,6,batch_012,Batch market 012
4,Team 03,team_03_A,Vector X,A,premium,maturity,5,3,engineered,184.0,90,90,90,0.005,89,94.88,94.88,89,0,0,0.8026,4.88,4.88,0.0543,0.0515,16376.0,4684.5,28.8,20.02,3974.51,210.0,388.8,91.06,5830.7,0,16,21,0,1.0,0.0,4.16,False,,False,0.0,Carried 21 backlog units.,12,6,batch_012,Batch market 012
4,Team 03,team_03_B,Axis Control,B,mid,maturity,4,2,engineered,149.0,110,110,110,0.005,109,96.62,96.62,96,0,17,0.9936,-13.38,13.38,-0.1216,0.1385,14304.0,5660.6,137.2,21.6,4857.73,0.0,475.2,56.65,1890.34,4,0,0,-1,0.92,4.16,0.0,False,,False,0.0,,12,6,batch_012,Batch market 012
4,Team 03,team_03_C,Baseline Drive,C,beginner,maturity,5,1,entry,112.0,0,0,0,0.0,0,0.0,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.18,0.0,0,0,0,-2,0.923,0.0,0.0,False,,False,0.0,,12,6,batch_012,Batch market 012
4,Team 04,team_04_A,Starter Pop,A,beginner,maturity,5,1,entry,93.45,144,141,141,0.0464,134,71.48,71.48,71,0,255,0.9933,-72.52,72.52,-0.5036,1.0146,6634.95,5384.79,1555.86,148.18,4325.24,0.0,390.46,22.96,-5169.58,192,0,0,-2,0.923,4.32,6.56,False,,False,0.0,,12,6,batch_012,Batch market 012
4,Team 04,team_04_B,Club Value,B,beginner,decline,7,1,entry,102.9,115,113,113,0.0475,107,48.75,48.75,48,0,0,0.9845,-66.25,66.25,-0.576,1.3587,4939.2,4368.58,20.73,102.55,3466.33,0.0,312.92,31.94,8661.09,200,0,0,-2,0.923,0.0,8.79,False,,True,11993.0,Retired at the end of the round.,12,6,batch_012,Batch market 012
4,Team 04,team_04_C,Team 04 NextGen,C,beginner,launch,0,3,beginner_nextgen,128.1,86,84,84,0.0575,79,111.38,111.38,79,0,0,0.7093,25.38,25.38,0.2951,0.2279,10119.9,3316.32,15.41,204.24,2576.74,320.0,232.62,56.32,3454.57,0,0,32,0,1.0,11.04,0.0,True,,False,0.0,Newly launched this round. Carried 32 backlog units.,12,6,batch_012,Batch market 012
4,Team 05,team_05_A,Club Control,A,mid,maturity,6,2,club,134.64,83,90,76,0.0221,74,85.39,85.39,74,10,0,0.8566,2.39,2.39,0.0288,0.0279,9963.36,3086.36,0.0,73.49,2479.5,20.0,0.0,60.68,4030.19,0,1,2,-1,0.92,3.03,6.92,False,,False,0.0,Production capped from 90 to 76 by shared capacity or materials. Lost 10 sales units. Carried 2 backlog units.,12,6,batch_012,Batch market 012
4,Team 05,team_05_B,Court Starter,B,beginner,decline,7,1,club,104.04,66,72,60,0.0298,58,53.19,53.19,53,0,9,0.9965,-12.81,12.81,-0.1942,0.2409,5514.12,2445.6,54.0,71.04,1957.5,0.0,0.0,29.93,815.43,4,0,0,-2,0.923,0.0,5.9,False,,False,0.0,Production capped from 72 to 60 by shared capacity or materials.,12,6,batch_012,Batch market 012
4,Team 05,team_05_C,Club Spin,C,mid,maturity,4,2,club,148.92,52,57,48,0.0181,47,95.31,95.31,47,49,0,0.4421,43.31,43.31,0.8328,0.4544,6999.24,1964.64,0.0,38.38,1566.0,100.0,0.0,74.64,3024.59,0,11,10,-1,0.92,9.8,0.0,False,,False,0.0,Production capped from 57 to 48 by shared capacity or materials. Lost 49 sales units. Carried 10 backlog units.,12,6,batch_012,Batch market 012
4,Team 06,team_06_A,Elite Spin Pro,A,premium,maturity,4,3,tour,186.24,132,112,112,0.005,111,103.48,103.48,111,0,0,0.8443,-28.52,28.52,-0.2161,0.2757,20672.64,6448.96,134.78,24.98,6170.18,200.0,1059.25,86.31,4455.15,0,28,20,0,1.0,4.67,0.0,False,,False,0.0,Carried 20 backlog units.,12,6,batch_012,Batch market 012
4,Team 06,team_06_B,Control Tour,B,mid,maturity,5,2,tour,149.76,146,124,124,0.0059,123,86.44,86.44,86,0,66,0.9949,-59.56,59.56,-0.4079,0.6889,12879.36,7064.28,545.22,22.79,6831.27,0.0,1172.75,50.44,-4577.61,29,0,0,-1,0.92,0.0,4.67,False,,False,0.0,,12,6,batch_012,Batch market 012
4,Team 06,team_06_C,Club Prestige,C,mid,maturity,4,1,club,132.48,0,0,0,0.0,0,0.0,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.16,0.0,0,0,0,-2,0.841,0.0,0.0,False,,False,0.0,,12,6,batch_012,Batch market 012
1,Team 01,team_01_A,Elite Spin Pro,A,premium,launch,1,3,tour,209.52,85,87,87,0.005,86,85.48,85.48,85,0,1,0.9944,0.48,0.48,0.0057,0.0056,17809.2,4485.72,77.87,19.12,4074.21,0.0,442.57,111.13,7241.71,0,0,0,1,1.068,0.0,0.0,False,,False,0.0,,13,8,batch_013,Batch market 013
1,Team 01,team_01_B,Control Tour,B,mid,growth,2,2,tour,168.48,95,97,97,0.005,96,89.21,89.21,89,0,7,0.9977,-5.79,5.79,-0.061,0.0649,14994.72,4980.95,122.13,20.02,4542.51,0.0,493.43,70.3,3303.68,0,0,0,0,1.0,0.0,0.0,False,,False,0.0,,13,8,batch_013,Batch market 013
1,Team 01,team_01_C,Club Prestige,C,mid,maturity,4,1,club,149.04,0,0,0,0.0,0,0.0,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.48,0.0,0,0,0,-1,0.879,0.0,0.0,False,,False,0.0,,13,8,batch_013,Batch market 013
1,Team 02,team_02_A,Momentum Edge,A,mid,launch,1,2,power,128.48,158,146,122,0.0346,117,89.76,89.76,89,0,28,0.9915,-68.24,68.24,-0.4319,0.7602,11434.72,6215.9,168.0,138.46,6259.07,0.0,796.05,43.04,-2641.64,0,0,0,0,1.0,0.0,0.0,False,,False,0.0,Production capped from 146 to 122 by shared capacity or materials.,13,8,batch_013,Batch market 013
1,Team 02,team_02_B,Rise Power,B,premium,growth,2,3,power,156.64,112,104,86,0.0342,83,90.39,90.39,83,0,0,0.9182,-21.61,21.61,-0.1929,0.239,13001.12,4561.44,0.0,127.8,4412.13,70.0,561.15,69.11,2766.2,0,0,7,1,1.068,0.0,0.0,False,,False,0.0,Production capped from 104 to 86 by shared capacity or materials. Carried 7 backlog units.,13,8,batch_013,Batch market 013
1,Team 02,team_02_C,Court Wave,C,beginner,growth,3,1,entry,91.52,145,134,112,0.0375,107,89.73,89.73,89,0,18,0.9919,-55.27,55.27,-0.3812,0.616,8145.28,5755.68,108.0,150.13,5746.03,0.0,730.8,5.64,-4844.08,0,0,0,-1,0.964,0.0,0.0,False,,False,0.0,Production capped from 134 to 112 by shared capacity or materials.,13,8,batch_013,Batch market 013
1,Team 03,team_03_A,Vector X,A,premium,growth,2,3,engineered,184.0,90,90,90,0.005,89,92.67,92.67,89,0,0,0.9604,2.67,2.67,0.0297,0.0288,16376.0,4523.4,81.0,20.02,3838.43,30.0,388.8,94.25,6213.4,0,0,3,1,1.068,0.0,0.0,False,,False,0.0,Carried 3 backlog units.,13,8,batch_013,Batch market 013
1,Team 03,team_03_B,Axis Control,B,mid,launch,1,2,engineered,149.0,110,110,110,0.005,109,88.19,88.19,88,0,21,0.9978,-21.81,21.81,-0.1982,0.2472,13112.0,5467.0,225.0,19.8,4691.41,0.0,475.2,59.81,1014.54,0,0,0,0,1.0,0.0,0.0,False,,False,0.0,,13,8,batch_013,Batch market 013
1,Team 03,team_03_C,Baseline Drive,C,beginner,maturity,5,1,entry,112.0,0,0,0,0.0,0,0.0,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.85,0.0,0,0,0,-1,0.964,0.0,0.0,False,,False,0.0,,13,8,batch_013,Batch market 013
1,Team 04,team_04_A,Starter Pop,A,beginner,growth,2,1,entry,93.45,144,141,141,0.0418,135,98.93,98.93,98,0,37,0.9906,-45.07,45.07,-0.313,0.4555,9158.1,5201.49,280.34,184.22,4184.3,0.0,379.24,25.36,-4614.88,0,0,0,-1,0.964,9.42,0.0,False,,False,0.0,,13,8,batch_013,Batch market 013
1,Team 04,team_04_B,Club Value,B,beginner,maturity,4,1,entry,102.9,125,123,123,0.0379,118,63.63,63.63,63,0,55,0.9901,-61.37,61.37,-0.4909,0.9644,6482.7,4569.45,380.9,107.37,3650.13,0.0,330.83,34.55,-4835.03,0,0,0,-1,0.964,0.0,11.7,False,,False,0.0,,13,8,batch_013,Batch market 013
1,Team 04,team_04_C,Flex Edge,C,mid,launch,1,2,hybrid,128.1,86,84,84,0.0448,80,88.72,88.72,80,0,0,0.9017,2.72,2.72,0.0316,0.0307,10248.0,3202.92,34.76,161.45,2492.77,80.0,225.93,58.77,872.61,0,0,8,0,1.0,2.29,0.0,False,,False,0.0,Carried 8 backlog units.,13,8,batch_013,Batch market 013
1,Team 05,team_05_A,Club Control,A,mid,growth,3,2,club,134.64,83,90,90,0.0169,88,109.16,109.16,88,17,0,0.8061,26.16,26.16,0.3152,0.2397,11848.32,3522.6,60.0,67.01,2370.66,40.0,0.0,63.29,5486.38,0,0,4,0,1.0,6.78,0.0,False,,False,0.0,Lost 17 sales units. Carried 4 backlog units.,13,8,batch_013,Batch market 013
1,Team 05,team_05_B,Court Starter,B,beginner,maturity,4,1,club,104.04,72,78,78,0.0196,76,66.39,66.39,66,0,10,0.9941,-5.61,5.61,-0.0779,0.0845,6866.64,3058.38,112.0,58.33,2054.57,0.0,0.0,32.62,1399.89,0,0,0,-1,0.964,0.0,12.98,False,,False,0.0,,13,8,batch_013,Batch market 013
1,Team 05,team_05_C,Club Spin,C,mid,launch,1,2,club,148.92,52,57,57,0.017,56,95.85,95.85,56,31,0,0.5843,43.85,43.85,0.8432,0.4575,8339.52,2245.8,38.0,42.84,1501.42,80.0,0.0,77.31,4166.6,0,0,8,0,1.0,6.2,0.0,False,,False,0.0,Lost 31 sales units. Carried 8 backlog units.,13,8,batch_013,Batch market 013
1,Team 06,team_06_A,Elite Spin Pro,A,premium,launch,1,3,tour,186.24,132,112,112,0.005,111,86.4,86.4,86,0,25,0.9953,-45.6,45.6,-0.3454,0.5277,16016.64,6228.32,172.78,19.35,5958.92,0.0,1059.25,89.73,668.71,0,0,0,1,1.068,0.0,0.0,False,,False,0.0,,13,8,batch_013,Batch market 013
1,Team 06,team_06_B,Control Tour,B,mid,growth,2,2,tour,149.76,146,124,124,0.005,123,94.61,94.61,94,0,29,0.9935,-51.39,51.39,-0.352,0.5432,14077.44,6822.48,199.22,21.15,6597.38,0.0,1172.75,53.84,-2826.23,0,0,0,0,1.0,0.0,0.0,False,,False,0.0,,13,8,batch_013,Batch market 013
1,Team 06,team_06_C,Club Prestige,C,mid,maturity,4,1,club,132.48,0,0,0,0.0,0,0.0,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.92,0.0,0,0,0,-1,0.879,0.0,0.0,False,,False,0.0,,13,8,batch_013,Batch market 013
1,Team 07,team_07_A,Momentum Edge,A,mid,launch,1,2,power,157.68,108,110,110,0.0147,108,85.82,85.82,85,0,23,0.9904,-22.18,22.18,-0.2054,0.2584,13402.8,5262.4,161.6,56.4,4774.0,0.0,438.48,66.44,1754.77,0,0,0,0,1.0,0.0,0.0,False,,False,0.0,,13,8,batch_013,Batch market 013
1,Team 07,team_07_B,Rise Power,B,premium,growth,2,3,power,192.24,76,78,78,0.0158,76,91.75,91.75,76,0,0,0.8283,15.75,15.75,0.2072,0.1717,14610.24,3792.36,16.73,54.0,3385.2,150.0,310.92,100.22,5879.9,0,0,15,1,1.068,0.0,0.0,False,,False,0.0,Carried 15 backlog units.,13,8,batch_013,Batch market 013
1,Team 07,team_07_C,Court Wave,C,beginner,growth,3,1,entry,112.32,99,101,101,0.0141,99,91.98,91.98,91,0,8,0.9893,-7.02,7.02,-0.0709,0.0763,10221.12,4849.01,69.67,57.94,4383.4,0.0,402.6,20.91,-565.23,0,0,0,-1,0.964,0.0,0.0,False,,False,0.0,,13,8,batch_013,Batch market 013
1,Team 08,team_08_A,Vector X,A,premium,growth,2,3,engineered,161.92,119,110,110,0.005,109,92.77,92.77,92,0,17,0.9917,-26.23,26.23,-0.2204,0.2827,14896.64,5764.0,143.48,20.7,4835.58,0.0,843.93,74.12,2537.97,0,0,0,1,1.068,0.0,0.0,False,,False,0.0,,13,8,batch_013,Batch market 013
1,Team 08,team_08_B,Axis Control,B,mid,launch,1,2,engineered,131.12,145,134,134,0.0102,132,92.53,92.53,92,0,40,0.9943,-52.47,52.47,-0.3619,0.5671,12063.04,6895.64,290.52,42.19,5890.62,0.0,1028.07,44.26,-2833.02,0,0,0,0,1.0,0.0,0.0,False,,False,0.0,,13,8,batch_013,Batch market 013
1,Team 08,team_08_C,Baseline Drive,C,beginner,maturity,5,1,entry,98.56,0,0,0,0.0,0,0.0,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.41,0.0,0,0,0,-1,0.964,0.0,0.0,False,,False,0.0,,13,8,batch_013,Batch market 013
2,Team 01,team_01_A,Elite Spin Pro,A,premium,growth,2,3,tour,209.52,85,87,87,0.005,86,98.09,98.09,87,0,0,0.887,13.09,13.09,0.154,0.1334,18228.24,4587.51,71.87,19.57,4166.43,110.0,442.57,108.9,7307.1,1,0,11,1,1.068,0.0,0.0,False,,False,0.0,Carried 11 backlog units.,13,8,batch_013,Batch market 013
2,Team 01,team_01_B,Control Tour,B,mid,growth,3,2,tour,168.48,95,97,97,0.005,96,95.1,95.1,95,0,8,0.999,0.1,0.1,0.001,0.001,16005.6,5094.44,128.13,21.38,4645.33,0.0,493.43,68.07,4146.08,7,0,0,0,1.0,0.0,0.0,False,,False,0.0,,13,8,batch_013,Batch market 013
2,Team 01,team_01_C,Club Prestige,C,mid,maturity,4,1,club,149.04,0,0,0,0.0,0,0.0,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.35,0.0,0,0,0,-1,0.876,0.0,0.0,False,,False,0.0,,13,8,batch_013,Batch market 013
2,Team 02,team_02_A,Momentum Edge,A,mid,growth,2,2,power,128.48,158,146,0,0.0306,0,101.16,101.16,28,45,0,0.2768,-56.84,56.84,-0.3597,0.5619,3597.44,0.0,0.0,38.52,0.0,280.0,0.0,81.5,2694.8,28,0,28,0,1.0,2.69,0.0,False,,False,0.0,Production capped from 146 to 0 by shared capacity or materials. Lost 45 sales units. Carried 28 backlog units.,13,8,batch_013,Batch market 013
2,Team 02,team_02_B,Rise Power,B,premium,growth,3,3,power,156.64,112,104,0,0.0342,0,86.77,86.77,0,58,0,0.0,-25.23,25.23,-0.2253,0.2908,0.0,0.0,0.0,0.0,0.0,350.0,0.0,109.66,-851.04,0,7,35,1,1.068,3.07,0.0,False,,False,0.0,Production capped from 104 to 0 by shared capacity or materials. Lost 58 sales units. Carried 35 backlog units.,13,8,batch_013,Batch market 013
2,Team 02,team_02_C,Court Wave,C,beginner,maturity,4,1,entry,91.52,145,134,0,0.0355,0,71.84,71.84,18,33,0,0.2505,-73.16,73.16,-0.5045,1.0183,1647.36,0.0,0.0,28.74,0.0,200.0,0.0,44.54,1003.78,18,0,20,-1,0.963,0.0,5.76,False,,False,0.0,Production capped from 134 to 0 by shared capacity or materials. Lost 33 sales units. Carried 20 backlog units.,13,8,batch_013,Batch market 013
2,Team 03,team_03_A,Vector X,A,premium,growth,3,3,engineered,184.0,90,90,90,0.005,89,98.71,98.71,89,0,0,0.875,8.71,8.71,0.0968,0.0882,16376.0,4626.9,95.4,20.02,3925.91,120.0,388.8,92.2,5965.86,0,3,12,1,1.068,0.0,0.0,False,,False,0.0,Carried 12 backlog units.,13,8,batch_013,Batch market 013
2,Team 03,team_03_B,Axis Control,B,mid,growth,2,2,engineered,149.0,110,110,110,0.005,109,101.41,101.41,101,0,29,0.9959,-8.59,8.59,-0.0781,0.0847,15049.0,5591.3,290.6,22.73,4798.33,0.0,475.2,57.78,2603.95,21,0,0,0,1.0,0.0,0.0,False,,False,0.0,,13,8,batch_013,Batch market 013
2,Team 03,team_03_C,Baseline Drive,C,beginner,maturity,5,1,entry,112.0,0,0,0,0.0,0,0.0,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.78,0.0,0,0,0,-1,0.963,0.0,0.0,False,,False,0.0,,13,8,batch_013,Batch market 013
2,Team 04,team_04_A,Starter Pop,A,beginner,growth,3,1,entry,93.45,144,141,141,0.0418,135,104.42,104.42,104,0,68,0.996,-39.58,39.58,-0.2749,0.3791,9718.8,5318.52,452.57,195.49,4279.52,0.0,379.24,23.82,-4355.42,37,0,0,-1,0.963,9.94,0.0,False,,False,0.0,,13,8,batch_013,Batch market 013
2,Team 04,team_04_B,Club Value,B,beginner,maturity,5,1,entry,102.9,125,123,123,0.0379,118,67.13,67.13,67,0,106,0.998,-57.87,57.87,-0.4629,0.862,6894.3,4674.0,674.88,114.19,3733.19,0.0,330.83,32.99,-4850.15,55,0,0,-1,0.963,0.0,12.35,False,,False,0.0,,13,8,batch_013,Batch market 013
2,Team 04,team_04_C,Flex Edge,C,mid,growth,2,2,hybrid,128.1,86,84,84,0.0408,80,100.93,100.93,80,0,0,0.7344,14.93,14.93,0.1736,0.148,10248.0,3275.16,26.55,147.05,2549.5,280.0,225.93,57.2,410.04,0,8,28,0,1.0,2.41,0.0,False,,False,0.0,Carried 28 backlog units.,13,8,batch_013,Batch market 013
2,Team 05,team_05_A,Club Control,A,mid,maturity,4,2,club,134.64,83,90,90,0.0149,88,85.85,85.85,88,1,0,0.9794,2.85,2.85,0.0344,0.0332,11848.32,3602.7,27.2,59.09,2424.38,0.0,0.0,61.67,5504.02,0,4,0,0,1.0,4.26,12.26,False,,False,0.0,Lost 1 sales units.,13,8,batch_013,Batch market 013
2,Team 05,team_05_B,Court Starter,B,beginner,maturity,5,1,club,104.04,72,78,78,0.0196,76,72.13,72.13,72,0,14,0.9981,0.13,0.13,0.0019,0.0019,7490.88,3127.8,107.57,63.63,2101.13,0.0,0.0,31.0,1896.72,10,0,0,-1,0.963,0.0,11.0,False,,False,0.0,,13,8,batch_013,Batch market 013
2,Team 05,team_05_C,Club Spin,C,mid,growth,2,2,club,148.92,52,57,57,0.013,56,120.84,120.84,56,60,0,0.4346,68.84,68.84,1.3239,0.5697,8339.52,2296.53,17.23,32.76,1535.44,120.0,0.0,75.69,4012.52,0,8,12,0,1.0,19.0,0.0,False,,False,0.0,Lost 60 sales units. Carried 12 backlog units.,13,8,batch_013,Batch market 013
2,Team 06,team_06_A,Elite Spin Pro,A,premium,growth,2,3,tour,186.24,132,112,112,0.005,111,99.06,99.06,99,0,37,0.9994,-32.94,32.94,-0.2495,0.3325,18437.76,6369.44,312.17,22.27,6094.42,0.0,1059.25,87.54,2597.45,25,0,0,1,1.068,0.0,0.0,False,,False,0.0,,13,8,batch_013,Batch market 013
