round_number,team_name,archetype,active_product_count,active_project_count,launch_ready_project_count,launched_project_count,retired_product_count,total_forecast_units,total_actual_demand_units,forecast_error_units,absolute_forecast_error_units,forecast_wape,service_gap_units,weighted_average_selling_price,planned_production_units,actual_production_units,effective_capacity_units,utilization_pct,weighted_material_unit_cost,defect_rate,good_units_produced,demand_allocated,sales_units,lost_sales_units,backlog_units_end,ending_inventory,ending_raw_material_inventory,fill_rate,revenue,procurement_cost,production_cost,holding_cost,warranty_cost,backlog_cost,expansion_cost,innovation_investment,interest_expense,working_capital_requirement,planned_borrowing_amount,automatic_borrowing_amount,ending_cash_balance,short_term_debt_balance,liquidity_stress_flag,total_cost,profit,contribution_margin_per_unit,reputation_after_round,average_portfolio_tech_generation,cannibalized_demand_units,beginning_finished_goods_inventory,beginning_raw_material_inventory,raw_material_units_received,raw_material_units_consumed,raw_material_order_qty,backlog_units_start,launch_events_text,notes,run_id,team_count,market_scenario,market_label
1,Team 02,Sponsorship Growth,3,1,0,0,0,415,362.72,-52.28,72.24,0.1992,55,123.1,384,320,358,89.39,31.32,0.0387,306,362.72,306,0,55,0,0,0.8436,37669.28,14908.32,15013.38,0.0,533.29,550.0,2088.0,1500.0,77.0,525.0,3500.0,0.0,35683.29,3500.0,False,34669.99,2999.29,23.58,59.06,2.0,0.0,0,320,0,320,476,0,,"Portfolio forecast WAPE was 19.92% against realized demand. Carried 55 backlog units into next round. Used $3,500.00 of planned borrowing.",25,5,batch_025,Batch market 025
1,Team 03,Engineering Challenger,2,1,0,0,0,200,244.46,44.46,44.46,0.1819,45,164.73,200,200,307,65.15,35.86,0.005,198,244.46,198,21,24,0,90,0.8099,32617.0,7745.76,9071.9,180.0,44.55,240.0,864.0,2500.0,22.0,3377.4,1000.0,0.0,40092.79,1000.0,False,20668.21,11948.79,79.57,57.75,2.0,0.0,0,290,0,200,216,0,,"Portfolio forecast WAPE was 18.19% against realized demand. Lost 21 sales units across the portfolio. Carried 24 backlog units into next round. Used $1,000.00 of planned borrowing.",25,5,batch_025,Batch market 025
1,Team 04,Low-Cost Volume,3,1,0,0,0,355,339.9,-15.1,78.44,0.2308,38,105.4,348,348,441,78.91,28.33,0.0436,332,339.9,300,2,36,32,72,0.8826,31619.7,9377.23,11781.6,336.0,593.34,360.0,936.0,9000.0,154.0,5079.69,7000.0,0.0,35313.53,7000.0,False,32538.17,-918.47,32.89,45.15,1.33,15.97,0,420,0,348,331,0,,"Portfolio forecast WAPE was 23.08% against realized demand. Lost 2 sales units across the portfolio. Carried 36 backlog units into next round. Used $7,000.00 of planned borrowing.",25,5,batch_025,Batch market 025
1,Team 05,Community / Club,3,1,0,0,0,207,362.56,155.56,155.56,0.4291,142,127.61,225,225,303,74.26,29.25,0.0206,219,362.56,219,130,12,0,75,0.604,27945.96,5382.0,8014.86,150.0,202.67,120.0,0.0,750.0,0.0,2193.75,0.0,0.0,36366.43,0.0,False,14619.53,13326.43,65.51,48.93,1.67,17.62,0,300,0,225,184,0,,Portfolio forecast WAPE was 42.91% against realized demand. Lost 130 sales units across the portfolio. Carried 12 backlog units into next round.,25,5,batch_025,Batch market 025
2,Team 01,Premium Quality,2,1,0,0,0,180,275.32,95.32,95.32,0.3462,106,187.87,184,184,283,65.02,43.59,0.005,182,275.32,182,92,14,0,76,0.6291,34192.8,8020.56,8811.73,152.0,40.95,140.0,936.0,3000.0,0.0,3312.84,0.0,0.0,52179.28,0.0,False,21101.24,13091.56,95.16,55.83,2.0,0.0,0,76,184,184,184,14,,Portfolio forecast WAPE was 34.62% against realized demand. Lost 92 sales units across the portfolio. Carried 14 backlog units into next round.,25,5,batch_025,Batch market 025
2,Team 02,Sponsorship Growth,3,1,0,0,0,415,353.26,-61.74,84.42,0.239,406,0.0,384,0,387,0.0,32.11,0.1099,0,353.26,0,323,83,0,0,0.0,0.0,15284.36,0.0,0.0,0.0,830.0,2088.0,1500.0,154.0,1050.0,3500.0,0.0,19326.93,7000.0,True,19856.36,-19856.36,0.0,14.94,2.0,7.94,0,0,0,0,476,55,,"Portfolio forecast WAPE was 23.90% against realized demand. Lost 323 sales units across the portfolio. Carried 83 backlog units into next round. Used $3,500.00 of planned borrowing. Liquidity stress flagged this round.",25,5,batch_025,Batch market 025
2,Team 03,Engineering Challenger,2,1,0,0,0,200,285.15,85.15,85.15,0.2986,110,164.73,200,200,319,62.7,36.76,0.005,198,285.15,198,86,24,0,106,0.6405,32617.0,7940.16,9299.7,212.0,44.55,240.0,864.0,2500.0,44.0,4196.56,1000.0,0.0,52565.38,2000.0,False,21144.41,11472.59,77.44,50.86,2.0,0.0,0,90,216,200,216,24,,"Portfolio forecast WAPE was 29.86% against realized demand. Lost 86 sales units across the portfolio. Carried 24 backlog units into next round. Used $1,000.00 of planned borrowing.",25,5,batch_025,Batch market 025
2,Team 04,Low-Cost Volume,3,1,0,0,0,355,390.8,35.8,91.46,0.234,114,105.31,348,348,454,76.65,29.04,0.0426,332,390.8,311,78,36,53,55,0.7287,32751.6,9612.24,12075.03,428.0,598.92,360.0,936.0,9000.0,308.0,7075.33,7000.0,0.0,41746.94,14000.0,True,33318.19,-566.59,33.65,35.63,1.33,17.87,32,72,331,348,331,36,,"Portfolio forecast WAPE was 23.40% against realized demand. Lost 78 sales units across the portfolio. Carried 36 backlog units into next round. Used $7,000.00 of planned borrowing. Liquidity stress flagged this round.",25,5,batch_025,Batch market 025
2,Team 05,Community / Club,3,1,0,0,0,207,391.46,184.46,184.46,0.4712,182,127.7,225,225,303,74.26,29.98,0.0187,220,391.46,220,170,12,0,34,0.5453,28094.88,5516.32,8215.11,68.0,185.55,120.0,0.0,750.0,0.0,1019.32,0.0,0.0,49606.33,0.0,False,14854.98,13239.9,64.45,35.87,1.67,32.75,0,75,184,225,184,12,,Portfolio forecast WAPE was 47.12% against realized demand. Lost 170 sales units across the portfolio. Carried 12 backlog units into next round.,25,5,batch_025,Batch market 025
3,Team 01,Premium Quality,2,1,0,0,0,180,290.93,110.93,110.93,0.3813,122,187.87,184,184,296,62.16,44.65,0.005,182,290.93,182,108,14,0,76,0.5969,34192.8,8215.6,9027.88,152.0,40.95,140.0,936.0,3000.0,0.0,3393.4,0.0,0.0,64859.65,0.0,False,21512.43,12680.37,92.9,46.83,2.0,11.34,0,76,184,184,184,14,,Portfolio forecast WAPE was 38.13% against realized demand. Lost 108 sales units across the portfolio. Carried 14 backlog units into next round.,25,5,batch_025,Batch market 025
3,Team 02,Sponsorship Growth,3,1,0,0,0,415,396.21,-18.79,35.17,0.0888,110,123.29,384,384,416,92.31,32.89,0.0359,369,396.21,369,27,83,0,92,0.77,45494.24,15655.64,18569.54,184.0,597.03,830.0,2088.0,1500.0,231.0,4600.88,3500.0,0.0,28665.96,10500.0,False,39655.21,5839.03,28.92,9.88,2.0,15.84,0,0,476,384,476,83,,"Portfolio forecast WAPE was 8.88% against realized demand. Lost 27 sales units across the portfolio. Carried 83 backlog units into next round. Used $3,500.00 of planned borrowing.",25,5,batch_025,Batch market 025
3,Team 03,Engineering Challenger,2,1,0,0,0,200,301.77,101.77,101.77,0.3372,126,164.73,200,200,331,60.42,37.65,0.005,198,301.77,198,102,24,0,122,0.6078,32617.0,8132.4,9526.6,244.0,44.55,240.0,864.0,2500.0,66.0,5043.3,1000.0,0.0,64564.83,3000.0,False,21617.55,10999.45,75.32,42.74,2.0,9.84,0,106,216,200,216,24,,"Portfolio forecast WAPE was 33.72% against realized demand. Lost 102 sales units across the portfolio. Carried 24 backlog units into next round. Used $1,000.00 of planned borrowing.",25,5,batch_025,Batch market 025
3,Team 04,Low-Cost Volume,3,1,1,0,0,355,419.23,64.23,92.39,0.2204,124,105.14,348,348,467,74.52,29.75,0.0418,333,419.23,330,88,36,56,38,0.7249,34697.25,9847.25,12371.1,411.99,621.44,360.0,936.0,9000.0,462.0,7937.25,7000.0,0.0,49434.41,21000.0,True,34009.78,687.47,35.93,25.97,1.33,18.82,53,55,331,348,331,36,,"Portfolio forecast WAPE was 22.04% against realized demand. Lost 88 sales units across the portfolio. Carried 36 backlog units into next round. Used $7,000.00 of planned borrowing. Liquidity stress flagged this round.",25,5,batch_025,Batch market 025
3,Team 05,Community / Club,3,1,0,0,0,207,435.87,228.87,228.87,0.5251,234,127.63,225,218,303,71.95,30.71,0.0188,213,435.87,213,222,12,0,0,0.4756,27185.04,5650.64,8157.56,0.0,179.75,120.0,0.0,750.0,0.0,0.0,0.0,0.0,61933.42,0.0,False,14857.95,12327.09,61.96,20.14,1.67,36.46,0,34,184,218,184,12,,Portfolio forecast WAPE was 52.51% against realized demand. Lost 222 sales units across the portfolio. Carried 12 backlog units into next round.,25,5,batch_025,Batch market 025
4,Team 01,Premium Quality,2,1,0,0,0,180,307.88,127.88,127.88,0.4154,138,187.87,184,184,309,59.55,45.72,0.005,182,307.88,182,124,14,0,76,0.5654,34192.8,8412.48,9243.16,152.0,40.95,140.0,936.0,3000.0,0.0,3474.72,0.0,0.0,77127.86,0.0,False,21924.59,12268.21,90.64,36.7,2.0,7.34,0,76,184,184,184,14,,Portfolio forecast WAPE was 41.54% against realized demand. Lost 124 sales units across the portfolio. Carried 14 backlog units into next round.,25,5,batch_025,Batch market 025
4,Team 02,Sponsorship Growth,3,1,0,0,0,415,444.66,29.66,41.38,0.0931,157,123.29,384,384,445,86.29,33.68,0.0341,369,444.66,369,74,83,0,184,0.6993,45494.24,16031.68,19012.8,368.01,566.34,830.0,2088.0,1500.0,308.0,8297.12,3500.0,0.0,36955.37,14000.0,False,40704.83,4789.41,26.78,2.29,2.0,13.13,0,92,476,384,476,83,,"Portfolio forecast WAPE was 9.31% against realized demand. Lost 74 sales units across the portfolio. Carried 83 backlog units into next round. Used $3,500.00 of planned borrowing.",25,5,batch_025,Batch market 025
4,Team 03,Engineering Challenger,2,1,0,0,0,200,319.25,119.25,119.25,0.3735,144,164.73,200,200,343,58.31,38.55,0.005,198,319.25,198,120,24,0,138,0.5768,32617.0,8326.8,9753.5,276.0,44.55,240.0,864.0,2500.0,88.0,5919.9,1000.0,0.0,76088.98,4000.0,False,22092.85,10524.15,73.19,33.38,2.0,7.04,0,122,216,200,216,24,,"Portfolio forecast WAPE was 37.35% against realized demand. Lost 120 sales units across the portfolio. Carried 24 backlog units into next round. Used $1,000.00 of planned borrowing.",25,5,batch_025,Batch market 025
4,Team 04,Low-Cost Volume,3,0,0,1,2,345,492.14,147.14,165.26,0.3358,175,105.14,338,338,480,70.42,30.46,0.0453,322,492.14,319,141,34,0,31,0.6443,36272.15,9777.66,12323.87,62.0,651.06,340.0,936.0,0,616.0,5144.26,7000.0,0.0,67999.97,28000.0,True,24706.59,11565.56,33.82,12.66,1.67,33.9,56,38,331,338,321,3,"Launched Team 04 NextGen into slot C, replacing Flex Edge","Launched Team 04 NextGen into slot C, replacing Flex Edge Portfolio forecast WAPE was 33.58% against realized demand. Lost 141 sales units across the portfolio. Carried 34 backlog units into next round. Generated $2,732.00 from retirement liquidation. Used $7,000.00 of planned borrowing. Liquidity stress flagged this round.",25,5,batch_025,Batch market 025
4,Team 05,Community / Club,3,1,0,0,0,201,428.06,227.06,227.06,0.5304,260,128.47,219,184,303,60.73,31.45,0.0191,179,428.06,179,248,12,0,0,0.4068,22996.92,5661.0,7068.64,0.0,153.63,120.0,0.0,750.0,0.0,0.0,0.0,0.0,71177.07,0.0,False,13753.27,9243.65,56.5,1.83,1.67,24.68,0,0,184,184,180,12,,Portfolio forecast WAPE was 53.04% against realized demand. Lost 248 sales units across the portfolio. Carried 12 backlog units into next round.,25,5,batch_025,Batch market 025
1,Team 01,Premium Quality,2,1,0,0,0,180,167.66,-12.34,12.34,0.0736,0,189.12,184,184,270,68.15,47.47,0.005,182,167.66,167,0,0,15,76,0.9961,31583.52,8734.48,9595.47,242.0,37.58,0.0,936.0,3000.0,0.0,5102.01,0.0,0.0,34621.99,0.0,False,22545.53,9037.99,79.14,70.56,2.0,0.0,0,260,0,184,184,0,,Portfolio forecast WAPE was 7.36% against realized demand.,26,8,batch_026,Batch market 026
1,Team 02,Sponsorship Growth,3,1,0,0,0,415,227.82,-187.18,187.18,0.8216,4,127.93,384,320,358,89.39,34.96,0.0467,303,227.82,222,0,4,81,0,0.9745,28401.12,16640.96,16758.38,486.0,466.99,40.0,2088.0,1500.0,77.0,7598.72,3500.0,0.0,23027.79,3500.0,False,38057.33,-9656.21,-24.62,61.22,2.0,0.0,0,320,0,320,476,0,,"Portfolio forecast WAPE was 82.16% against realized demand. Carried 4 backlog units into next round. Used $3,500.00 of planned borrowing.",26,8,batch_026,Batch market 026
1,Team 03,Engineering Challenger,2,1,0,0,0,200,171.0,-29.0,33.2,0.1942,3,167.65,200,200,307,65.15,40.03,0.0095,197,171.0,167,0,3,30,90,0.9766,27998.0,8646.48,10127.3,360.0,68.63,30.0,864.0,2500.0,22.0,6472.7,1000.0,0.0,33523.59,1000.0,False,22618.41,5379.59,54.82,61.62,2.0,0.0,0,290,0,200,216,0,,"Portfolio forecast WAPE was 19.42% against realized demand. Carried 3 backlog units into next round. Used $1,000.00 of planned borrowing.",26,8,batch_026,Batch market 026
1,Team 04,Low-Cost Volume,3,1,0,0,0,355,187.31,-167.69,167.69,0.8953,0,109.15,348,348,441,78.91,31.62,0.0487,330,187.31,186,0,0,144,72,0.993,20301.75,10466.22,13150.77,1008.0,419.94,0.0,936.0,9000.0,154.0,13321.62,7000.0,0.0,21398.82,7000.0,False,35134.93,-14833.18,-20.08,47.38,1.33,8.44,0,420,0,348,331,0,,"Portfolio forecast WAPE was 89.53% against realized demand. Used $7,000.00 of planned borrowing.",26,8,batch_026,Batch market 026
1,Team 05,Community / Club,3,1,0,0,0,207,221.81,14.81,59.71,0.2692,30,130.9,225,225,303,74.26,32.65,0.0276,217,221.81,191,18,12,26,75,0.8611,25002.24,6007.6,8946.6,306.0,238.61,120.0,0.0,750.0,0.0,4331.48,0.0,0.0,31673.43,0.0,False,16368.81,8633.43,51.36,58.01,1.67,9.69,0,300,0,225,184,0,,Portfolio forecast WAPE was 26.92% against realized demand. Lost 18 sales units across the portfolio. Carried 12 backlog units into next round.,26,8,batch_026,Batch market 026
1,Team 06,Premium Quality,2,1,0,0,0,278,171.38,-106.62,106.62,0.6221,0,168.0,236,236,299,78.93,41.46,0.0134,232,171.38,170,0,0,62,24,0.9919,28560.0,12728.22,13227.8,420.0,102.84,0.0,2232.0,4000.0,220.0,8540.66,10000.0,0.0,31213.14,10000.0,False,32930.86,-4370.86,14.71,69.52,2.0,0.0,0,260,0,236,307,0,,"Portfolio forecast WAPE was 62.21% against realized demand. Used $10,000.00 of planned borrowing.",26,8,batch_026,Batch market 026
1,Team 07,Sponsorship Growth,3,1,0,0,0,283,239.51,-43.49,71.03,0.2966,14,154.47,289,289,333,86.79,43.99,0.0234,280,239.51,224,0,14,56,31,0.9352,34601.04,12713.11,14092.4,398.0,237.25,140.0,1152.0,3000.0,0.0,6557.84,0.0,0.0,32052.28,0.0,False,31732.76,2868.28,33.74,63.09,2.0,0.0,0,320,0,289,289,0,,Portfolio forecast WAPE was 29.66% against realized demand. Carried 14 backlog units into next round.,26,8,batch_026,Batch market 026
1,Team 08,Engineering Challenger,2,1,0,0,0,264,169.51,-94.49,94.49,0.5574,0,147.34,244,244,325,75.08,35.88,0.0199,238,169.51,169,0,0,69,46,0.997,24900.48,10871.64,12831.54,506.0,147.3,0.0,1872.0,1500.0,77.0,8279.79,3500.0,0.0,27739.0,3500.0,False,27805.48,-2905.0,6.21,60.83,2.0,0.0,0,290,0,244,303,0,,"Portfolio forecast WAPE was 55.74% against realized demand. Used $3,500.00 of planned borrowing.",26,8,batch_026,Batch market 026
2,Team 01,Premium Quality,2,1,0,0,0,180,179.74,-0.26,18.28,0.1017,6,189.36,184,184,283,65.02,48.53,0.005,182,179.74,173,0,6,24,76,0.9625,32758.56,8929.52,9811.62,296.0,38.92,60.0,936.0,3000.0,0.0,6132.78,0.0,0.0,44308.49,0.0,False,23072.06,9686.5,80.8,74.39,2.0,0.0,15,76,184,184,184,0,,Portfolio forecast WAPE was 10.17% against realized demand. Carried 6 backlog units into next round.,26,8,batch_026,Batch market 026
2,Team 02,Sponsorship Growth,3,1,0,0,0,415,219.86,-195.14,195.14,0.8876,141,109.77,384,0,387,0.0,35.75,0.1341,0,219.86,81,58,83,0,0,0.3618,8891.52,17017.0,0.0,0.0,159.13,830.0,2088.0,1500.0,154.0,1050.0,3500.0,0.0,13671.18,7000.0,True,21748.13,-12856.61,-102.28,33.0,2.0,4.32,81,0,0,0,476,4,,"Portfolio forecast WAPE was 88.76% against realized demand. Lost 58 sales units across the portfolio. Carried 83 backlog units into next round. Used $3,500.00 of planned borrowing. Liquidity stress flagged this round.",26,8,batch_026,Batch market 026
2,Team 03,Engineering Challenger,2,1,0,0,0,200,183.23,-16.77,26.49,0.1446,67,160.57,200,90,319,28.21,40.92,0.0073,88,183.23,118,43,24,0,0,0.6336,18947.0,8838.72,4979.2,0.0,39.44,240.0,864.0,2500.0,44.0,300.0,1000.0,0.0,35965.23,2000.0,False,17505.36,1441.64,43.13,55.33,2.0,0.0,30,90,0,90,216,3,,"Portfolio forecast WAPE was 14.46% against realized demand. Lost 43 sales units across the portfolio. Carried 24 backlog units into next round. Used $1,000.00 of planned borrowing.",26,8,batch_026,Batch market 026
2,Team 04,Low-Cost Volume,3,1,0,0,0,355,197.58,-157.42,157.42,0.7967,0,109.72,348,348,454,76.65,32.33,0.0478,330,197.58,195,0,0,279,55,0.9869,21394.8,10701.23,13446.0,1784.0,427.37,0.0,936.0,9000.0,308.0,23678.2,7000.0,0.0,13191.02,14000.0,True,36602.6,-15207.8,-16.31,46.04,1.33,8.64,144,72,331,348,331,0,,"Portfolio forecast WAPE was 79.67% against realized demand. Used $7,000.00 of planned borrowing. Liquidity stress flagged this round.",26,8,batch_026,Batch market 026
2,Team 05,Community / Club,3,1,0,0,0,207,221.78,14.78,80.54,0.3632,134,121.34,225,75,303,24.75,33.38,0.0258,72,221.78,98,122,12,0,0,0.4192,11891.16,6141.92,3133.35,0.0,115.05,120.0,0.0,750.0,0.0,0.0,0.0,0.0,33304.27,0.0,False,10260.32,1630.84,25.52,41.53,1.67,17.95,26,75,0,75,184,12,,Portfolio forecast WAPE was 36.32% against realized demand. Lost 122 sales units across the portfolio. Carried 12 backlog units into next round.,26,8,batch_026,Batch market 026
2,Team 06,Premium Quality,2,1,0,0,0,278,183.64,-94.36,94.36,0.5138,99,164.96,236,24,330,7.27,42.39,0.0115,22,183.64,84,49,50,0,0,0.4574,13856.64,13013.73,1664.4,0.0,43.54,500.0,2232.0,4000.0,440.0,3000.0,10000.0,0.0,33176.11,20000.0,True,21893.67,-8037.03,-10.3,57.69,2.0,0.0,62,24,0,24,307,0,,"Portfolio forecast WAPE was 51.38% against realized demand. Lost 49 sales units across the portfolio. Carried 50 backlog units into next round. Used $10,000.00 of planned borrowing. Liquidity stress flagged this round.",26,8,batch_026,Batch market 026
2,Team 07,Sponsorship Growth,3,1,0,0,0,283,242.8,-40.2,77.44,0.3189,33,157.1,289,289,349,82.81,44.98,0.0211,281,242.8,222,10,23,115,31,0.8645,34875.36,12999.22,14409.98,752.0,216.65,230.0,1152.0,3000.0,0.0,12301.16,0.0,0.0,34167.79,0.0,False,32759.85,2115.51,32.66,62.44,2.0,4.86,56,31,289,289,289,14,,Portfolio forecast WAPE was 31.89% against realized demand. Lost 10 sales units across the portfolio. Carried 23 backlog units into next round.,26,8,batch_026,Batch market 026
2,Team 08,Engineering Challenger,2,1,0,0,0,264,181.39,-82.61,82.61,0.4554,67,141.75,244,46,351,13.11,36.69,0.0177,44,181.39,113,14,53,0,0,0.623,16017.76,11117.07,3034.62,0.0,91.2,530.0,1872.0,1500.0,154.0,1050.0,3500.0,0.0,28957.87,7000.0,True,18298.89,-2281.13,15.71,54.1,2.0,0.0,69,46,0,46,303,0,,"Portfolio forecast WAPE was 45.54% against realized demand. Lost 14 sales units across the portfolio. Carried 53 backlog units into next round. Used $3,500.00 of planned borrowing. Liquidity stress flagged this round.",26,8,batch_026,Batch market 026
3,Team 01,Premium Quality,2,1,0,0,0,180,191.75,11.75,46.17,0.2408,33,190.13,184,184,296,62.16,49.6,0.005,182,191.75,163,19,14,43,76,0.8243,30991.68,9126.4,10026.9,410.0,36.67,140.0,936.0,3000.0,0.0,8245.64,0.0,0.0,51624.2,0.0,False,23675.97,7315.71,72.4,74.12,2.0,7.26,24,76,184,184,184,6,,Portfolio forecast WAPE was 24.08% against realized demand. Lost 19 sales units across the portfolio. Carried 14 backlog units into next round.,26,8,batch_026,Batch market 026
3,Team 02,Sponsorship Growth,3,1,0,0,0,415,205.79,-209.21,209.21,1.0166,287,0.0,384,0,416,0.0,36.53,0.1321,0,205.79,0,204,83,0,0,0.0,0.0,17388.28,0.0,0.0,0.0,830.0,2088.0,1500.0,231.0,2304.91,3500.0,4866.1,0.0,15366.1,True,22037.28,-22037.28,0.0,0.0,2.0,8.12,0,0,0,0,476,83,,"Portfolio forecast WAPE was 101.66% against realized demand. Lost 204 sales units across the portfolio. Carried 83 backlog units into next round. Used $3,500.00 of planned borrowing. Auto-borrowed $4,866.10 to cover a cash shortfall. Liquidity stress flagged this round.",26,8,batch_026,Batch market 026
3,Team 03,Engineering Challenger,2,1,0,0,0,200,191.24,-8.76,8.76,0.0458,18,164.89,200,200,331,60.42,41.82,0.0065,198,191.24,196,0,18,2,16,0.9106,32319.0,9033.12,10582.0,44.0,57.07,180.0,864.0,2500.0,66.0,1308.58,1000.0,0.0,45958.04,3000.0,False,23326.19,8992.81,64.52,57.85,2.0,6.5,0,0,216,200,216,24,,"Portfolio forecast WAPE was 4.58% against realized demand. Carried 18 backlog units into next round. Used $1,000.00 of planned borrowing.",26,8,batch_026,Batch market 026
3,Team 04,Low-Cost Volume,3,1,1,0,0,355,213.26,-141.74,153.82,0.7213,6,110.44,348,348,467,74.52,33.04,0.047,330,213.26,206,0,6,403,38,0.966,22750.35,10936.24,13740.84,2493.99,444.86,60.0,936.0,9000.0,462.0,33633.16,7000.0,0.0,4867.44,21000.0,True,38073.93,-15323.58,-11.51,44.27,1.33,9.04,279,55,331,348,331,0,,"Portfolio forecast WAPE was 72.13% against realized demand. Carried 6 backlog units into next round. Used $7,000.00 of planned borrowing. Liquidity stress flagged this round.",26,8,batch_026,Batch market 026
3,Team 05,Community / Club,3,1,0,0,0,207,241.83,34.83,78.71,0.3255,80,128.41,225,184,303,60.73,34.11,0.0258,178,241.83,172,68,12,6,0,0.6776,22087.08,6276.24,7668.31,36.0,199.68,120.0,0.0,750.0,0.0,454.71,0.0,0.0,40341.12,0.0,False,15050.23,7036.85,46.18,33.62,1.67,19.55,0,0,184,184,184,12,,Portfolio forecast WAPE was 32.55% against realized demand. Lost 68 sales units across the portfolio. Carried 12 backlog units into next round.,26,8,batch_026,Batch market 026
3,Team 06,Premium Quality,2,1,0,0,0,278,189.71,-88.29,88.29,0.4654,32,169.15,236,236,361,65.37,43.32,0.0104,232,189.71,207,0,32,25,71,0.8635,35013.12,13299.24,13822.4,292.0,97.6,320.0,2232.0,4000.0,660.0,10122.96,10000.0,0.0,43465.99,30000.0,True,34723.24,289.88,37.65,57.94,2.0,7.2,0,0,307,236,307,50,,"Portfolio forecast WAPE was 46.54% against realized demand. Carried 32 backlog units into next round. Used $10,000.00 of planned borrowing. Liquidity stress flagged this round.",26,8,batch_026,Batch market 026
3,Team 07,Sponsorship Growth,3,1,0,0,0,283,260.68,-22.32,43.2,0.1657,33,155.66,289,289,365,79.18,45.97,0.0206,282,260.68,249,10,23,148,31,0.8777,38759.04,13285.33,14725.77,950.0,234.13,230.0,1152.0,3000.0,0.0,15769.85,0.0,0.0,39349.6,0.0,False,33577.23,5181.81,42.22,62.18,2.0,10.67,115,31,289,289,289,23,,Portfolio forecast WAPE was 16.57% against realized demand. Lost 10 sales units across the portfolio. Carried 23 backlog units into next round.,26,8,batch_026,Batch market 026
3,Team 08,Engineering Challenger,2,1,0,0,0,264,168.73,-95.27,95.27,0.5646,221,0.0,244,0,377,0.0,37.49,0.0331,0,168.73,0,168,53,0,0,0.0,0.0,11359.47,0.0,0.0,0.0,530.0,1872.0,1500.0,231.0,1575.0,3500.0,0.0,16965.4,10500.0,True,15492.47,-15492.47,0.0,24.08,2.0,5.52,0,0,0,0,303,53,,"Portfolio forecast WAPE was 56.46% against realized demand. Lost 168 sales units across the portfolio. Carried 53 backlog units into next round. Used $3,500.00 of planned borrowing. Liquidity stress flagged this round.",26,8,batch_026,Batch market 026
4,Team 01,Premium Quality,2,1,0,0,0,180,194.23,14.23,27.19,0.14,33,188.76,184,184,309,59.55,50.66,0.005,182,194.23,174,19,14,51,76,0.8356,32844.96,9321.44,10242.18,458.0,39.15,140.0,936.0,3000.0,0.0,9272.69,0.0,0.0,60332.39,0.0,False,24136.77,8708.19,76.1,74.13,2.0,4.78,43,76,184,184,184,14,,Portfolio forecast WAPE was 14.00% against realized demand. Lost 19 sales units across the portfolio. Carried 14 backlog units into next round.,26,8,batch_026,Batch market 026
4,Team 02,Sponsorship Growth,3,1,0,0,0,415,227.14,-187.86,187.86,0.8271,12,128.16,384,384,445,86.29,37.32,0.0406,367,227.14,296,0,12,71,92,0.9544,37935.04,17764.32,21068.24,610.0,535.93,120.0,2088.0,1500.0,415.05,13208.48,3500.0,2666.5,0.0,21532.6,True,44101.54,-6166.5,-4.84,0.0,2.0,6.27,0,0,476,384,476,83,,"Portfolio forecast WAPE was 82.71% against realized demand. Carried 12 backlog units into next round. Used $3,500.00 of planned borrowing. Auto-borrowed $2,666.50 to cover a cash shortfall. Liquidity stress flagged this round.",26,8,batch_026,Batch market 026
4,Team 03,Engineering Challenger,2,1,0,0,0,200,195.06,-4.94,18.42,0.0944,25,165.66,200,200,343,58.31,42.72,0.005,198,195.06,187,1,24,13,32,0.8777,30978.0,9227.52,10808.9,142.0,42.07,240.0,864.0,2500.0,88.0,3224.98,1000.0,0.0,54023.55,4000.0,False,23912.49,7065.51,58.29,59.76,2.0,4.24,2,16,216,200,216,18,,"Portfolio forecast WAPE was 9.44% against realized demand. Lost 1 sales units across the portfolio. Carried 24 backlog units into next round. Used $1,000.00 of planned borrowing.",26,8,batch_026,Batch market 026
4,Team 04,Low-Cost Volume,3,0,0,1,2,345,217.84,-127.16,159.2,0.7308,23,109.85,338,338,480,70.42,33.75,0.0495,320,217.84,194,0,23,264,31,0.8906,33581.63,10833.75,13657.51,1646.0,446.58,230.0,936.0,0,616.0,24823.65,7000.0,0.0,17083.23,28000.0,True,28365.84,5215.79,-18.7,40.53,1.33,13.0,403,38,331,338,321,0,"Launched Team 04 NextGen into slot C, replacing Flex Edge","Launched Team 04 NextGen into slot C, replacing Flex Edge Portfolio forecast WAPE was 73.08% against realized demand. Carried 23 backlog units into next round. Generated $12,270.83 from retirement liquidation. Used $7,000.00 of planned borrowing. Liquidity stress flagged this round.",26,8,batch_026,Batch market 026
4,Team 05,Community / Club,3,1,0,0,0,201,234.3,33.3,63.52,0.2711,73,129.62,219,184,303,60.73,34.85,0.0236,179,234.3,171,61,12,14,0,0.6943,22164.6,6273.0,7833.04,84.0,178.89,120.0,0.0,750.0,0.0,1083.89,0.0,0.0,47266.79,0.0,False,15238.93,6925.67,46.08,26.59,1.67,12.67,6,0,184,184,180,12,,Portfolio forecast WAPE was 27.11% against realized demand. Lost 61 sales units across the portfolio. Carried 12 backlog units into next round.,26,8,batch_026,Batch market 026
