run_id,team_count,round_count,market_scenario,team_name,archetype,strategy_key,strategy_label,profit_rank,balanced_rank,balanced_score,profit,revenue,total_cost,sales_units,fill_rate,forecast_wape,ending_cash_balance,short_term_debt_balance,cash_minus_debt,liquidity_stress_flag,reputation_after_round,lost_sales_units,backlog_units_end,ending_inventory
22,8,4,batch_022,Team 07,Sponsorship Growth,premium_quality,Premium quality,1,1,71.4,10413.8,45658.08,35244.28,308,0.742,0.2782,61099.49,0.0,61099.49,False,58.48,83,23,10
22,8,4,batch_022,Team 01,Premium Quality,premium_quality,Premium quality,2,2,65.7,10156.11,35709.12,25553.01,191,0.694,0.3109,62565.72,0.0,62565.72,False,64.51,70,14,0
22,8,4,batch_022,Team 04,Low-Cost Volume,innovation_leap,Innovation leap,3,5,40.6,8287.55,37392.28,29104.73,280,0.7664,0.3713,33527.98,28000.0,5527.980000000003,True,30.24,51,34,115
22,8,4,batch_022,Team 03,Engineering Challenger,balanced_sop,Balanced S&OP,4,4,48.6,7400.4,32915.0,25514.6,200,0.6747,0.2659,62326.11,4000.0,58326.11,False,61.05,72,24,0
22,8,4,batch_022,Team 05,Community / Club,cash_conservative,Cash conservative,5,7,34.3,7291.2,23205.0,15913.8,181,0.476,0.4541,61322.82,0.0,61322.82,False,26.77,186,12,0
22,8,4,batch_022,Team 08,Engineering Challenger,low_cost_volume,Low-cost volume,6,3,51.4,3880.77,35088.24,31207.47,242,0.753,0.0236,43057.53,14000.0,29057.53,False,50.14,25,53,0
22,8,4,batch_022,Team 06,Premium Quality,aggressive_growth,Aggressive growth,7,6,40.6,2345.05,40177.92,37832.87,241,0.8783,0.1058,67154.37,40000.0,27154.369999999995,True,80.5,0,32,67
22,8,4,batch_022,Team 02,Sponsorship Growth,low_cost_volume,Low-cost volume,8,8,31.4,-1850.31,44029.92,45880.23,353,0.8549,0.1619,16894.78,14000.0,2894.779999999999,False,24.82,0,58,37
23,6,4,batch_023,Team 05,Community / Club,cash_conservative,Cash conservative,1,2,60.0,13661.02,27709.32,14048.3,219,0.6809,0.3508,69373.47,0.0,69373.47,False,44.84,90,12,0
23,6,4,batch_023,Team 01,Premium Quality,premium_quality,Premium quality,2,1,64.0,11315.42,34529.76,23214.34,184,0.7661,0.2042,64144.05,0.0,64144.05,False,72.16,41,14,49
23,6,4,batch_023,Team 03,Engineering Challenger,balanced_sop,Balanced S&OP,3,3,56.0,9915.28,33064.0,23148.72,201,0.8456,0.1406,64363.19,4000.0,60363.19,True,70.75,11,24,55
23,6,4,batch_023,Team 06,Premium Quality,aggressive_growth,Aggressive growth,4,4,52.0,5169.44,39523.2,34353.76,232,0.9949,0.1921,66063.82,40000.0,26063.820000000007,True,81.47,0,0,162
23,6,4,batch_023,Team 04,Low-Cost Volume,innovation_leap,Innovation leap,5,5,20.0,4220.63,39140.12,34919.49,290,0.8739,0.211,35075.46,28000.0,7075.459999999999,True,43.46,6,34,138
23,6,4,batch_023,Team 02,Sponsorship Growth,low_cost_volume,Low-cost volume,6,6,16.0,-580.03,40038.24,40618.27,322,0.9137,0.2636,29102.27,14000.0,15102.27,True,37.6,0,30,87
24,8,4,batch_024,Team 05,Community / Club,cash_conservative,Cash conservative,1,1,80.0,1986.52,19012.8,17026.28,146,0.891,0.369,25888.71,0.0,25888.71,False,68.75,4,12,282
24,8,4,batch_024,Team 01,Premium Quality,premium_quality,Premium quality,2,2,77.7,-3709.7,22757.76,26467.46,119,0.9946,0.5044,4578.2,0.0,4578.2,True,83.56,0,0,310
24,8,4,batch_024,Team 03,Engineering Challenger,balanced_sop,Balanced S&OP,3,3,66.3,-6473.34,20164.0,26637.34,121,0.9959,0.6461,1618.78,4000.0,-2381.2200000000003,True,74.26,0,0,365
24,8,4,batch_024,Team 04,Low-Cost Volume,innovation_leap,Innovation leap,4,5,26.3,-7808.14,31374.52,39182.66,151,0.9899,1.2617,0.0,51805.5,-51805.5,True,45.01,0,0,475
24,8,4,batch_024,Team 07,Sponsorship Growth,premium_quality,Premium quality,5,4,49.1,-8792.2,28185.84,36978.04,183,0.9943,0.5377,0.0,14582.6,-14582.6,True,74.4,0,0,518
24,8,4,batch_024,Team 08,Engineering Challenger,low_cost_volume,Low-cost volume,6,6,23.4,-14328.74,17389.68,31718.42,119,0.9867,1.1889,0.0,19917.41,-19917.41,True,72.56,0,0,347
24,8,4,batch_024,Team 06,Premium Quality,aggressive_growth,Aggressive growth,7,7,12.0,-18449.29,20565.12,39014.41,121,0.9903,1.2753,0.0,47824.45,-47824.45,True,81.29,0,0,508
24,8,4,batch_024,Team 02,Sponsorship Growth,low_cost_volume,Low-cost volume,8,8,9.1,-25201.03,21100.64,46301.67,168,0.9904,1.4466,0.0,46589.99,-46589.99,True,52.56,0,0,467
25,5,4,batch_025,Team 01,Premium Quality,premium_quality,Premium quality,1,1,70.0,10812.91,34192.8,23379.89,182,0.5654,0.4154,71306.66,0.0,71306.66,False,36.7,124,14,0
25,5,4,batch_025,Team 04,Low-Cost Volume,innovation_leap,Innovation leap,2,2,57.0,10470.16,36272.15,25801.99,319,0.6443,0.3358,63522.37,28000.0,35522.37,True,12.66,141,34,0
25,5,4,batch_025,Team 03,Engineering Challenger,balanced_sop,Balanced S&OP,3,3,50.0,9329.15,32617.0,23287.85,198,0.5768,0.3735,71308.98,4000.0,67308.98,False,33.38,120,24,0
25,5,4,batch_025,Team 05,Community / Club,cash_conservative,Cash conservative,4,5,25.0,8627.65,22996.92,14369.27,179,0.4068,0.5304,68340.27,0.0,68340.27,False,1.83,248,12,0
25,5,4,batch_025,Team 02,Sponsorship Growth,low_cost_volume,Low-cost volume,5,4,40.0,3834.61,45494.24,41659.63,369,0.6993,0.0931,34250.77,14000.0,20250.769999999997,False,2.29,74,83,0
26,8,4,batch_026,Team 01,Premium Quality,premium_quality,Premium quality,1,1,80.0,7252.89,32844.96,25592.07,174,0.8356,0.14,54511.19,0.0,54511.19,False,74.13,19,14,51
26,8,4,batch_026,Team 05,Community / Club,cash_conservative,Cash conservative,2,3,60.0,6309.67,22164.6,15854.93,171,0.6943,0.2711,45041.19,0.0,45041.19,False,26.59,61,12,14
26,8,4,batch_026,Team 03,Engineering Challenger,balanced_sop,Balanced S&OP,3,2,74.3,5870.51,30978.0,25107.49,187,0.8777,0.0944,49901.55,4000.0,45901.55,False,59.76,1,24,13
26,8,4,batch_026,Team 04,Low-Cost Volume,innovation_leap,Innovation leap,4,6,34.9,4120.39,33581.63,29461.24,194,0.8906,0.7308,12605.63,28000.0,-15394.37,True,40.53,0,23,264
26,8,4,batch_026,Team 08,Engineering Challenger,low_cost_volume,Low-cost volume,5,4,43.4,2950.81,33352.88,30402.07,229,0.9765,0.4545,22146.71,14000.0,8146.709999999999,True,26.67,0,5,11
26,8,4,batch_026,Team 07,Sponsorship Growth,premium_quality,Premium quality,6,5,42.9,2748.01,38666.16,35918.15,251,0.85,0.1925,37341.71,0.0,37341.71,False,61.33,20,23,180
26,8,4,batch_026,Team 06,Premium Quality,aggressive_growth,Aggressive growth,7,7,23.4,-3312.37,33851.52,37163.89,199,0.882,0.4358,47221.92,40000.0,7221.919999999998,True,59.18,0,26,60
26,8,4,batch_026,Team 02,Sponsorship Growth,low_cost_volume,Low-cost volume,8,8,9.1,-7138.79,37935.04,45073.83,296,0.9544,0.8271,0.0,23299.89,-23299.89,True,0.0,0,12,71
27,8,4,batch_027,Team 05,Community / Club,cash_conservative,Cash conservative,1,3,68.6,7181.23,22996.92,15815.69,179,0.6724,0.2413,46696.95,0.0,46696.95,False,23.55,73,12,0
27,8,4,batch_027,Team 01,Premium Quality,premium_quality,Premium quality,2,1,77.1,6608.45,32339.52,25731.07,171,0.8679,0.1522,51512.49,0.0,51512.49,False,79.91,11,14,66
27,8,4,batch_027,Team 03,Engineering Challenger,balanced_sop,Balanced S&OP,3,2,74.3,6201.4,31276.0,25074.6,189,0.9117,0.0822,50617.44,4000.0,46617.44,False,65.91,0,18,9
27,8,4,batch_027,Team 04,Low-Cost Volume,innovation_leap,Innovation leap,4,6,23.4,5309.2,34672.05,29362.85,222,0.809,0.5805,20344.68,28000.0,-7655.32,True,36.74,17,34,209
27,8,4,batch_027,Team 07,Sponsorship Growth,premium_quality,Premium quality,5,4,51.4,4427.42,40238.64,35811.22,265,0.8649,0.128,41536.64,0.0,41536.64,False,67.42,16,23,151
27,8,4,batch_027,Team 08,Engineering Challenger,low_cost_volume,Low-cost volume,6,5,40.6,3780.15,34170.4,30390.25,235,0.9872,0.4266,22966.31,14000.0,8966.310000000001,True,31.94,0,2,6
27,8,4,batch_027,Team 06,Premium Quality,aggressive_growth,Aggressive growth,7,7,23.4,-3223.54,33851.52,37075.06,199,0.9384,0.455,48182.37,40000.0,8182.370000000003,True,66.95,0,12,57
27,8,4,batch_027,Team 02,Sponsorship Growth,low_cost_volume,Low-cost volume,8,8,9.1,-4645.93,40381.44,45027.37,320,0.971,0.6832,0.0,20737.61,-20737.61,True,0.0,0,9,48
28,5,4,batch_028,Team 01,Premium Quality,premium_quality,Premium quality,1,1,90.0,11448.21,35372.16,23923.95,189,0.7804,0.2112,64332.22,0.0,64332.22,False,73.68,38,14,30
28,5,4,batch_028,Team 03,Engineering Challenger,balanced_sop,Balanced S&OP,2,2,70.0,9169.61,32617.0,23447.39,198,0.7752,0.1357,57931.56,4000.0,53931.56,False,56.72,32,24,0
28,5,4,batch_028,Team 05,Community / Club,cash_conservative,Cash conservative,3,3,40.0,8331.11,22996.92,14665.81,179,0.5887,0.3118,51084.86,0.0,51084.86,False,17.34,112,12,0
28,5,4,batch_028,Team 04,Low-Cost Volume,innovation_leap,Innovation leap,4,5,17.0,8136.41,35515.72,27379.31,233,0.7775,0.5455,28637.61,28000.0,637.6100000000006,True,33.94,32,34,208
28,5,4,batch_028,Team 02,Sponsorship Growth,low_cost_volume,Low-cost volume,5,4,17.0,1085.98,42894.72,41808.74,341,0.9275,0.458,4781.43,14000.0,-9218.57,True,0.0,0,25,27
29,5,4,batch_029,Team 04,Low-Cost Volume,innovation_leap,Innovation leap,1,1,67.0,10561.43,37509.47,26948.04,307,0.7453,0.3083,52932.99,28000.0,24932.989999999998,True,22.95,69,34,29
29,5,4,batch_029,Team 01,Premium Quality,premium_quality,Premium quality,2,2,60.0,9991.4,34192.8,24201.4,182,0.614,0.3626,68014.13,0.0,68014.13,False,49.52,99,14,0
29,5,4,batch_029,Team 03,Engineering Challenger,balanced_sop,Balanced S&OP,3,3,50.0,8485.65,32617.0,24131.35,198,0.6239,0.3182,67926.21,4000.0,63926.21000000001,False,46.25,94,24,0
29,5,4,batch_029,Team 05,Community / Club,cash_conservative,Cash conservative,4,5,25.0,8057.08,22996.92,14939.84,179,0.4333,0.4989,65767.77,0.0,65767.77,False,12.11,221,12,0
29,5,4,batch_029,Team 02,Sponsorship Growth,low_cost_volume,Low-cost volume,5,4,40.0,2021.64,45311.2,43289.56,367,0.7906,0.108,28636.23,14000.0,14636.23,False,13.21,13,83,6
30,8,4,batch_030,Team 05,Community / Club,cash_conservative,Cash conservative,1,1,80.0,2248.8,19012.8,16764.0,146,0.8608,0.363,28834.84,0.0,28834.84,False,66.92,10,12,266
30,8,4,batch_030,Team 01,Premium Quality,premium_quality,Premium quality,2,2,60.6,-5977.16,20448.72,26425.88,107,0.9829,0.6535,0.0,1141.94,-1141.94,True,82.62,0,0,342
30,8,4,batch_030,Team 04,Low-Cost Volume,innovation_leap,Innovation leap,3,5,40.6,-7387.71,31271.94,38659.65,153,0.9872,1.2261,0.0,47025.38,-47025.38,True,44.74,0,0,451
30,8,4,batch_030,Team 03,Engineering Challenger,balanced_sop,Balanced S&OP,4,3,54.9,-7925.43,18613.0,26538.43,112,0.9919,0.7712,0.0,5796.29,-5796.29,True,74.22,0,0,388
30,8,4,batch_030,Team 07,Sponsorship Growth,premium_quality,Premium quality,5,4,49.1,-10406.83,26334.72,36741.55,172,0.9898,0.6285,0.0,16631.12,-16631.12,True,74.66,0,0,534
30,8,4,batch_030,Team 08,Engineering Challenger,low_cost_volume,Low-cost volume,6,6,37.7,-14715.47,16742.0,31457.47,115,0.996,1.2865,0.0,20028.31,-20028.31,True,73.09,0,0,353
30,8,4,batch_030,Team 06,Premium Quality,aggressive_growth,Aggressive growth,7,8,6.3,-20053.32,18812.16,38865.48,111,0.9871,1.4722,0.0,51384.82,-51384.82,True,81.58,0,0,533
30,8,4,batch_030,Team 02,Sponsorship Growth,low_cost_volume,Low-cost volume,8,7,14.9,-25129.9,20630.72,45760.62,165,0.9943,1.5008,0.0,44540.9,-44540.9,True,52.61,0,0,461
31,8,4,batch_031,Team 04,Low-Cost Volume,innovation_leap,Innovation leap,1,4,49.1,9987.36,38209.19,28221.83,177,0.9605,0.8726,16987.36,39394.06,-22406.699999999997,True,42.74,0,7,318
31,8,4,batch_031,Team 05,Community / Club,cash_conservative,Cash conservative,2,1,74.3,4158.37,20328.6,16170.23,156,0.8029,0.3293,35854.93,0.0,35854.93,False,59.33,25,12,227
31,8,4,batch_031,Team 01,Premium Quality,premium_quality,Premium quality,3,2,71.4,-259.59,25194.24,25453.83,132,0.9897,0.3495,16642.09,0.0,16642.09,False,86.56,0,0,264
31,8,4,batch_031,Team 03,Engineering Challenger,balanced_sop,Balanced S&OP,4,3,57.7,-3127.88,22460.0,25587.88,135,0.9918,0.4694,13139.31,4000.0,9139.31,True,76.4,0,0,316
31,8,4,batch_031,Team 07,Sponsorship Growth,premium_quality,Premium quality,5,5,40.6,-4936.13,30453.84,35389.97,196,0.9882,0.4268,706.23,0.0,706.23,True,76.27,0,0,454
31,8,4,batch_031,Team 08,Engineering Challenger,low_cost_volume,Low-cost volume,6,6,37.7,-10578.86,19834.32,30413.18,136,0.996,0.9334,6685.52,14000.0,-7314.48,True,74.79,0,0,288
31,8,4,batch_031,Team 06,Premium Quality,aggressive_growth,Aggressive growth,7,7,14.9,-14798.8,22880.64,37679.44,135,0.9907,1.0401,4824.76,40000.0,-35175.24,True,83.51,0,0,460
31,8,4,batch_031,Team 02,Sponsorship Growth,low_cost_volume,Low-cost volume,8,8,6.3,-20923.19,23251.36,44174.55,184,0.9905,1.2339,0.0,31394.41,-31394.41,True,48.33,0,0,393
32,6,4,batch_032,Team 01,Premium Quality,premium_quality,Premium quality,1,1,68.0,10072.36,34192.8,24120.44,182,0.5039,0.4816,68343.49,0.0,68343.49,False,31.92,164,14,0
32,6,4,batch_032,Team 03,Engineering Challenger,balanced_sop,Balanced S&OP,2,2,60.0,8569.43,32617.0,24047.57,198,0.5147,0.4455,68275.52,4000.0,64275.520000000004,False,28.31,161,24,0
32,6,4,batch_032,Team 05,Community / Club,cash_conservative,Cash conservative,3,5,40.0,8117.2,22996.92,14879.72,179,0.3484,0.5995,66253.16,0.0,66253.16,False,2.17,322,12,0
32,6,4,batch_032,Team 06,Premium Quality,aggressive_growth,Aggressive growth,4,4,44.0,3508.87,39093.12,35584.25,234,0.5572,0.2485,85685.74,40000.0,45685.740000000005,True,49.84,135,50,0
32,6,4,batch_032,Team 02,Sponsorship Growth,low_cost_volume,Low-cost volume,5,3,44.0,2665.27,45742.4,43077.13,371,0.6307,0.1785,30163.89,14000.0,16163.89,False,2.51,132,83,0
32,6,4,batch_032,Team 04,Low-Cost Volume,innovation_leap,Innovation leap,6,6,28.0,2074.77,37763.67,35688.9,340,0.6425,0.3004,51918.62,28000.0,23918.620000000003,True,16.44,154,34,0
33,7,4,batch_033,Team 07,Sponsorship Growth,premium_quality,Premium quality,1,1,80.0,12178.69,43433.28,31254.59,289,0.6869,0.2885,78382.86,0.0,78382.86,False,46.02,108,23,0
33,7,4,batch_033,Team 01,Premium Quality,premium_quality,Premium quality,2,2,60.0,11339.15,34192.8,22853.65,182,0.6346,0.3401,73410.55,0.0,73410.55,False,48.09,90,14,0
33,7,4,batch_033,Team 04,Low-Cost Volume,innovation_leap,Innovation leap,3,4,42.0,10042.25,35712.6,25670.35,266,0.7741,0.4106,48689.89,28000.0,20689.89,True,25.52,42,34,105
33,7,4,batch_033,Team 03,Engineering Challenger,balanced_sop,Balanced S&OP,4,3,50.0,9868.45,32617.0,22748.55,198,0.6511,0.286,73432.93,4000.0,69432.93,False,45.12,81,24,0
33,7,4,batch_033,Team 05,Community / Club,cash_conservative,Cash conservative,5,7,26.7,9008.17,22996.92,13988.75,179,0.4832,0.4392,69463.59,0.0,69463.59,False,19.07,178,12,0
33,7,4,batch_033,Team 06,Premium Quality,aggressive_growth,Aggressive growth,6,5,38.7,6733.51,40590.72,33857.21,244,0.7217,0.1243,91079.99,40000.0,51079.990000000005,True,67.1,43,50,11
33,7,4,batch_033,Team 02,Sponsorship Growth,low_cost_volume,Low-cost volume,7,6,36.7,2631.66,43389.28,40757.62,346,0.8214,0.1964,33466.04,14000.0,19466.04,False,15.81,0,74,43
34,6,4,batch_034,Team 05,Community / Club,cash_conservative,Cash conservative,1,2,72.0,10035.01,26730.12,16695.11,209,0.7394,0.2574,51465.72,0.0,51465.72,False,46.7,59,12,61
34,6,4,batch_034,Team 03,Engineering Challenger,balanced_sop,Balanced S&OP,2,1,72.0,8115.26,34483.0,26367.74,207,0.9946,0.1021,44617.12,4000.0,40617.12,True,73.67,0,0,95
34,6,4,batch_034,Team 01,Premium Quality,premium_quality,Premium quality,3,3,64.0,7049.37,33518.88,26469.51,178,0.8618,0.1518,48087.02,0.0,48087.02,False,80.21,14,14,68
34,6,4,batch_034,Team 04,Low-Cost Volume,innovation_leap,Innovation leap,4,5,16.0,6138.27,36396.26,30257.99,235,0.8101,0.5121,16640.62,28000.0,-11359.380000000001,True,41.13,19,34,210
34,6,4,batch_034,Team 06,Premium Quality,aggressive_growth,Aggressive growth,5,4,36.0,-3892.33,35345.28,39237.61,208,0.9951,0.33,34573.32,40000.0,-5426.68,True,80.98,0,0,235
34,6,4,batch_034,Team 02,Sponsorship Growth,low_cost_volume,Low-cost volume,6,6,8.0,-10666.61,36363.36,47029.97,287,0.9486,0.474,867.68,14000.0,-13132.32,True,40.55,0,14,145
35,4,4,batch_035,Team 01,Premium Quality,premium_quality,Premium quality,1,1,60.0,7044.79,34192.8,27148.01,182,0.4578,0.5307,56233.31,0.0,56233.31,False,24.37,200,14,0
35,4,4,batch_035,Team 03,Engineering Challenger,balanced_sop,Balanced S&OP,2,2,53.3,5468.67,32617.0,27148.33,198,0.4715,0.4949,55870.12,4000.0,51870.12,False,20.73,196,24,0
35,4,4,batch_035,Team 02,Sponsorship Growth,low_cost_volume,Low-cost volume,3,3,46.7,-3341.51,45742.4,49083.91,371,0.5776,0.2579,9560.75,14000.0,-4439.25,False,0.0,187,83,0
35,4,4,batch_035,Team 04,Low-Cost Volume,innovation_leap,Innovation leap,4,4,32.0,-3733.79,35726.25,39460.04,340,0.586,0.3661,39378.09,28000.0,11378.089999999997,True,9.87,207,32,0
36,5,4,batch_036,Team 01,Premium Quality,premium_quality,Premium quality,1,1,90.0,10819.07,35318.16,24499.09,186,0.9379,0.1437,54005.5,0.0,54005.5,False,82.65,0,11,79
36,5,4,batch_036,Team 05,Community / Club,cash_conservative,Cash conservative,2,3,55.0,8311.35,23205.0,14893.65,181,0.6596,0.2719,50121.19,0.0,50121.19,False,29.56,81,12,0
36,5,4,batch_036,Team 03,Engineering Challenger,balanced_sop,Balanced S&OP,3,2,60.0,8009.8,31872.0,23862.2,193,0.8936,0.074,53676.42,4000.0,49676.42,False,69.36,0,22,19
36,5,4,batch_036,Team 04,Low-Cost Volume,innovation_leap,Innovation leap,4,4,17.0,7193.52,35157.47,27963.95,216,0.8033,0.6125,21430.44,28000.0,-6569.560000000001,True,38.9,17,34,246
36,5,4,batch_036,Team 02,Sponsorship Growth,low_cost_volume,Low-cost volume,5,5,12.0,-1987.07,40437.76,42424.83,319,0.9568,0.6572,1512.93,15120.34,-13607.41,True,0.0,0,13,49
37,5,4,batch_037,Team 05,Community / Club,cash_conservative,Cash conservative,1,2,70.0,9991.0,26968.8,16977.8,211,0.7474,0.2564,53556.12,0.0,53556.12,False,47.71,57,12,33
37,5,4,batch_037,Team 01,Premium Quality,premium_quality,Premium quality,2,1,70.0,6557.51,33637.68,27080.17,177,0.9842,0.1109,43114.38,0.0,43114.38,False,83.49,0,1,82
37,5,4,batch_037,Team 03,Engineering Challenger,balanced_sop,Balanced S&OP,3,3,62.0,3589.16,30759.0,27169.84,186,0.9976,0.0727,37850.73,4000.0,33850.73,True,73.5,0,0,117
37,5,4,batch_037,Team 04,Low-Cost Volume,innovation_leap,Innovation leap,4,5,12.0,-3272.05,36570.66,39842.71,245,0.9096,0.3912,7437.93,28000.0,-20562.07,True,44.94,0,23,197
37,5,4,batch_037,Team 02,Sponsorship Growth,low_cost_volume,Low-cost volume,5,4,12.0,-13191.98,34990.56,48182.54,278,0.9963,0.5425,0.0,17375.26,-17375.26,True,41.98,0,0,151
38,7,4,batch_038,Team 05,Community / Club,cash_conservative,Cash conservative,1,1,70.0,7366.18,24429.0,17062.82,191,0.7741,0.1776,43553.34,0.0,43553.34,False,51.38,42,12,117
38,7,4,batch_038,Team 01,Premium Quality,premium_quality,Premium quality,2,2,66.7,5104.47,31952.88,26848.41,167,0.9934,0.1751,33129.81,0.0,33129.81,False,84.56,0,0,144
38,7,4,batch_038,Team 07,Sponsorship Growth,premium_quality,Premium quality,3,3,66.7,3135.26,40428.72,37293.46,263,0.9954,0.162,22104.93,0.0,22104.93,False,76.14,0,0,251
38,7,4,batch_038,Team 03,Engineering Challenger,balanced_sop,Balanced S&OP,4,4,48.7,1475.13,28489.0,27013.87,171,0.9936,0.1621,26956.01,4000.0,22956.01,True,74.22,0,0,193
38,7,4,batch_038,Team 04,Low-Cost Volume,innovation_leap,Innovation leap,5,5,28.7,-2732.92,36652.25,39385.17,233,0.9973,0.4767,4267.08,32323.27,-28056.190000000002,True,45.97,0,0,266
38,7,4,batch_038,Team 06,Premium Quality,aggressive_growth,Aggressive growth,6,6,25.3,-10698.43,29224.32,39922.75,172,0.9994,0.6152,16075.54,40000.0,-23924.46,True,81.64,0,0,335
38,7,4,batch_038,Team 02,Sponsorship Growth,low_cost_volume,Low-cost volume,7,7,12.0,-13874.79,33454.08,47328.87,263,0.9958,0.6863,0.0,20472.29,-20472.29,True,45.11,0,0,202
39,8,4,batch_039,Team 01,Premium Quality,premium_quality,Premium quality,1,2,77.1,7810.12,34024.32,26214.2,181,0.7891,0.1643,55077.82,0.0,55077.82,False,68.92,33,14,31
39,8,4,batch_039,Team 07,Sponsorship Growth,premium_quality,Premium quality,2,1,82.9,7514.38,43882.56,36368.18,293,0.833,0.1391,48639.68,0.0,48639.68,False,60.33,35,23,72
39,8,4,batch_039,Team 03,Engineering Challenger,balanced_sop,Balanced S&OP,3,3,71.4,6826.41,32617.0,25790.59,198,0.8203,0.0987,49223.07,4000.0,45223.07,False,54.06,18,24,0
39,8,4,batch_039,Team 05,Community / Club,cash_conservative,Cash conservative,4,4,45.7,6682.75,22996.92,16314.17,179,0.6151,0.2796,44832.29,0.0,44832.29,False,17.68,98,12,0
39,8,4,batch_039,Team 08,Engineering Challenger,low_cost_volume,Low-cost volume,5,5,43.4,3566.38,34957.12,31390.74,241,0.9342,0.2879,21206.47,14000.0,7206.470000000001,True,25.52,0,16,0
39,8,4,batch_039,Team 04,Low-Cost Volume,innovation_leap,Innovation leap,6,6,20.6,-2226.67,36732.57,38959.24,260,0.8251,0.3309,15345.8,28000.0,-12654.2,True,36.38,20,34,158
39,8,4,batch_039,Team 06,Premium Quality,aggressive_growth,Aggressive growth,7,7,14.9,-3319.46,35049.6,38369.06,207,0.7998,0.2881,46177.13,40000.0,6177.129999999997,True,56.47,1,50,46
39,8,4,batch_039,Team 02,Sponsorship Growth,low_cost_volume,Low-cost volume,8,8,12.0,-3990.79,42488.16,46478.95,341,0.9406,0.4845,0.0,22549.45,-22549.45,True,0.0,0,20,27
40,9,4,batch_040,Team 07,Sponsorship Growth,premium_quality,Premium quality,1,1,87.5,11279.58,44400.96,33121.38,296,0.8283,0.1536,61583.21,0.0,61583.21,False,64.21,37,23,76
40,9,4,batch_040,Team 01,Premium Quality,premium_quality,Premium quality,2,2,75.0,10359.01,34361.28,24002.27,183,0.7848,0.1788,63264.06,0.0,63264.06,False,74.3,35,14,35
40,9,4,batch_040,Team 03,Engineering Challenger,balanced_sop,Balanced S&OP,3,3,72.5,9118.95,32617.0,23498.05,198,0.7961,0.1099,57762.29,4000.0,53762.29,False,56.58,26,24,0
40,9,4,batch_040,Team 05,Community / Club,cash_conservative,Cash conservative,4,4,45.0,8295.43,22996.92,14701.49,179,0.587,0.3138,50972.81,0.0,50972.81,False,17.06,113,12,0
40,9,4,batch_040,Team 04,Low-Cost Volume,innovation_leap,Innovation leap,5,8,19.5,8222.6,35585.13,27362.53,238,0.7613,0.5277,30441.94,28000.0,2441.9399999999987,True,31.67,39,34,193
40,9,4,batch_040,Team 08,Engineering Challenger,low_cost_volume,Low-cost volume,6,5,44.5,6339.9,34957.12,28617.22,241,0.8936,0.2183,29658.42,14000.0,15658.419999999998,True,25.69,0,28,0
40,9,4,batch_040,Team 02,Sponsorship Growth,low_cost_volume,Low-cost volume,7,7,27.0,1380.48,43260.8,41880.32,345,0.9307,0.4426,4963.46,14000.0,-9036.54,True,0.0,0,24,23
40,9,4,batch_040,Team 06,Premium Quality,aggressive_growth,Aggressive growth,8,6,32.0,816.43,35798.4,34981.97,212,0.8466,0.2556,59799.28,40000.0,19799.28,True,61.43,0,37,31
40,9,4,batch_040,Team 09,Low-Cost Volume,balanced_sop,Balanced S&OP,9,9,7.0,-7839.17,26366.0,34205.17,256,0.814,0.4824,2843.73,4000.0,-1156.27,True,25.09,12,46,276
41,5,4,batch_041,Team 01,Premium Quality,premium_quality,Premium quality,1,1,70.0,10995.07,34192.8,23197.73,182,0.4972,0.4887,72027.84,0.0,72027.84,False,21.43,169,14,0
41,5,4,batch_041,Team 03,Engineering Challenger,balanced_sop,Balanced S&OP,2,2,60.0,9513.39,32617.0,23103.61,198,0.5134,0.4469,72050.26,4000.0,68050.26,False,17.29,163,24,0
41,5,4,batch_041,Team 04,Low-Cost Volume,innovation_leap,Innovation leap,3,3,47.0,9118.6,34682.34,25563.74,313,0.6551,0.3356,66004.14,28000.0,38004.14,True,10.01,129,34,0
41,5,4,batch_041,Team 05,Community / Club,cash_conservative,Cash conservative,4,5,25.0,8759.29,22996.92,14237.63,179,0.38,0.5622,68909.64,0.0,68909.64,False,0.0,278,12,0
41,5,4,batch_041,Team 02,Sponsorship Growth,low_cost_volume,Low-cost volume,5,4,40.0,4195.29,45494.24,41298.95,369,0.6608,0.1411,35180.73,14000.0,21180.730000000003,False,0.0,105,83,0
42,8,4,batch_042,Team 01,Premium Quality,premium_quality,Premium quality,1,2,80.0,7880.91,33013.44,25132.53,175,0.8436,0.1314,58072.46,0.0,58072.46,False,72.38,18,14,40
42,8,4,batch_042,Team 03,Engineering Challenger,balanced_sop,Balanced S&OP,2,1,85.7,7720.14,32319.0,24598.86,196,0.9039,0.0707,53133.17,4000.0,49133.17,False,57.09,0,20,2
42,8,4,batch_042,Team 05,Community / Club,cash_conservative,Cash conservative,3,3,54.3,7175.21,22684.8,15509.59,176,0.6748,0.2763,47413.31,0.0,47413.31,False,20.31,71,12,3
42,8,4,batch_042,Team 07,Sponsorship Growth,premium_quality,Premium quality,4,4,54.3,4766.89,39813.12,35046.23,260,0.8565,0.1503,46907.83,0.0,46907.83,False,60.74,19,23,130
42,8,4,batch_042,Team 04,Low-Cost Volume,innovation_leap,Innovation leap,5,6,23.4,4663.14,33500.88,28837.74,207,0.8615,0.6455,20505.48,28000.0,-7494.52,True,36.44,0,32,223
