round_number,team_name,archetype,active_product_count,active_project_count,launch_ready_project_count,launched_project_count,retired_product_count,total_forecast_units,total_actual_demand_units,forecast_error_units,absolute_forecast_error_units,forecast_wape,service_gap_units,weighted_average_selling_price,planned_production_units,actual_production_units,effective_capacity_units,utilization_pct,weighted_material_unit_cost,defect_rate,good_units_produced,demand_allocated,sales_units,lost_sales_units,backlog_units_end,ending_inventory,ending_raw_material_inventory,fill_rate,revenue,procurement_cost,production_cost,holding_cost,warranty_cost,backlog_cost,expansion_cost,innovation_investment,interest_expense,working_capital_requirement,planned_borrowing_amount,automatic_borrowing_amount,ending_cash_balance,short_term_debt_balance,liquidity_stress_flag,total_cost,profit,contribution_margin_per_unit,reputation_after_round,average_portfolio_tech_generation,cannibalized_demand_units,beginning_finished_goods_inventory,beginning_raw_material_inventory,raw_material_units_received,raw_material_units_consumed,raw_material_order_qty,backlog_units_start,launch_events_text,notes,run_id,team_count,market_scenario,market_label
3,Team 03,Engineering Challenger,2,1,0,0,0,200,242.66,42.66,42.66,0.1758,37,162.84,200,200,331,60.42,42.4,0.005,198,242.66,225,13,24,2,122,0.8566,36640.0,9158.4,11921.9,256.0,50.62,240.0,864.0,2500.0,66.0,5826.82,1000.0,0.0,53925.71,3000.0,False,25056.92,11583.08,68.93,66.52,2.0,7.99,29,106,216,200,216,20,,"Portfolio forecast WAPE was 17.58% against realized demand. Lost 13 sales units across the portfolio. Carried 24 backlog units into next round. Used $1,000.00 of planned borrowing.",22,8,batch_022,Batch market 022
3,Team 04,Low-Cost Volume,3,1,1,0,0,355,322.49,-32.51,119.05,0.3692,77,106.66,348,348,467,74.52,33.5,0.0403,333,322.49,272,41,36,240,38,0.7761,29012.55,11088.5,15056.43,1515.99,497.64,360.0,936.0,9000.0,462.0,22846.74,7000.0,0.0,18240.43,21000.0,True,38916.56,-9904.01,8.71,37.99,1.33,14.28,179,55,331,348,331,28,,"Portfolio forecast WAPE was 36.92% against realized demand. Lost 41 sales units across the portfolio. Carried 36 backlog units into next round. Used $7,000.00 of planned borrowing. Liquidity stress flagged this round.",22,8,batch_022,Batch market 022
3,Team 05,Community / Club,3,1,0,0,0,207,344.24,137.24,137.24,0.3987,128,126.17,225,218,303,71.95,34.58,0.0187,213,344.24,227,116,12,2,0,0.6372,28641.6,6362.72,9910.39,12.0,191.46,120.0,0.0,750.0,0.0,160.08,0.0,0.0,54031.62,0.0,False,17346.57,11295.03,53.64,41.39,1.67,28.64,16,34,184,218,184,12,,Portfolio forecast WAPE was 39.87% against realized demand. Lost 116 sales units across the portfolio. Carried 12 backlog units into next round.,22,8,batch_022,Batch market 022
3,Team 06,Premium Quality,2,1,0,0,0,278,242.29,-35.71,52.79,0.2179,0,170.95,236,236,361,65.37,43.91,0.005,234,242.29,241,0,0,74,166,0.9947,41199.36,13480.37,15407.52,776.0,54.23,0.0,2232.0,4000.0,660.0,19869.57,10000.0,0.0,54809.32,30000.0,True,36610.12,4589.24,50.86,78.95,2.0,9.5,81,95,307,236,307,0,,"Portfolio forecast WAPE was 21.79% against realized demand. Used $10,000.00 of planned borrowing. Liquidity stress flagged this round.",22,8,batch_022,Batch market 022
3,Team 07,Sponsorship Growth,3,1,0,0,0,283,339.56,56.56,58.04,0.1709,53,151.79,289,289,365,79.18,46.6,0.0146,283,339.56,309,30,23,34,31,0.8523,46904.4,13467.4,16513.05,266.0,204.0,230.0,1152.0,3000.0,0.0,4971.71,0.0,0.0,50685.69,0.0,False,34832.45,12071.95,54.11,62.7,2.0,13.89,60,31,289,289,289,23,,Portfolio forecast WAPE was 17.09% against realized demand. Lost 30 sales units across the portfolio. Carried 23 backlog units into next round.,22,8,batch_022,Batch market 022
3,Team 08,Engineering Challenger,2,1,0,0,0,264,239.89,-24.11,24.11,0.1005,51,145.05,244,244,377,64.72,38.01,0.0082,241,239.89,241,0,51,0,59,0.8228,34957.12,11517.03,14659.9,118.0,88.25,510.0,1872.0,1500.0,231.0,3817.59,3500.0,0.0,35676.76,10500.0,False,30496.18,4460.94,36.07,51.65,2.0,7.67,0,0,303,244,303,53,,"Portfolio forecast WAPE was 10.05% against realized demand. Carried 51 backlog units into next round. Used $3,500.00 of planned borrowing.",22,8,batch_022,Batch market 022
4,Team 01,Premium Quality,2,1,0,0,0,180,261.21,81.21,81.21,0.3109,84,186.96,184,184,309,59.55,51.34,0.005,182,261.21,191,70,14,0,76,0.694,35709.12,9446.56,11835.48,152.0,42.97,140.0,936.0,3000.0,0.0,3901.84,0.0,0.0,62565.72,0.0,False,25553.01,10156.11,75.31,64.51,2.0,6.55,9,76,184,184,184,14,,Portfolio forecast WAPE was 31.09% against realized demand. Lost 70 sales units across the portfolio. Carried 14 backlog units into next round.,22,8,batch_022,Batch market 022
4,Team 02,Sponsorship Growth,3,1,0,0,0,415,364.91,-50.09,59.07,0.1619,58,124.73,384,384,445,86.29,37.82,0.032,370,364.91,353,0,58,37,184,0.8549,44029.92,18002.32,22306.78,590.01,505.12,580.0,2088.0,1500.0,308.0,12607.57,3500.0,0.0,16894.78,14000.0,False,45880.23,-1850.31,9.11,24.82,2.0,10.27,20,92,476,384,476,48,,"Portfolio forecast WAPE was 16.19% against realized demand. Carried 58 backlog units into next round. Used $3,500.00 of planned borrowing.",22,8,batch_022,Batch market 022
4,Team 03,Engineering Challenger,2,1,0,0,0,200,272.43,72.43,72.43,0.2659,96,164.57,200,200,343,58.31,43.3,0.005,198,272.43,200,72,24,0,138,0.6747,32915.0,9352.8,12148.8,276.0,45.0,240.0,864.0,2500.0,88.0,6575.4,1000.0,0.0,62326.11,4000.0,False,25514.6,7400.4,56.84,61.05,2.0,5.71,2,122,216,200,216,24,,"Portfolio forecast WAPE was 26.59% against realized demand. Lost 72 sales units across the portfolio. Carried 24 backlog units into next round. Used $1,000.00 of planned borrowing.",22,8,batch_022,Batch market 022
4,Team 04,Low-Cost Volume,3,0,0,1,2,345,365.35,20.35,135.65,0.3713,85,105.93,338,338,480,70.42,34.21,0.0429,322,365.35,280,51,34,115,31,0.7664,37392.28,10981.41,14934.86,752.0,544.46,340.0,936.0,0,616.0,14276.05,7000.0,0.0,33527.98,28000.0,True,29104.73,8287.55,11.42,30.24,1.33,22.43,240,38,331,338,321,0,"Launched Team 04 NextGen into slot C, replacing Flex Edge","Launched Team 04 NextGen into slot C, replacing Flex Edge Portfolio forecast WAPE was 37.13% against realized demand. Lost 51 sales units across the portfolio. Carried 34 backlog units into next round. Generated $7,732.93 from retirement liquidation. Used $7,000.00 of planned borrowing. Liquidity stress flagged this round.",22,8,batch_022,Batch market 022
4,Team 05,Community / Club,3,1,0,0,0,201,368.22,167.22,167.22,0.4541,198,128.2,219,184,303,60.73,35.31,0.0164,179,368.22,181,186,12,0,0,0.476,23205.0,6355.8,8553.92,0.0,134.08,120.0,0.0,750.0,0.0,0.0,0.0,0.0,61322.82,0.0,False,15913.8,7291.2,45.09,26.77,1.67,20.46,2,0,184,184,180,12,,Portfolio forecast WAPE was 45.41% against realized demand. Lost 186 sales units across the portfolio. Carried 12 backlog units into next round.,22,8,batch_022,Batch market 022
4,Team 06,Premium Quality,2,1,0,0,0,278,274.4,-3.6,29.04,0.1058,32,166.71,236,236,392,60.2,44.84,0.005,234,274.4,241,0,32,67,237,0.8783,40177.92,13765.88,15704.76,876.0,54.23,320.0,2232.0,4000.0,880.0,24089.91,10000.0,0.0,67154.37,40000.0,True,37832.87,2345.05,44.2,80.5,2.0,7.0,74,166,307,236,307,0,,"Portfolio forecast WAPE was 10.58% against realized demand. Carried 32 backlog units into next round. Used $10,000.00 of planned borrowing. Liquidity stress flagged this round.",22,8,batch_022,Batch market 022
4,Team 07,Sponsorship Growth,3,1,0,0,0,283,392.09,109.09,109.09,0.2782,106,148.24,289,289,381,75.85,47.59,0.0113,284,392.09,308,83,23,10,31,0.742,45658.08,13753.51,16829.62,122.0,157.15,230.0,1152.0,3000.0,0.0,2533.53,0.0,0.0,61099.49,0.0,False,35244.28,10413.8,48.43,58.48,2.0,11.31,34,31,289,289,289,23,,Portfolio forecast WAPE was 27.82% against realized demand. Lost 83 sales units across the portfolio. Carried 23 backlog units into next round.,22,8,batch_022,Batch market 022
4,Team 08,Engineering Challenger,2,1,0,0,0,264,270.39,6.39,6.39,0.0236,78,144.99,244,244,403,60.55,38.81,0.005,242,270.39,242,25,53,0,118,0.753,35088.24,11759.43,14947.58,236.0,54.46,530.0,1872.0,1500.0,308.0,6679.58,3500.0,0.0,43057.53,14000.0,False,31207.47,3880.77,34.41,50.14,2.0,5.46,0,59,303,244,303,51,,"Portfolio forecast WAPE was 2.36% against realized demand. Lost 25 sales units across the portfolio. Carried 53 backlog units into next round. Used $3,500.00 of planned borrowing.",22,8,batch_022,Batch market 022
1,Team 01,Premium Quality,2,1,0,0,0,180,148.64,-31.36,31.36,0.211,0,189.42,184,184,270,68.15,41.33,0.005,182,148.64,147,0,0,35,76,0.989,27844.56,7604.72,9811.68,362.0,33.08,0.0,936.0,3000.0,0.0,6453.98,0.0,0.0,31681.08,0.0,False,21747.48,6097.08,70.71,70.36,2.0,0.0,0,260,0,184,184,0,,Portfolio forecast WAPE was 21.10% against realized demand.,23,6,batch_023,Batch market 023
1,Team 02,Sponsorship Growth,3,1,0,0,0,415,225.13,-189.87,189.87,0.8434,0,125.58,384,320,358,89.39,30.44,0.0344,307,225.13,224,0,0,83,0,0.995,28130.08,14489.44,15388.18,498.0,343.29,0.0,2088.0,1500.0,77.0,7042.83,3500.0,0.0,26430.17,3500.0,False,34383.91,-6253.83,-9.33,63.11,2.0,0.0,0,320,0,320,476,0,,"Portfolio forecast WAPE was 84.34% against realized demand. Used $3,500.00 of planned borrowing.",23,6,batch_023,Batch market 023
1,Team 03,Engineering Challenger,2,1,0,0,0,200,152.46,-47.54,47.54,0.3118,0,167.88,200,200,307,65.15,34.85,0.005,198,152.46,152,0,0,46,90,0.997,25518.0,7527.6,10012.0,456.0,34.2,0.0,864.0,2500.0,22.0,7192.36,1000.0,0.0,32246.2,1000.0,False,21415.8,4102.2,52.26,62.47,2.0,0.0,0,290,0,200,216,0,,"Portfolio forecast WAPE was 31.18% against realized demand. Used $1,000.00 of planned borrowing.",23,6,batch_023,Batch market 023
1,Team 04,Low-Cost Volume,3,1,0,0,0,355,206.67,-148.33,148.33,0.7177,0,107.37,348,348,441,78.91,27.54,0.0411,333,206.67,206,0,0,127,72,0.9968,22117.2,9115.74,12578.13,906.0,387.16,0.0,936.0,9000.0,154.0,11120.75,7000.0,0.0,25272.17,7000.0,False,33077.03,-10959.83,0.18,48.37,1.33,10.0,0,420,0,348,331,0,,"Portfolio forecast WAPE was 71.77% against realized demand. Used $7,000.00 of planned borrowing.",23,6,batch_023,Batch market 023
1,Team 05,Community / Club,3,1,0,0,0,207,217.19,10.19,40.29,0.1855,19,129.98,225,225,303,74.26,28.43,0.0179,220,217.19,196,7,12,24,75,0.9024,25475.52,5231.12,8537.49,294.0,156.3,120.0,0.0,750.0,0.0,3725.24,0.0,0.0,33426.61,0.0,False,15088.91,10386.61,58.93,60.65,1.67,11.13,0,300,0,225,184,0,,Portfolio forecast WAPE was 18.55% against realized demand. Lost 7 sales units across the portfolio. Carried 12 backlog units into next round.,23,6,batch_023,Batch market 023
1,Team 06,Premium Quality,2,1,0,0,0,278,152.91,-125.09,125.09,0.8181,0,168.24,236,236,299,78.93,36.1,0.005,234,152.91,152,0,0,82,24,0.994,25572.48,11082.7,12913.6,540.0,34.2,0.0,2232.0,4000.0,220.0,9813.53,10000.0,0.0,30133.98,10000.0,False,31022.5,-5450.02,10.14,70.43,2.0,0.0,0,260,0,236,307,0,,"Portfolio forecast WAPE was 81.81% against realized demand. Used $10,000.00 of planned borrowing.",23,6,batch_023,Batch market 023
2,Team 01,Premium Quality,2,1,0,0,0,180,179.75,-0.25,20.47,0.1139,0,190.26,184,184,283,65.02,42.4,0.005,182,179.75,179,0,0,38,76,0.9958,34056.72,7801.6,10025.99,380.0,40.28,0.0,936.0,3000.0,0.0,6904.18,0.0,0.0,43553.93,0.0,False,22183.87,11872.85,90.44,74.82,2.0,0.0,35,76,184,184,184,0,,Portfolio forecast WAPE was 11.39% against realized demand.,23,6,batch_023,Batch market 023
2,Team 02,Sponsorship Growth,3,1,0,0,0,415,244.17,-170.83,170.83,0.6996,159,116.82,384,0,387,0.0,31.23,0.0963,0,244.17,83,76,83,0,0,0.3399,9695.84,14865.48,0.0,0.0,120.74,830.0,2088.0,1500.0,154.0,1050.0,3500.0,0.0,20067.79,7000.0,True,19558.22,-9862.38,-63.74,38.74,2.0,5.59,83,0,0,0,476,0,,"Portfolio forecast WAPE was 69.96% against realized demand. Lost 76 sales units across the portfolio. Carried 83 backlog units into next round. Used $3,500.00 of planned borrowing. Liquidity stress flagged this round.",23,6,batch_023,Batch market 023
2,Team 03,Engineering Challenger,2,1,0,0,0,200,184.02,-15.98,28.1,0.1527,0,167.36,200,200,319,62.7,35.75,0.005,198,184.02,183,0,0,61,106,0.9945,30627.0,7722.0,10239.8,578.0,41.17,0.0,864.0,2500.0,44.0,9393.39,1000.0,0.0,41884.23,2000.0,False,21988.97,8638.03,68.98,66.91,2.0,0.0,46,90,216,200,216,0,,"Portfolio forecast WAPE was 15.27% against realized demand. Used $1,000.00 of planned borrowing.",23,6,batch_023,Batch market 023
2,Team 04,Low-Cost Volume,3,1,0,0,0,355,245.12,-109.88,109.88,0.4483,0,107.84,348,348,454,76.65,28.25,0.0402,333,245.12,243,0,0,217,55,0.9914,26204.85,9350.75,12874.2,1412.0,442.4,0.0,936.0,9000.0,308.0,17811.88,7000.0,0.0,24153.67,14000.0,True,34323.35,-8118.5,14.56,48.02,1.33,11.57,127,72,331,348,331,0,,"Portfolio forecast WAPE was 44.83% against realized demand. Used $7,000.00 of planned borrowing. Liquidity stress flagged this round.",23,6,batch_023,Batch market 023
2,Team 05,Community / Club,3,1,0,0,0,207,246.19,39.19,66.17,0.2688,60,128.14,225,225,303,74.26,29.16,0.016,220,246.19,197,48,12,47,34,0.763,25242.96,5365.44,8739.09,350.0,141.88,120.0,0.0,750.0,0.0,4187.46,0.0,0.0,43203.16,0.0,False,15466.41,9776.55,55.82,56.75,1.67,20.87,24,75,184,225,184,12,,Portfolio forecast WAPE was 26.88% against realized demand. Lost 48 sales units across the portfolio. Carried 12 backlog units into next round.,23,6,batch_023,Batch market 023
2,Team 06,Premium Quality,2,1,0,0,0,278,184.74,-93.26,93.26,0.5048,0,168.9,236,236,330,71.52,37.03,0.005,234,184.74,183,0,0,133,95,0.9906,30908.16,11368.21,13209.72,988.0,41.17,0.0,2232.0,4000.0,440.0,18887.3,10000.0,0.0,38763.04,20000.0,True,32279.1,-1370.94,34.37,74.07,2.0,0.0,82,24,307,236,307,0,,"Portfolio forecast WAPE was 50.48% against realized demand. Used $10,000.00 of planned borrowing. Liquidity stress flagged this round.",23,6,batch_023,Batch market 023
3,Team 01,Premium Quality,2,1,0,0,0,180,203.58,23.58,50.9,0.25,34,189.85,184,184,296,62.16,43.46,0.005,182,203.58,169,20,14,51,76,0.8301,32084.64,7996.64,10241.27,458.0,38.03,140.0,936.0,3000.0,0.0,8358.03,0.0,0.0,52828.63,0.0,False,22809.94,9274.7,81.71,74.57,2.0,7.6,38,76,184,184,184,0,,Portfolio forecast WAPE was 25.00% against realized demand. Lost 20 sales units across the portfolio. Carried 14 backlog units into next round.,23,6,batch_023,Batch market 023
3,Team 02,Sponsorship Growth,3,1,0,0,0,415,276.62,-138.38,138.38,0.5003,24,125.59,384,384,416,92.31,32.01,0.0317,371,276.62,333,0,24,38,92,0.926,41821.12,15236.76,19028.66,412.0,470.19,240.0,2088.0,1500.0,231.0,7619.34,3500.0,0.0,26182.3,10500.0,False,39206.61,2614.51,21.28,38.66,2.0,11.44,0,0,476,384,476,83,,"Portfolio forecast WAPE was 50.03% against realized demand. Carried 24 backlog units into next round. Used $3,500.00 of planned borrowing.",23,6,batch_023,Batch market 023
3,Team 03,Engineering Challenger,2,1,0,0,0,200,207.05,7.05,7.05,0.034,5,164.5,200,200,331,60.42,36.65,0.005,198,207.05,201,0,5,58,122,0.9708,33064.0,7916.4,10466.7,592.0,45.22,50.0,864.0,2500.0,66.0,10082.34,1000.0,0.0,53447.91,3000.0,False,22500.32,10563.68,72.81,70.82,2.0,7.1,61,106,216,200,216,0,,"Portfolio forecast WAPE was 3.40% against realized demand. Carried 5 backlog units into next round. Used $1,000.00 of planned borrowing.",23,6,batch_023,Batch market 023
3,Team 04,Low-Cost Volume,3,1,0,0,0,355,278.94,-76.06,112.92,0.4048,16,107.94,348,348,467,74.52,28.95,0.0394,333,278.94,262,0,16,288,38,0.9393,28279.65,9582.45,13167.63,1803.99,466.42,160.0,936.0,9000.0,462.0,23485.05,7000.0,0.0,23854.83,21000.0,True,35578.49,-7298.84,19.33,46.58,1.33,12.92,217,55,331,348,331,0,,"Portfolio forecast WAPE was 40.48% against realized demand. Carried 16 backlog units into next round. Used $7,000.00 of planned borrowing. Liquidity stress flagged this round.",23,6,batch_023,Batch market 023
3,Team 05,Community / Club,3,1,0,0,0,207,290.81,83.81,83.81,0.2882,81,127.02,225,218,303,71.95,29.89,0.0161,213,290.81,220,69,12,40,0,0.7265,27943.92,5499.76,8664.83,240.0,160.04,120.0,0.0,750.0,0.0,2785.48,0.0,0.0,55712.45,0.0,False,15434.63,12509.29,61.91,51.61,1.67,24.66,47,34,184,218,184,12,,Portfolio forecast WAPE was 28.82% against realized demand. Lost 69 sales units across the portfolio. Carried 12 backlog units into next round.,23,6,batch_023,Batch market 023
3,Team 06,Premium Quality,2,1,0,0,0,278,208.0,-70.0,70.0,0.3365,0,171.61,236,236,361,65.37,37.96,0.005,234,208.0,207,0,0,160,166,0.9952,35523.84,11653.72,13508.2,1292.0,46.58,0.0,2232.0,4000.0,660.0,26033.06,10000.0,0.0,50894.38,30000.0,True,33392.5,2131.34,49.83,77.77,2.0,7.8,133,95,307,236,307,0,,"Portfolio forecast WAPE was 33.65% against realized demand. Used $10,000.00 of planned borrowing. Liquidity stress flagged this round.",23,6,batch_023,Batch market 023
4,Team 01,Premium Quality,2,1,0,0,0,180,226.18,46.18,46.18,0.2042,55,187.66,184,184,309,59.55,44.53,0.005,182,226.18,184,41,14,49,76,0.7661,34529.76,8193.52,10457.42,446.0,41.4,140.0,936.0,3000.0,0.0,8351.11,0.0,0.0,64144.05,0.0,False,23214.34,11315.42,86.07,72.16,2.0,5.31,51,76,184,184,184,14,,Portfolio forecast WAPE was 20.42% against realized demand. Lost 41 sales units across the portfolio. Carried 14 backlog units into next round.,23,6,batch_023,Batch market 023
4,Team 02,Sponsorship Growth,3,1,0,0,0,415,328.43,-86.57,86.57,0.2636,30,124.34,384,384,445,86.29,32.8,0.0309,371,328.43,322,0,30,87,184,0.9137,40038.24,15612.8,19471.92,890.01,447.54,300.0,2088.0,1500.0,308.0,15400.41,3500.0,0.0,29102.27,14000.0,True,40618.27,-580.03,13.99,37.6,2.0,9.89,38,92,476,384,476,24,,"Portfolio forecast WAPE was 26.36% against realized demand. Carried 30 backlog units into next round. Used $3,500.00 of planned borrowing. Liquidity stress flagged this round.",23,6,batch_023,Batch market 023
4,Team 03,Engineering Challenger,2,1,0,0,0,200,232.71,32.71,32.71,0.1406,35,164.5,200,200,343,58.31,37.55,0.005,198,232.71,201,11,24,55,138,0.8456,33064.0,8110.8,10694.7,606.0,45.22,240.0,864.0,2500.0,88.0,10788.19,1000.0,0.0,64363.19,4000.0,True,23148.72,9915.28,70.71,70.75,2.0,5.25,58,122,216,200,216,5,,"Portfolio forecast WAPE was 14.06% against realized demand. Lost 11 sales units across the portfolio. Carried 24 backlog units into next round. Used $1,000.00 of planned borrowing. Liquidity stress flagged this round.",23,6,batch_023,Batch market 023
4,Team 04,Low-Cost Volume,3,1,1,0,1,345,315.85,-29.15,66.65,0.211,40,105.75,338,338,480,70.42,29.66,0.0399,323,315.85,290,6,34,138,31,0.8739,39140.12,9520.86,13096.77,890.0,519.86,340.0,936.0,9000.0,616.0,14559.74,7000.0,0.0,35075.46,28000.0,True,34919.49,4220.63,25.96,43.46,1.33,11.48,288,38,331,338,321,16,,"Portfolio forecast WAPE was 21.10% against realized demand. Lost 6 sales units across the portfolio. Carried 34 backlog units into next round. Generated $8,473.82 from retirement liquidation. Used $7,000.00 of planned borrowing. Liquidity stress flagged this round.",23,6,batch_023,Batch market 023
4,Team 05,Community / Club,3,1,0,0,0,201,309.61,108.61,108.61,0.3508,102,126.53,219,184,303,60.73,30.62,0.0164,179,309.61,219,90,12,0,0,0.6809,27709.32,5511.6,7500.16,0.0,166.54,120.0,0.0,750.0,0.0,0.0,0.0,0.0,69373.47,0.0,False,14048.3,13661.02,66.35,44.84,1.67,18.18,40,0,184,184,180,12,,Portfolio forecast WAPE was 35.08% against realized demand. Lost 90 sales units across the portfolio. Carried 12 backlog units into next round.,23,6,batch_023,Batch market 023
4,Team 06,Premium Quality,2,1,0,0,0,278,233.2,-44.8,44.8,0.1921,0,170.36,236,236,392,60.2,38.89,0.005,234,233.2,232,0,0,162,237,0.9949,39523.2,11939.23,13804.32,1446.0,52.21,0.0,2232.0,4000.0,880.0,30992.96,10000.0,0.0,66063.82,40000.0,True,34353.76,5169.44,59.17,81.47,2.0,5.5,160,166,307,236,307,0,,"Portfolio forecast WAPE was 19.21% against realized demand. Used $10,000.00 of planned borrowing. Liquidity stress flagged this round.",23,6,batch_023,Batch market 023
1,Team 01,Premium Quality,2,1,0,0,0,180,88.22,-91.78,91.78,1.0404,0,189.47,184,184,270,68.15,46.1,0.005,182,88.22,88,0,0,94,76,0.9975,16673.04,8482.4,10775.74,716.0,19.8,0.0,936.0,3000.0,0.0,13342.0,0.0,0.0,18327.1,0.0,False,23929.94,-7256.9,-29.6,70.65,2.0,0.0,0,260,0,184,184,0,,Portfolio forecast WAPE was 104.04% against realized demand.,24,8,batch_024,Batch market 024
1,Team 02,Sponsorship Growth,3,1,0,0,0,415,127.17,-287.83,287.83,2.2633,0,126.79,384,320,358,89.39,33.96,0.0376,307,127.17,125,0,0,182,0,0.9829,15848.8,16164.96,17072.64,1092.0,209.08,0.0,2088.0,1500.0,77.0,16415.78,3500.0,0.0,10329.12,3500.0,False,38203.68,-22354.88,-140.78,62.52,2.0,0.0,0,320,0,320,476,0,,"Portfolio forecast WAPE was 226.33% against realized demand. Used $3,500.00 of planned borrowing.",24,8,batch_024,Batch market 024
1,Team 03,Engineering Challenger,2,1,0,0,0,200,90.3,-109.7,109.7,1.2148,0,168.06,200,200,307,65.15,38.88,0.005,198,90.3,90,0,0,108,90,0.9967,15125.0,8398.08,11031.4,828.0,20.26,0.0,864.0,2500.0,22.0,13805.2,1000.0,0.0,19605.26,1000.0,False,23663.74,-8538.74,-48.05,62.64,2.0,0.0,0,290,0,200,216,0,,"Portfolio forecast WAPE was 121.48% against realized demand. Used $1,000.00 of planned borrowing.",24,8,batch_024,Batch market 024
1,Team 04,Low-Cost Volume,3,1,0,0,0,355,110.69,-244.31,244.31,2.2072,0,107.96,348,348,441,78.91,30.71,0.0436,332,110.69,109,0,0,223,72,0.9847,11767.35,10165.01,13901.22,1482.0,217.38,0.0,936.0,9000.0,154.0,19017.42,7000.0,0.0,12143.74,7000.0,True,35855.61,-24088.26,-114.83,47.09,1.33,5.27,0,420,0,348,331,0,,"Portfolio forecast WAPE was 220.72% against realized demand. Used $7,000.00 of planned borrowing. Liquidity stress flagged this round.",24,8,batch_024,Batch market 024
1,Team 05,Community / Club,3,1,0,0,0,207,122.01,-84.99,84.99,0.6966,0,132.13,225,225,303,74.26,31.71,0.0206,219,122.01,121,0,0,98,75,0.9917,15987.48,5834.64,9437.73,738.0,110.55,0.0,0.0,750.0,0.0,9596.49,0.0,0.0,22156.56,0.0,False,16870.92,-883.44,5.0,62.7,1.67,5.98,0,300,0,225,184,0,,Portfolio forecast WAPE was 69.66% against realized demand.,24,8,batch_024,Batch market 024
1,Team 06,Premium Quality,2,1,0,0,0,278,90.83,-187.17,187.17,2.0607,0,168.41,236,236,299,78.93,40.27,0.005,234,90.83,90,0,0,144,24,0.9909,15156.48,12362.89,14244.28,912.0,20.25,0.0,2232.0,4000.0,220.0,16956.79,10000.0,0.0,16749.06,10000.0,True,33991.42,-18834.94,-127.45,69.81,2.0,0.0,0,260,0,236,307,0,,"Portfolio forecast WAPE was 206.07% against realized demand. Used $10,000.00 of planned borrowing. Liquidity stress flagged this round.",24,8,batch_024,Batch market 024
1,Team 07,Sponsorship Growth,3,1,0,0,0,283,132.92,-150.08,150.08,1.1291,0,155.11,289,289,333,86.79,42.73,0.016,283,132.92,131,0,0,152,31,0.9856,20319.12,12348.97,15274.43,974.0,92.49,0.0,1152.0,3000.0,0.0,15853.2,0.0,0.0,16661.23,0.0,False,32841.89,-12522.77,-56.46,65.16,2.0,0.0,0,320,0,289,289,0,,Portfolio forecast WAPE was 112.91% against realized demand.,24,8,batch_024,Batch market 024
1,Team 08,Engineering Challenger,2,1,0,0,0,264,89.89,-174.11,174.11,1.9369,0,147.57,244,244,325,75.08,34.85,0.0096,241,89.89,88,0,0,153,46,0.979,12986.16,10559.55,13531.14,1010.0,35.35,0.0,1872.0,1500.0,77.0,15944.84,3500.0,0.0,15045.12,3500.0,False,28585.04,-15598.88,-126.59,61.84,2.0,0.0,0,290,0,244,303,0,,"Portfolio forecast WAPE was 193.69% against realized demand. Used $3,500.00 of planned borrowing.",24,8,batch_024,Batch market 024
2,Team 01,Premium Quality,2,1,0,0,0,180,101.56,-78.44,78.44,0.7724,0,190.23,184,184,283,65.02,47.17,0.005,182,101.56,100,0,0,176,76,0.9846,19023.12,8679.28,10991.02,1208.0,22.51,0.0,936.0,3000.0,0.0,22399.99,0.0,0.0,12513.41,0.0,False,24836.81,-5813.69,-6.7,75.12,2.0,0.0,94,76,184,184,184,0,,Portfolio forecast WAPE was 77.24% against realized demand.,24,8,batch_024,Batch market 024
2,Team 02,Sponsorship Growth,3,1,0,0,0,415,138.03,-276.97,276.97,2.0066,14,126.36,384,0,387,0.0,34.74,0.1059,0,138.03,123,0,14,59,0,0.8911,15542.56,16536.24,0.0,354.0,194.46,140.0,2088.0,1500.0,154.0,1050.0,3500.0,0.0,8404.98,7000.0,True,20966.7,-5424.14,-9.66,51.99,2.0,2.95,182,0,0,0,476,0,,"Portfolio forecast WAPE was 200.66% against realized demand. Carried 14 backlog units into next round. Used $3,500.00 of planned borrowing. Liquidity stress flagged this round.",24,8,batch_024,Batch market 024
2,Team 03,Engineering Challenger,2,1,0,0,0,200,103.72,-96.28,96.28,0.9283,0,167.35,200,200,319,62.7,39.77,0.005,198,103.72,103,0,0,203,106,0.9931,17237.0,8590.32,11258.3,1430.0,23.18,0.0,864.0,2500.0,44.0,24016.1,1000.0,0.0,13132.46,2000.0,True,24709.8,-7472.8,-25.58,66.48,2.0,0.0,108,90,216,200,216,0,,"Portfolio forecast WAPE was 92.83% against realized demand. Used $1,000.00 of planned borrowing. Liquidity stress flagged this round.",24,8,batch_024,Batch market 024
2,Team 04,Low-Cost Volume,3,1,0,0,0,355,124.75,-230.25,230.25,1.8457,0,108.51,348,348,454,76.65,31.42,0.0426,332,124.75,123,0,0,432,55,0.986,13346.55,10400.02,14193.81,2702.0,237.61,0.0,936.0,9000.0,308.0,35814.51,7000.0,5287.15,0.0,19287.15,True,37777.44,-24430.89,-93.37,46.31,1.33,5.79,223,72,331,348,331,0,,"Portfolio forecast WAPE was 184.57% against realized demand. Used $7,000.00 of planned borrowing. Auto-borrowed $5,287.15 to cover a cash shortfall. Liquidity stress flagged this round.",24,8,batch_024,Batch market 024
