round_number,team_name,product_id,slot_name,product_name,forecast_units,actual_demand_units,actual_sales_units,forecast_error_units,absolute_error_units,forecast_bias_pct,mape_or_wape_value,run_id,team_count,market_scenario,market_label
1,Team 05,team_05_C,C,Club Spin,52,107.83,55,55.83,55.83,1.0736,0.5177,7,5,batch_007,Batch market 007
2,Team 01,team_01_A,A,Elite Spin Pro,85,129.66,86,44.66,44.66,0.5255,0.3445,7,5,batch_007,Batch market 007
2,Team 01,team_01_B,B,Control Tour,95,122.47,96,27.47,27.47,0.2892,0.2243,7,5,batch_007,Batch market 007
2,Team 01,team_01_C,C,Club Prestige,0,0.0,0,0.0,0.0,0.0,0.0,7,5,batch_007,Batch market 007
2,Team 02,team_02_A,A,Momentum Edge,158,121.41,17,-36.59,36.59,-0.2316,0.3014,7,5,batch_007,Batch market 007
2,Team 02,team_02_B,B,Rise Power,112,111.92,0,-0.08,0.08,-0.0007,0.0007,7,5,batch_007,Batch market 007
2,Team 02,team_02_C,C,Court Wave,145,91.61,0,-53.39,53.39,-0.3682,0.5828,7,5,batch_007,Batch market 007
2,Team 03,team_03_A,A,Vector X,90,130.82,39,40.82,40.82,0.4536,0.312,7,5,batch_007,Batch market 007
2,Team 03,team_03_B,B,Axis Control,110,128.42,59,18.42,18.42,0.1675,0.1434,7,5,batch_007,Batch market 007
2,Team 03,team_03_C,C,Baseline Drive,0,0.0,0,0.0,0.0,0.0,0.0,7,5,batch_007,Batch market 007
2,Team 04,team_04_A,A,Starter Pop,144,140.09,140,-3.91,3.91,-0.0272,0.0279,7,5,batch_007,Batch market 007
2,Team 04,team_04_B,B,Club Value,125,89.41,89,-35.59,35.59,-0.2847,0.3981,7,5,batch_007,Batch market 007
2,Team 04,team_04_C,C,Flex Edge,86,125.38,80,39.38,39.38,0.4579,0.3141,7,5,batch_007,Batch market 007
2,Team 05,team_05_A,A,Club Control,83,106.29,29,23.29,23.29,0.2806,0.2191,7,5,batch_007,Batch market 007
2,Team 05,team_05_B,B,Court Starter,72,95.29,25,23.29,23.29,0.3235,0.2444,7,5,batch_007,Batch market 007
2,Team 05,team_05_C,C,Club Spin,52,151.23,18,99.23,99.23,1.9082,0.6561,7,5,batch_007,Batch market 007
3,Team 01,team_01_A,A,Elite Spin Pro,85,171.09,86,86.09,86.09,1.0128,0.5032,7,5,batch_007,Batch market 007
3,Team 01,team_01_B,B,Control Tour,95,120.61,96,25.61,25.61,0.2696,0.2124,7,5,batch_007,Batch market 007
3,Team 01,team_01_C,C,Club Prestige,0,0.0,0,0.0,0.0,0.0,0.0,7,5,batch_007,Batch market 007
3,Team 02,team_02_A,A,Momentum Edge,158,138.27,0,-19.73,19.73,-0.1249,0.1427,7,5,batch_007,Batch market 007
3,Team 02,team_02_B,B,Rise Power,112,99.9,0,-12.1,12.1,-0.108,0.1211,7,5,batch_007,Batch market 007
3,Team 02,team_02_C,C,Court Wave,145,105.35,0,-39.65,39.65,-0.2735,0.3764,7,5,batch_007,Batch market 007
3,Team 03,team_03_A,A,Vector X,90,128.38,89,38.38,38.38,0.4264,0.2989,7,5,batch_007,Batch market 007
3,Team 03,team_03_B,B,Axis Control,110,164.12,109,54.12,54.12,0.492,0.3298,7,5,batch_007,Batch market 007
3,Team 03,team_03_C,C,Baseline Drive,0,0.0,0,0.0,0.0,0.0,0.0,7,5,batch_007,Batch market 007
3,Team 04,team_04_A,A,Starter Pop,144,141.79,141,-2.21,2.21,-0.0153,0.0156,7,5,batch_007,Batch market 007
3,Team 04,team_04_B,B,Club Value,125,116.17,116,-8.83,8.83,-0.0706,0.076,7,5,batch_007,Batch market 007
3,Team 04,team_04_C,C,Flex Edge,86,159.24,80,73.24,73.24,0.8516,0.4599,7,5,batch_007,Batch market 007
3,Team 05,team_05_A,A,Club Control,83,125.79,71,42.79,42.79,0.5155,0.3401,7,5,batch_007,Batch market 007
3,Team 05,team_05_B,B,Court Starter,72,112.56,62,40.56,40.56,0.5633,0.3603,7,5,batch_007,Batch market 007
3,Team 05,team_05_C,C,Club Spin,52,178.74,46,126.74,126.74,2.4373,0.7091,7,5,batch_007,Batch market 007
4,Team 01,team_01_A,A,Elite Spin Pro,85,165.59,86,80.59,80.59,0.9481,0.4867,7,5,batch_007,Batch market 007
4,Team 01,team_01_B,B,Control Tour,95,150.47,96,55.47,55.47,0.5839,0.3687,7,5,batch_007,Batch market 007
4,Team 01,team_01_C,C,Club Prestige,0,0.0,0,0.0,0.0,0.0,0.0,7,5,batch_007,Batch market 007
4,Team 02,team_02_A,A,Momentum Edge,158,157.66,140,-0.34,0.34,-0.0021,0.0021,7,5,batch_007,Batch market 007
4,Team 02,team_02_B,B,Rise Power,112,130.45,100,18.45,18.45,0.1648,0.1415,7,5,batch_007,Batch market 007
4,Team 02,team_02_C,C,Court Wave,145,151.01,128,6.01,6.01,0.0414,0.0398,7,5,batch_007,Batch market 007
4,Team 03,team_03_A,A,Vector X,90,149.25,89,59.25,59.25,0.6583,0.397,7,5,batch_007,Batch market 007
4,Team 03,team_03_B,B,Axis Control,110,168.53,109,58.53,58.53,0.5321,0.3473,7,5,batch_007,Batch market 007
4,Team 03,team_03_C,C,Baseline Drive,0,0.0,0,0.0,0.0,0.0,0.0,7,5,batch_007,Batch market 007
4,Team 04,team_04_A,A,Starter Pop,144,180.6,137,36.6,36.6,0.2541,0.2026,7,5,batch_007,Batch market 007
4,Team 04,team_04_B,B,Club Value,115,118.31,118,3.31,3.31,0.0288,0.028,7,5,batch_007,Batch market 007
4,Team 04,team_04_C,C,Flex Edge,86,164.63,80,78.63,78.63,0.9143,0.4776,7,5,batch_007,Batch market 007
4,Team 05,team_05_A,A,Club Control,83,156.02,74,73.02,73.02,0.8797,0.468,7,5,batch_007,Batch market 007
4,Team 05,team_05_B,B,Court Starter,66,114.24,58,48.24,48.24,0.7309,0.4223,7,5,batch_007,Batch market 007
4,Team 05,team_05_C,C,Club Spin,52,173.25,47,121.25,121.25,2.3318,0.6999,7,5,batch_007,Batch market 007
1,Team 01,team_01_A,A,Elite Spin Pro,85,159.38,86,74.38,74.38,0.8751,0.4667,8,4,batch_008,Batch market 008
1,Team 01,team_01_B,B,Control Tour,95,166.58,96,71.58,71.58,0.7534,0.4297,8,4,batch_008,Batch market 008
1,Team 01,team_01_C,C,Club Prestige,0,0.0,0,0.0,0.0,0.0,0.0,8,4,batch_008,Batch market 008
1,Team 02,team_02_A,A,Momentum Edge,158,165.16,117,7.16,7.16,0.0453,0.0433,8,4,batch_008,Batch market 008
1,Team 02,team_02_B,B,Rise Power,112,166.79,82,54.79,54.79,0.4892,0.3285,8,4,batch_008,Batch market 008
1,Team 02,team_02_C,C,Court Wave,145,159.21,107,14.21,14.21,0.098,0.0893,8,4,batch_008,Batch market 008
1,Team 03,team_03_A,A,Vector X,90,173.04,89,83.04,83.04,0.9227,0.4799,8,4,batch_008,Batch market 008
1,Team 03,team_03_B,B,Axis Control,110,163.77,109,53.77,53.77,0.4888,0.3283,8,4,batch_008,Batch market 008
1,Team 03,team_03_C,C,Baseline Drive,0,0.0,0,0.0,0.0,0.0,0.0,8,4,batch_008,Batch market 008
1,Team 04,team_04_A,A,Starter Pop,144,174.09,134,30.09,30.09,0.209,0.1729,8,4,batch_008,Batch market 008
1,Team 04,team_04_B,B,Club Value,125,112.28,112,-12.72,12.72,-0.1017,0.1133,8,4,batch_008,Batch market 008
1,Team 04,team_04_C,C,Flex Edge,86,161.7,80,75.7,75.7,0.8802,0.4682,8,4,batch_008,Batch market 008
2,Team 01,team_01_A,A,Elite Spin Pro,85,200.11,86,115.11,115.11,1.3542,0.5752,8,4,batch_008,Batch market 008
2,Team 01,team_01_B,B,Control Tour,95,194.48,96,99.48,99.48,1.0471,0.5115,8,4,batch_008,Batch market 008
2,Team 01,team_01_C,C,Club Prestige,0,0.0,0,0.0,0.0,0.0,0.0,8,4,batch_008,Batch market 008
2,Team 02,team_02_A,A,Momentum Edge,158,190.86,0,32.86,32.86,0.208,0.1722,8,4,batch_008,Batch market 008
2,Team 02,team_02_B,B,Rise Power,112,176.0,0,64.0,64.0,0.5714,0.3636,8,4,batch_008,Batch market 008
2,Team 02,team_02_C,C,Court Wave,145,133.99,0,-11.01,11.01,-0.0759,0.0821,8,4,batch_008,Batch market 008
2,Team 03,team_03_A,A,Vector X,90,202.43,89,112.43,112.43,1.2492,0.5554,8,4,batch_008,Batch market 008
2,Team 03,team_03_B,B,Axis Control,110,207.33,109,97.33,97.33,0.8848,0.4695,8,4,batch_008,Batch market 008
2,Team 03,team_03_C,C,Baseline Drive,0,0.0,0,0.0,0.0,0.0,0.0,8,4,batch_008,Batch market 008
2,Team 04,team_04_A,A,Starter Pop,144,204.52,134,60.52,60.52,0.4203,0.2959,8,4,batch_008,Batch market 008
2,Team 04,team_04_B,B,Club Value,125,131.72,124,6.72,6.72,0.0537,0.051,8,4,batch_008,Batch market 008
2,Team 04,team_04_C,C,Flex Edge,86,204.57,80,118.57,118.57,1.3787,0.5796,8,4,batch_008,Batch market 008
3,Team 01,team_01_A,A,Elite Spin Pro,85,251.39,86,166.39,166.39,1.9576,0.6619,8,4,batch_008,Batch market 008
3,Team 01,team_01_B,B,Control Tour,95,182.47,96,87.47,87.47,0.9208,0.4794,8,4,batch_008,Batch market 008
3,Team 01,team_01_C,C,Club Prestige,0,0.0,0,0.0,0.0,0.0,0.0,8,4,batch_008,Batch market 008
3,Team 02,team_02_A,A,Momentum Edge,158,250.26,141,92.26,92.26,0.5839,0.3686,8,4,batch_008,Batch market 008
3,Team 02,team_02_B,B,Rise Power,112,175.85,100,63.85,63.85,0.5701,0.3631,8,4,batch_008,Batch market 008
3,Team 02,team_02_C,C,Court Wave,145,169.77,128,24.77,24.77,0.1708,0.1459,8,4,batch_008,Batch market 008
3,Team 03,team_03_A,A,Vector X,90,193.63,89,103.63,103.63,1.1515,0.5352,8,4,batch_008,Batch market 008
3,Team 03,team_03_B,B,Axis Control,110,258.19,109,148.19,148.19,1.3472,0.574,8,4,batch_008,Batch market 008
3,Team 03,team_03_C,C,Baseline Drive,0,0.0,0,0.0,0.0,0.0,0.0,8,4,batch_008,Batch market 008
3,Team 04,team_04_A,A,Starter Pop,144,197.11,135,53.11,53.11,0.3689,0.2695,8,4,batch_008,Batch market 008
3,Team 04,team_04_B,B,Club Value,125,162.93,118,37.93,37.93,0.3035,0.2328,8,4,batch_008,Batch market 008
3,Team 04,team_04_C,C,Flex Edge,86,247.38,80,161.38,161.38,1.8765,0.6524,8,4,batch_008,Batch market 008
4,Team 01,team_01_A,A,Elite Spin Pro,85,259.64,86,174.64,174.64,2.0545,0.6726,8,4,batch_008,Batch market 008
4,Team 01,team_01_B,B,Control Tour,95,208.98,96,113.98,113.98,1.1997,0.5454,8,4,batch_008,Batch market 008
4,Team 01,team_01_C,C,Club Prestige,0,0.0,0,0.0,0.0,0.0,0.0,8,4,batch_008,Batch market 008
4,Team 02,team_02_A,A,Momentum Edge,158,240.69,141,82.69,82.69,0.5233,0.3435,8,4,batch_008,Batch market 008
4,Team 02,team_02_B,B,Rise Power,112,221.43,100,109.43,109.43,0.9771,0.4942,8,4,batch_008,Batch market 008
4,Team 02,team_02_C,C,Court Wave,145,210.83,128,65.83,65.83,0.454,0.3122,8,4,batch_008,Batch market 008
4,Team 03,team_03_A,A,Vector X,90,241.97,89,151.97,151.97,1.6885,0.628,8,4,batch_008,Batch market 008
4,Team 03,team_03_B,B,Axis Control,110,244.97,109,134.97,134.97,1.227,0.551,8,4,batch_008,Batch market 008
4,Team 03,team_03_C,C,Baseline Drive,0,0.0,0,0.0,0.0,0.0,0.0,8,4,batch_008,Batch market 008
4,Team 04,team_04_A,A,Starter Pop,144,222.95,135,78.95,78.95,0.5483,0.3541,8,4,batch_008,Batch market 008
4,Team 04,team_04_B,B,Club Value,115,147.06,108,32.06,32.06,0.2787,0.218,8,4,batch_008,Batch market 008
4,Team 04,team_04_C,C,Team 04 NextGen,86,333.5,79,247.5,247.5,2.8779,0.7421,8,4,batch_008,Batch market 008
1,Team 01,team_01_A,A,Elite Spin Pro,85,81.11,81,-3.89,3.89,-0.0458,0.048,9,4,batch_009,Batch market 009
1,Team 01,team_01_B,B,Control Tour,95,82.41,82,-12.59,12.59,-0.1326,0.1528,9,4,batch_009,Batch market 009
1,Team 01,team_01_C,C,Club Prestige,0,0.0,0,0.0,0.0,0.0,0.0,9,4,batch_009,Batch market 009
1,Team 02,team_02_A,A,Momentum Edge,158,83.15,83,-74.85,74.85,-0.4738,0.9002,9,4,batch_009,Batch market 009
1,Team 02,team_02_B,B,Rise Power,112,85.29,81,-26.71,26.71,-0.2385,0.3132,9,4,batch_009,Batch market 009
1,Team 02,team_02_C,C,Court Wave,145,79.64,79,-65.36,65.36,-0.4507,0.8206,9,4,batch_009,Batch market 009
1,Team 03,team_03_A,A,Vector X,90,87.76,87,-2.24,2.24,-0.0248,0.0255,9,4,batch_009,Batch market 009
1,Team 03,team_03_B,B,Axis Control,110,81.84,81,-28.16,28.16,-0.256,0.3441,9,4,batch_009,Batch market 009
1,Team 03,team_03_C,C,Baseline Drive,0,0.0,0,0.0,0.0,0.0,0.0,9,4,batch_009,Batch market 009
1,Team 04,team_04_A,A,Starter Pop,144,87.45,87,-56.55,56.55,-0.3927,0.6466,9,4,batch_009,Batch market 009
1,Team 04,team_04_B,B,Club Value,125,56.66,56,-68.34,68.34,-0.5467,1.2061,9,4,batch_009,Batch market 009
1,Team 04,team_04_C,C,Flex Edge,86,81.69,79,-4.31,4.31,-0.0501,0.0528,9,4,batch_009,Batch market 009
2,Team 01,team_01_A,A,Elite Spin Pro,85,91.91,91,6.91,6.91,0.0813,0.0752,9,4,batch_009,Batch market 009
2,Team 01,team_01_B,B,Control Tour,95,86.75,86,-8.25,8.25,-0.0868,0.0951,9,4,batch_009,Batch market 009
2,Team 01,team_01_C,C,Club Prestige,0,0.0,0,0.0,0.0,0.0,0.0,9,4,batch_009,Batch market 009
2,Team 02,team_02_A,A,Momentum Edge,158,93.36,33,-64.64,64.64,-0.4091,0.6924,9,4,batch_009,Batch market 009
2,Team 02,team_02_B,B,Rise Power,112,80.47,0,-31.53,31.53,-0.2815,0.3918,9,4,batch_009,Batch market 009
2,Team 02,team_02_C,C,Court Wave,145,64.21,27,-80.79,80.79,-0.5572,1.2584,9,4,batch_009,Batch market 009
2,Team 03,team_03_A,A,Vector X,90,92.26,41,2.26,2.26,0.0251,0.0245,9,4,batch_009,Batch market 009
2,Team 03,team_03_B,B,Axis Control,110,93.27,76,-16.73,16.73,-0.1521,0.1794,9,4,batch_009,Batch market 009
2,Team 03,team_03_C,C,Baseline Drive,0,0.0,0,0.0,0.0,0.0,0.0,9,4,batch_009,Batch market 009
2,Team 04,team_04_A,A,Starter Pop,144,91.13,91,-52.87,52.87,-0.3671,0.5801,9,4,batch_009,Batch market 009
2,Team 04,team_04_B,B,Club Value,125,59.01,59,-65.99,65.99,-0.5279,1.1182,9,4,batch_009,Batch market 009
2,Team 04,team_04_C,C,Flex Edge,86,91.63,79,5.63,5.63,0.0655,0.0615,9,4,batch_009,Batch market 009
3,Team 01,team_01_A,A,Elite Spin Pro,85,113.85,86,28.85,28.85,0.3394,0.2534,9,4,batch_009,Batch market 009
3,Team 01,team_01_B,B,Control Tour,95,80.38,80,-14.62,14.62,-0.1539,0.1819,9,4,batch_009,Batch market 009
3,Team 01,team_01_C,C,Club Prestige,0,0.0,0,0.0,0.0,0.0,0.0,9,4,batch_009,Batch market 009
3,Team 02,team_02_A,A,Momentum Edge,158,95.42,0,-62.58,62.58,-0.3961,0.6558,9,4,batch_009,Batch market 009
3,Team 02,team_02_B,B,Rise Power,112,66.74,0,-45.26,45.26,-0.4041,0.6783,9,4,batch_009,Batch market 009
3,Team 02,team_02_C,C,Court Wave,145,63.91,0,-81.09,81.09,-0.5592,1.2687,9,4,batch_009,Batch market 009
3,Team 03,team_03_A,A,Vector X,90,85.09,89,-4.91,4.91,-0.0545,0.0577,9,4,batch_009,Batch market 009
3,Team 03,team_03_B,B,Axis Control,110,111.75,109,1.75,1.75,0.0159,0.0156,9,4,batch_009,Batch market 009
3,Team 03,team_03_C,C,Baseline Drive,0,0.0,0,0.0,0.0,0.0,0.0,9,4,batch_009,Batch market 009
3,Team 04,team_04_A,A,Starter Pop,144,85.37,85,-58.63,58.63,-0.4071,0.6867,9,4,batch_009,Batch market 009
3,Team 04,team_04_B,B,Club Value,125,71.02,71,-53.98,53.98,-0.4318,0.7601,9,4,batch_009,Batch market 009
3,Team 04,team_04_C,C,Flex Edge,86,107.46,79,21.46,21.46,0.2496,0.1997,9,4,batch_009,Batch market 009
4,Team 01,team_01_A,A,Elite Spin Pro,85,104.87,86,19.87,19.87,0.2338,0.1895,9,4,batch_009,Batch market 009
4,Team 01,team_01_B,B,Control Tour,95,91.38,91,-3.62,3.62,-0.0381,0.0396,9,4,batch_009,Batch market 009
4,Team 01,team_01_C,C,Club Prestige,0,0.0,0,0.0,0.0,0.0,0.0,9,4,batch_009,Batch market 009
4,Team 02,team_02_A,A,Momentum Edge,158,96.29,129,-61.71,61.71,-0.3905,0.6408,9,4,batch_009,Batch market 009
4,Team 02,team_02_B,B,Rise Power,112,80.1,99,-31.9,31.9,-0.2848,0.3983,9,4,batch_009,Batch market 009
4,Team 02,team_02_C,C,Court Wave,145,77.04,99,-67.96,67.96,-0.4687,0.8821,9,4,batch_009,Batch market 009
4,Team 03,team_03_A,A,Vector X,90,94.42,89,4.42,4.42,0.0491,0.0468,9,4,batch_009,Batch market 009
4,Team 03,team_03_B,B,Axis Control,110,104.91,109,-5.09,5.09,-0.0462,0.0485,9,4,batch_009,Batch market 009
4,Team 03,team_03_C,C,Baseline Drive,0,0.0,0,0.0,0.0,0.0,0.0,9,4,batch_009,Batch market 009
4,Team 04,team_04_A,A,Starter Pop,144,88.33,88,-55.67,55.67,-0.3866,0.6302,9,4,batch_009,Batch market 009
4,Team 04,team_04_B,B,Club Value,115,58.8,58,-56.2,56.2,-0.4887,0.9557,9,4,batch_009,Batch market 009
4,Team 04,team_04_C,C,Team 04 NextGen,86,121.84,79,35.84,35.84,0.4167,0.2942,9,4,batch_009,Batch market 009
1,Team 01,team_01_A,A,Elite Spin Pro,85,142.01,86,57.01,57.01,0.6707,0.4014,10,5,batch_010,Batch market 010
1,Team 01,team_01_B,B,Control Tour,95,145.52,96,50.52,50.52,0.5318,0.3472,10,5,batch_010,Batch market 010
1,Team 01,team_01_C,C,Club Prestige,0,0.0,0,0.0,0.0,0.0,0.0,10,5,batch_010,Batch market 010
1,Team 02,team_02_A,A,Momentum Edge,158,132.37,116,-25.63,25.63,-0.1622,0.1936,10,5,batch_010,Batch market 010
1,Team 02,team_02_B,B,Rise Power,112,142.15,82,30.15,30.15,0.2692,0.2121,10,5,batch_010,Batch market 010
1,Team 02,team_02_C,C,Court Wave,145,131.46,106,-13.54,13.54,-0.0934,0.103,10,5,batch_010,Batch market 010
1,Team 03,team_03_A,A,Vector X,90,154.58,89,64.58,64.58,0.7175,0.4178,10,5,batch_010,Batch market 010
1,Team 03,team_03_B,B,Axis Control,110,136.61,109,26.61,26.61,0.2419,0.1948,10,5,batch_010,Batch market 010
1,Team 03,team_03_C,C,Baseline Drive,0,0.0,0,0.0,0.0,0.0,0.0,10,5,batch_010,Batch market 010
1,Team 04,team_04_A,A,Starter Pop,144,142.62,134,-1.38,1.38,-0.0096,0.0097,10,5,batch_010,Batch market 010
1,Team 04,team_04_B,B,Club Value,125,92.21,92,-32.79,32.79,-0.2624,0.3557,10,5,batch_010,Batch market 010
1,Team 04,team_04_C,C,Flex Edge,86,128.35,79,42.35,42.35,0.4924,0.3299,10,5,batch_010,Batch market 010
1,Team 05,team_05_A,A,Club Control,83,159.73,87,76.73,76.73,0.9244,0.4804,10,5,batch_010,Batch market 010
1,Team 05,team_05_B,B,Court Starter,72,96.8,75,24.8,24.8,0.3444,0.2562,10,5,batch_010,Batch market 010
1,Team 05,team_05_C,C,Club Spin,52,143.61,55,91.61,91.61,1.7618,0.6379,10,5,batch_010,Batch market 010
2,Team 01,team_01_A,A,Elite Spin Pro,85,176.14,86,91.14,91.14,1.0723,0.5174,10,5,batch_010,Batch market 010
2,Team 01,team_01_B,B,Control Tour,95,167.68,96,72.68,72.68,0.765,0.4334,10,5,batch_010,Batch market 010
2,Team 01,team_01_C,C,Club Prestige,0,0.0,0,0.0,0.0,0.0,0.0,10,5,batch_010,Batch market 010
2,Team 02,team_02_A,A,Momentum Edge,158,150.92,0,-7.08,7.08,-0.0448,0.0469,10,5,batch_010,Batch market 010
2,Team 02,team_02_B,B,Rise Power,112,149.08,0,37.08,37.08,0.3311,0.2487,10,5,batch_010,Batch market 010
2,Team 02,team_02_C,C,Court Wave,145,109.25,0,-35.75,35.75,-0.2466,0.3273,10,5,batch_010,Batch market 010
2,Team 03,team_03_A,A,Vector X,90,178.77,39,88.77,88.77,0.9864,0.4966,10,5,batch_010,Batch market 010
2,Team 03,team_03_B,B,Axis Control,110,171.45,49,61.45,61.45,0.5586,0.3584,10,5,batch_010,Batch market 010
2,Team 03,team_03_C,C,Baseline Drive,0,0.0,0,0.0,0.0,0.0,0.0,10,5,batch_010,Batch market 010
2,Team 04,team_04_A,A,Starter Pop,144,165.42,134,21.42,21.42,0.1487,0.1295,10,5,batch_010,Batch market 010
2,Team 04,team_04_B,B,Club Value,125,106.86,106,-18.14,18.14,-0.1452,0.1698,10,5,batch_010,Batch market 010
2,Team 04,team_04_C,C,Flex Edge,86,160.45,80,74.45,74.45,0.8657,0.464,10,5,batch_010,Batch market 010
2,Team 05,team_05_A,A,Club Control,83,136.14,29,53.14,53.14,0.6403,0.3903,10,5,batch_010,Batch market 010
2,Team 05,team_05_B,B,Court Starter,72,114.25,25,42.25,42.25,0.5868,0.3698,10,5,batch_010,Batch market 010
2,Team 05,team_05_C,C,Club Spin,52,196.6,18,144.6,144.6,2.7807,0.7355,10,5,batch_010,Batch market 010
3,Team 01,team_01_A,A,Elite Spin Pro,85,226.58,86,141.58,141.58,1.6656,0.6249,10,5,batch_010,Batch market 010
3,Team 01,team_01_B,B,Control Tour,95,161.03,96,66.03,66.03,0.695,0.41,10,5,batch_010,Batch market 010
3,Team 01,team_01_C,C,Club Prestige,0,0.0,0,0.0,0.0,0.0,0.0,10,5,batch_010,Batch market 010
3,Team 02,team_02_A,A,Momentum Edge,158,175.56,0,17.56,17.56,0.1111,0.1,10,5,batch_010,Batch market 010
3,Team 02,team_02_B,B,Rise Power,112,129.95,0,17.95,17.95,0.1603,0.1381,10,5,batch_010,Batch market 010
3,Team 02,team_02_C,C,Court Wave,145,121.62,0,-23.38,23.38,-0.1612,0.1922,10,5,batch_010,Batch market 010
3,Team 03,team_03_A,A,Vector X,90,171.66,89,81.66,81.66,0.9074,0.4757,10,5,batch_010,Batch market 010
3,Team 03,team_03_B,B,Axis Control,110,214.86,109,104.86,104.86,0.9533,0.488,10,5,batch_010,Batch market 010
3,Team 03,team_03_C,C,Baseline Drive,0,0.0,0,0.0,0.0,0.0,0.0,10,5,batch_010,Batch market 010
3,Team 04,team_04_A,A,Starter Pop,144,163.25,134,19.25,19.25,0.1337,0.1179,10,5,batch_010,Batch market 010
3,Team 04,team_04_B,B,Club Value,125,135.33,135,10.33,10.33,0.0826,0.0763,10,5,batch_010,Batch market 010
3,Team 04,team_04_C,C,Flex Edge,86,198.46,80,112.46,112.46,1.3077,0.5667,10,5,batch_010,Batch market 010
3,Team 05,team_05_A,A,Club Control,83,158.2,71,75.2,75.2,0.9061,0.4754,10,5,batch_010,Batch market 010
3,Team 05,team_05_B,B,Court Starter,72,132.16,62,60.16,60.16,0.8356,0.4552,10,5,batch_010,Batch market 010
3,Team 05,team_05_C,C,Club Spin,52,228.33,46,176.33,176.33,3.3909,0.7723,10,5,batch_010,Batch market 010
4,Team 01,team_01_A,A,Elite Spin Pro,85,230.34,86,145.34,145.34,1.7099,0.631,10,5,batch_010,Batch market 010
4,Team 01,team_01_B,B,Control Tour,95,181.16,96,86.16,86.16,0.907,0.4756,10,5,batch_010,Batch market 010
4,Team 01,team_01_C,C,Club Prestige,0,0.0,0,0.0,0.0,0.0,0.0,10,5,batch_010,Batch market 010
4,Team 02,team_02_A,A,Momentum Edge,158,189.03,140,31.03,31.03,0.1964,0.1641,10,5,batch_010,Batch market 010
4,Team 02,team_02_B,B,Rise Power,112,186.13,100,74.13,74.13,0.6619,0.3983,10,5,batch_010,Batch market 010
4,Team 02,team_02_C,C,Court Wave,145,172.95,128,27.95,27.95,0.1928,0.1616,10,5,batch_010,Batch market 010
4,Team 03,team_03_A,A,Vector X,90,211.58,89,121.58,121.58,1.3509,0.5746,10,5,batch_010,Batch market 010
4,Team 03,team_03_B,B,Axis Control,110,199.85,109,89.85,89.85,0.8168,0.4496,10,5,batch_010,Batch market 010
4,Team 03,team_03_C,C,Baseline Drive,0,0.0,0,0.0,0.0,0.0,0.0,10,5,batch_010,Batch market 010
4,Team 04,team_04_A,A,Starter Pop,144,184.96,134,40.96,40.96,0.2845,0.2215,10,5,batch_010,Batch market 010
4,Team 04,team_04_B,B,Club Value,115,123.04,123,8.04,8.04,0.0699,0.0653,10,5,batch_010,Batch market 010
4,Team 04,team_04_C,C,Team 04 NextGen,86,263.38,79,177.38,177.38,2.0625,0.6735,10,5,batch_010,Batch market 010
4,Team 05,team_05_A,A,Club Control,83,178.83,74,95.83,95.83,1.1545,0.5359,10,5,batch_010,Batch market 010
4,Team 05,team_05_B,B,Court Starter,66,128.92,58,62.92,62.92,0.9533,0.488,10,5,batch_010,Batch market 010
4,Team 05,team_05_C,C,Club Spin,52,201.84,47,149.84,149.84,2.8815,0.7424,10,5,batch_010,Batch market 010
1,Team 01,team_01_A,A,Elite Spin Pro,85,131.51,86,46.51,46.51,0.5472,0.3537,11,6,batch_011,Batch market 011
1,Team 01,team_01_B,B,Control Tour,95,130.56,96,35.56,35.56,0.3744,0.2724,11,6,batch_011,Batch market 011
1,Team 01,team_01_C,C,Club Prestige,0,0.0,0,0.0,0.0,0.0,0.0,11,6,batch_011,Batch market 011
1,Team 02,team_02_A,A,Momentum Edge,158,128.01,116,-29.99,29.99,-0.1898,0.2343,11,6,batch_011,Batch market 011
1,Team 02,team_02_B,B,Rise Power,112,136.58,82,24.58,24.58,0.2195,0.18,11,6,batch_011,Batch market 011
1,Team 02,team_02_C,C,Court Wave,145,112.69,107,-32.31,32.31,-0.2229,0.2868,11,6,batch_011,Batch market 011
1,Team 03,team_03_A,A,Vector X,90,143.21,89,53.21,53.21,0.5913,0.3716,11,6,batch_011,Batch market 011
1,Team 03,team_03_B,B,Axis Control,110,128.13,109,18.13,18.13,0.1648,0.1415,11,6,batch_011,Batch market 011
1,Team 03,team_03_C,C,Baseline Drive,0,0.0,0,0.0,0.0,0.0,0.0,11,6,batch_011,Batch market 011
1,Team 04,team_04_A,A,Starter Pop,144,120.03,120,-23.97,23.97,-0.1665,0.1997,11,6,batch_011,Batch market 011
1,Team 04,team_04_B,B,Club Value,125,79.22,79,-45.78,45.78,-0.3662,0.5778,11,6,batch_011,Batch market 011
1,Team 04,team_04_C,C,Flex Edge,86,121.92,79,35.92,35.92,0.4177,0.2946,11,6,batch_011,Batch market 011
1,Team 05,team_05_A,A,Club Control,83,152.75,87,69.75,69.75,0.8403,0.4566,11,6,batch_011,Batch market 011
1,Team 05,team_05_B,B,Court Starter,72,85.02,76,13.02,13.02,0.1809,0.1532,11,6,batch_011,Batch market 011
1,Team 05,team_05_C,C,Club Spin,52,134.08,55,82.08,82.08,1.5785,0.6122,11,6,batch_011,Batch market 011
1,Team 06,team_06_A,A,Elite Spin Pro,132,133.23,110,1.23,1.23,0.0093,0.0092,11,6,batch_011,Batch market 011
