round_number,team_name,archetype,active_product_count,active_project_count,launch_ready_project_count,launched_project_count,retired_product_count,total_forecast_units,total_actual_demand_units,forecast_error_units,absolute_forecast_error_units,forecast_wape,service_gap_units,weighted_average_selling_price,planned_production_units,actual_production_units,effective_capacity_units,utilization_pct,weighted_material_unit_cost,defect_rate,good_units_produced,demand_allocated,sales_units,lost_sales_units,backlog_units_end,ending_inventory,ending_raw_material_inventory,fill_rate,revenue,procurement_cost,production_cost,holding_cost,warranty_cost,backlog_cost,expansion_cost,innovation_investment,interest_expense,working_capital_requirement,planned_borrowing_amount,automatic_borrowing_amount,ending_cash_balance,short_term_debt_balance,liquidity_stress_flag,total_cost,profit,contribution_margin_per_unit,reputation_after_round,average_portfolio_tech_generation,cannibalized_demand_units,beginning_finished_goods_inventory,beginning_raw_material_inventory,raw_material_units_received,raw_material_units_consumed,raw_material_order_qty,backlog_units_start,launch_events_text,notes
9,Team 03,Engineering Challenger,2,1,0,0,0,184,348.82,164.82,164.82,0.4725,187,164.77,184,184,403,45.66,44.19,0.005,182,348.82,182,165,22,0,309,0.4908,29988.0,8793.81,11437.23,618.0,40.95,220.0,864.0,2500.0,198.0,15004.71,1000.0,0.0,98608.6,9000.0,True,24671.99,5316.01,53.38,26.77,2.0,7.67,0,294,199,184,199,22,,"Portfolio forecast WAPE was 47.25% against realized demand. Lost 165 sales units across the portfolio. Carried 22 backlog units into next round. Used $1,000.00 of planned borrowing. Liquidity stress flagged this round."
9,Team 04,Low-Cost Volume,1,1,1,0,0,86,257.63,171.63,171.63,0.6662,186,128.1,84,84,545,15.41,34.92,0.0435,80,257.63,80,177,9,0,238,0.3,10248.0,2793.6,3895.08,476.0,156.43,90.0,936.0,9000.0,1386.0,17760.96,7000.0,0.0,55720.65,63000.0,True,18733.11,-8485.11,42.54,0.0,1.67,0.0,0,242,80,84,80,9,,"Portfolio forecast WAPE was 66.62% against realized demand. Lost 177 sales units across the portfolio. Carried 9 backlog units into next round. Used $7,000.00 of planned borrowing. Liquidity stress flagged this round."
9,Team 05,Community / Club,3,1,0,0,0,191,458.48,267.48,267.48,0.5834,268,127.72,208,208,303,68.65,36.05,0.0257,200,458.48,200,257,11,0,100,0.426,25544.88,6164.55,9833.63,200.0,231.26,110.0,0.0,750.0,0.0,3605.0,0.0,0.0,89399.29,0.0,False,17289.44,8255.44,46.58,0.0,1.67,27.51,0,137,171,208,171,11,,Portfolio forecast WAPE was 58.34% against realized demand. Lost 257 sales units across the portfolio. Carried 11 backlog units into next round.
9,Team 06,Premium Quality,2,1,1,0,0,257,367.2,110.2,110.2,0.3001,146,163.75,217,217,547,39.67,45.77,0.007,214,367.2,266,100,46,2,666,0.6438,43557.12,12907.14,14835.04,1344.0,88.55,460.0,2232.0,4000.0,1980.0,44211.09,10000.0,0.0,127636.78,90000.0,True,37846.73,5710.39,59.12,65.84,2.0,8.89,54,601,282,217,282,46,,"Portfolio forecast WAPE was 30.01% against realized demand. Lost 100 sales units across the portfolio. Carried 46 backlog units into next round. Used $10,000.00 of planned borrowing. Liquidity stress flagged this round."
10,Team 01,Premium Quality,0,1,1,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,387,0.0,53.47,0.0,0,0.0,0,0,0,0,260,1.0,0.0,0.0,0.0,0.0,0.0,0.0,936.0,3000.0,0.0,13902.2,0.0,0.0,76588.86,0.0,False,3936.0,-3936.0,0.0,73.08,2.0,0.0,0,260,0,0,0,0,,Portfolio forecast WAPE was 0.00% against realized demand.
10,Team 02,Sponsorship Growth,3,1,0,0,0,382,423.87,41.87,41.87,0.0988,142,121.66,353,353,619,57.03,39.39,0.0371,338,423.87,356,66,76,37,966,0.7122,43311.84,17252.82,21488.64,2154.0,598.12,760.0,2088.0,1500.0,770.0,47010.52,3500.0,0.0,22239.7,35000.0,True,46611.58,-3299.74,11.16,0.0,2.0,12.14,55,881,438,353,438,76,,"Portfolio forecast WAPE was 9.88% against realized demand. Lost 66 sales units across the portfolio. Carried 76 backlog units into next round. Used $3,500.00 of planned borrowing. Liquidity stress flagged this round."
10,Team 03,Engineering Challenger,2,1,0,0,0,184,316.68,132.68,132.68,0.419,155,164.77,184,184,415,44.34,45.09,0.005,182,316.68,182,133,22,0,125,0.5374,29988.0,8972.91,11646.81,250.0,40.95,220.0,864.0,2500.0,220.0,7136.25,1000.0,0.0,104881.93,10000.0,False,24714.67,5273.33,51.25,15.76,2.0,6.97,0,309,0,184,199,22,,"Portfolio forecast WAPE was 41.90% against realized demand. Lost 133 sales units across the portfolio. Carried 22 backlog units into next round. Used $1,000.00 of planned borrowing."
10,Team 04,Low-Cost Volume,1,0,0,1,1,86,239.12,153.12,153.12,0.6403,160,128.1,84,84,558,15.05,35.63,0.0533,79,239.12,79,151,9,0,234,0.3304,10119.9,2850.4,3968.16,468.0,189.56,90.0,936.0,0,1540.0,18837.42,7000.0,0.0,62798.43,70000.0,True,10042.12,77.78,39.39,0.0,1.67,0.0,0,238,80,84,80,0,"Launched Team 04 NextGen into slot C, replacing Team 04 NextGen","Launched Team 04 NextGen into slot C, replacing Team 04 NextGen Portfolio forecast WAPE was 64.03% against realized demand. Lost 151 sales units across the portfolio. Carried 9 backlog units into next round. Used $7,000.00 of planned borrowing. Liquidity stress flagged this round."
10,Team 05,Community / Club,3,1,0,0,0,191,430.94,239.94,239.94,0.5568,344,127.45,208,100,303,33.0,36.78,0.0213,97,430.94,97,333,11,0,0,0.2195,12362.4,6289.38,4888.85,0.0,92.91,110.0,0.0,750.0,0.0,0.0,0.0,0.0,89630.55,0.0,False,12131.14,231.26,11.25,0.0,1.67,25.9,0,100,0,100,171,11,,Portfolio forecast WAPE was 55.68% against realized demand. Lost 333 sales units across the portfolio. Carried 11 backlog units into next round.
10,Team 06,Premium Quality,3,0,0,1,0,257,570.39,313.39,313.39,0.5494,397,166.91,217,217,578,37.54,46.71,0.0051,215,570.39,217,351,46,0,449,0.352,36218.88,13172.22,15110.52,898.0,48.83,460.0,2232.0,0,2200.0,35972.79,10000.0,0.0,139734.09,100000.0,True,34121.57,2097.31,36.35,47.21,2.67,25.18,2,666,0,217,282,46,Launched Team 06 NextGen into slot C,"Launched Team 06 NextGen into slot C Portfolio forecast WAPE was 54.94% against realized demand. Lost 351 sales units across the portfolio. Carried 46 backlog units into next round. Used $10,000.00 of planned borrowing. Liquidity stress flagged this round."
11,Team 01,Premium Quality,1,0,0,1,0,0,217.46,217.46,217.46,1.0,217,0.0,0,0,400,0.0,54.54,0.013,0,217.46,0,217,0,0,260,0.0,0.0,0.0,0.0,0.0,0.0,0.0,936.0,0,0.0,14180.4,0.0,0.0,75652.86,0.0,False,936.0,-936.0,0.0,39.62,2.67,0.0,0,260,0,0,0,0,Launched Team 01 NextGen into slot C,Launched Team 01 NextGen into slot C Portfolio forecast WAPE was 100.00% against realized demand. Lost 217 sales units across the portfolio.
11,Team 02,Sponsorship Growth,3,1,0,0,0,382,403.93,21.93,28.23,0.0699,128,122.18,353,353,648,54.48,40.17,0.0371,338,403.93,350,52,76,25,613,0.7293,42762.72,17594.46,21899.62,1376.0,586.86,760.0,2088.0,1500.0,847.0,32954.42,3500.0,0.0,21850.48,38500.0,True,46651.94,-3889.22,7.66,0.0,2.0,11.58,37,966,0,353,438,76,,"Portfolio forecast WAPE was 6.99% against realized demand. Lost 52 sales units across the portfolio. Carried 76 backlog units into next round. Used $3,500.00 of planned borrowing. Liquidity stress flagged this round."
11,Team 03,Engineering Challenger,2,1,0,0,0,184,294.01,110.01,110.01,0.3742,133,164.77,184,184,427,43.09,45.99,0.005,182,294.01,182,111,22,0,339,0.5759,29988.0,9152.01,11857.4,678.0,40.95,220.0,864.0,2500.0,242.0,17240.61,1000.0,0.0,110315.57,11000.0,True,25554.36,4433.64,49.11,5.48,2.0,6.47,0,125,398,184,199,22,,"Portfolio forecast WAPE was 37.42% against realized demand. Lost 111 sales units across the portfolio. Carried 22 backlog units into next round. Used $1,000.00 of planned borrowing. Liquidity stress flagged this round."
11,Team 04,Low-Cost Volume,1,1,0,0,0,86,215.28,129.28,129.28,0.6005,144,128.1,84,84,571,14.71,36.34,0.0433,80,215.28,80,135,9,0,230,0.3567,10248.0,2907.2,4040.4,460.0,155.96,90.0,936.0,0.0,1694.0,19908.2,7000.0,0.0,69762.87,77000.0,True,10283.56,-35.56,39.31,0.0,1.67,0.0,0,234,80,84,80,9,,"Portfolio forecast WAPE was 60.05% against realized demand. Lost 135 sales units across the portfolio. Carried 9 backlog units into next round. Used $7,000.00 of planned borrowing. Liquidity stress flagged this round."
11,Team 05,Community / Club,3,1,0,0,0,191,410.78,219.78,219.78,0.535,218,127.75,208,208,303,68.65,37.51,0.0212,203,410.78,203,207,11,0,134,0.4813,25932.48,6414.21,10205.76,268.0,193.89,110.0,0.0,750.0,0.0,5026.34,0.0,0.0,97621.17,0.0,False,17941.86,7990.62,44.92,0.0,1.67,24.72,0,0,342,208,171,11,,Portfolio forecast WAPE was 53.50% against realized demand. Lost 207 sales units across the portfolio. Carried 11 backlog units into next round.
11,Team 06,Premium Quality,3,1,0,0,0,312,532.55,220.55,221.87,0.4166,316,160.97,264,264,609,43.35,47.64,0.0069,261,532.55,261,260,56,0,749,0.4511,42013.44,16340.52,19060.93,1498.0,80.72,560.0,2232.0,0.0,2420.0,52182.36,10000.0,0.0,149555.36,110000.0,True,42192.17,-178.73,25.02,32.38,2.67,21.03,0,449,564,264,343,46,,"Portfolio forecast WAPE was 41.66% against realized demand. Lost 260 sales units across the portfolio. Carried 56 backlog units into next round. Used $10,000.00 of planned borrowing. Liquidity stress flagged this round."
12,Team 01,Premium Quality,1,1,0,0,0,36,221.83,185.83,185.83,0.8377,185,149.04,37,37,413,8.96,55.61,0.0067,36,221.83,36,182,3,0,223,0.1623,5365.44,2057.57,2594.44,446.0,10.83,30.0,936.0,0.0,0.0,12401.03,0.0,0.0,74943.46,0.0,False,6074.84,-709.4,19.52,13.42,2.67,0.0,0,260,0,37,37,0,,Portfolio forecast WAPE was 83.77% against realized demand. Lost 182 sales units across the portfolio. Carried 3 backlog units into next round.
12,Team 02,Sponsorship Growth,3,1,0,0,0,382,418.41,36.41,36.41,0.087,138,121.73,353,353,677,52.14,40.96,0.0425,337,418.41,354,62,76,8,1136,0.716,43091.84,17940.48,22310.2,2320.0,680.52,760.0,2088.0,1500.0,924.0,53663.85,3500.0,0.0,19919.12,42000.0,True,48523.2,-5431.36,6.1,0.0,2.0,12.0,25,613,876,353,438,76,,"Portfolio forecast WAPE was 8.70% against realized demand. Lost 62 sales units across the portfolio. Carried 76 backlog units into next round. Used $3,500.00 of planned borrowing. Liquidity stress flagged this round."
12,Team 03,Engineering Challenger,2,1,0,0,0,184,300.24,116.24,116.24,0.3872,139,164.77,184,184,439,41.91,46.89,0.005,182,300.24,182,117,22,0,354,0.5648,29988.0,9331.11,12066.98,708.0,40.95,220.0,864.0,2500.0,264.0,18399.06,1000.0,0.0,115308.53,12000.0,True,25995.04,3992.96,46.97,0.0,2.0,6.62,0,339,199,184,199,22,,"Portfolio forecast WAPE was 38.72% against realized demand. Lost 117 sales units across the portfolio. Carried 22 backlog units into next round. Used $1,000.00 of planned borrowing. Liquidity stress flagged this round."
12,Team 04,Low-Cost Volume,1,1,1,0,0,86,242.73,156.73,156.73,0.6457,171,128.1,84,84,584,14.38,37.05,0.0435,80,242.73,80,162,9,0,226,0.3178,10248.0,2964.0,4113.48,452.0,156.43,90.0,936.0,9000.0,1848.0,20973.3,7000.0,0.0,67450.96,84000.0,True,19559.91,-9311.91,37.68,0.0,1.67,0.0,0,230,80,84,80,9,,"Portfolio forecast WAPE was 64.57% against realized demand. Lost 162 sales units across the portfolio. Carried 9 backlog units into next round. Used $7,000.00 of planned borrowing. Liquidity stress flagged this round."
12,Team 05,Community / Club,3,1,0,0,0,191,425.8,234.8,234.8,0.5514,235,127.72,208,208,303,68.65,38.24,0.0257,200,425.8,200,224,11,0,97,0.4579,25544.88,6539.04,10392.13,193.99,231.26,110.0,0.0,750.0,0.0,3709.28,0.0,0.0,104949.63,0.0,False,18216.42,7328.46,41.91,0.0,1.67,25.64,0,134,171,208,171,11,,Portfolio forecast WAPE was 55.14% against realized demand. Lost 224 sales units across the portfolio. Carried 11 backlog units into next round.
12,Team 06,Premium Quality,3,1,1,0,0,312,556.98,244.98,244.98,0.4398,352,161.01,264,264,640,41.25,48.57,0.0087,260,556.98,260,296,56,0,828,0.4242,41863.68,16659.51,19405.03,1656.0,101.75,560.0,2232.0,4000.0,2640.0,58215.96,10000.0,0.0,154164.75,120000.0,True,47254.29,-5390.61,21.91,16.16,2.67,21.23,0,749,343,264,343,56,,"Portfolio forecast WAPE was 43.98% against realized demand. Lost 296 sales units across the portfolio. Carried 56 backlog units into next round. Used $10,000.00 of planned borrowing. Liquidity stress flagged this round."
